NO.                 |Time                |Value               |Pressure            |
--------------------+--------------------+--------------------+--------------------+
28108               |오후 3:18:59          |0 N                 |0.0000MPa           |
28109               |오후 3:19:00          |0 N                 |0.0000MPa           |
28110               |오후 3:19:00          |0 N                 |0.0000MPa           |
28111               |오후 3:19:00          |0 N                 |0.0000MPa           |
28112               |오후 3:19:00          |0 N                 |0.0000MPa           |
28113               |오후 3:19:00          |0 N                 |0.0000MPa           |
28114               |오후 3:19:01          |0 N                 |0.0000MPa           |
28115               |오후 3:19:01          |0 N                 |0.0000MPa           |
28116               |오후 3:19:01          |0 N                 |0.0000MPa           |
28117               |오후 3:19:01          |0 N                 |0.0000MPa           |
28118               |오후 3:19:01          |0 N                 |0.0000MPa           |
28119               |오후 3:19:01          |0 N                 |0.0000MPa           |
28120               |오후 3:19:02          |0 N                 |0.0000MPa           |
28121               |오후 3:19:02          |0 N                 |0.0000MPa           |
28122               |오후 3:19:02          |0 N                 |0.0000MPa           |
28123               |오후 3:19:02          |0 N                 |0.0000MPa           |
28124               |오후 3:19:02          |0 N                 |0.0000MPa           |
28125               |오후 3:19:03          |0 N                 |0.0000MPa           |
28126               |오후 3:19:03          |0 N                 |0.0000MPa           |
28127               |오후 3:19:03          |0 N                 |0.0000MPa           |
28128               |오후 3:19:03          |0 N                 |0.0000MPa           |
28129               |오후 3:19:03          |0 N                 |0.0000MPa           |
28130               |오후 3:19:04          |0 N                 |0.0000MPa           |
28131               |오후 3:19:04          |0 N                 |0.0000MPa           |
28132               |오후 3:19:04          |0 N                 |0.0000MPa           |
28133               |오후 3:19:04          |0 N                 |0.0000MPa           |
28134               |오후 3:19:04          |0 N                 |0.0000MPa           |
28135               |오후 3:19:04          |0 N                 |0.0000MPa           |
28136               |오후 3:19:05          |0 N                 |0.0000MPa           |
28137               |오후 3:19:05          |0 N                 |0.0000MPa           |
28138               |오후 3:19:05          |0 N                 |0.0000MPa           |
28139               |오후 3:19:05          |0 N                 |0.0000MPa           |
28140               |오후 3:19:05          |0 N                 |0.0000MPa           |
28141               |오후 3:19:06          |0 N                 |0.0000MPa           |
28142               |오후 3:19:06          |0 N                 |0.0000MPa           |
28143               |오후 3:19:06          |0 N                 |0.0000MPa           |
28144               |오후 3:19:06          |0 N                 |0.0000MPa           |
28145               |오후 3:19:06          |0 N                 |0.0000MPa           |
28146               |오후 3:19:07          |0 N                 |0.0000MPa           |
28147               |오후 3:19:07          |0 N                 |0.0000MPa           |
28148               |오후 3:19:07          |0 N                 |0.0000MPa           |
28149               |오후 3:19:07          |37 N                |37.0000MPa          |
28150               |오후 3:19:07          |199 N               |199.0000MPa         |
28151               |오후 3:19:07          |341 N               |341.0000MPa         |
28152               |오후 3:19:08          |447 N               |447.0000MPa         |
28153               |오후 3:19:08          |529 N               |529.0000MPa         |
28154               |오후 3:19:08          |553 N               |553.0000MPa         |
28155               |오후 3:19:08          |552 N               |552.0000MPa         |
28156               |오후 3:19:08          |551 N               |551.0000MPa         |
28157               |오후 3:19:09          |550 N               |550.0000MPa         |
28158               |오후 3:19:09          |537 N               |537.0000MPa         |
28159               |오후 3:19:09          |509 N               |509.0000MPa         |
28160               |오후 3:19:09          |445 N               |445.0000MPa         |
28161               |오후 3:19:09          |105 N               |105.0000MPa         |
28162               |오후 3:19:10          |0 N                 |0.0000MPa           |
28163               |오후 3:19:10          |0 N                 |0.0000MPa           |
28164               |오후 3:19:10          |0 N                 |0.0000MPa           |
28165               |오후 3:19:10          |0 N                 |0.0000MPa           |
28166               |오후 3:19:10          |0 N                 |0.0000MPa           |
28167               |오후 3:19:10          |0 N                 |0.0000MPa           |
28168               |오후 3:19:11          |0 N                 |0.0000MPa           |
28169               |오후 3:19:11          |0 N                 |0.0000MPa           |
28170               |오후 3:19:11          |0 N                 |0.0000MPa           |
28171               |오후 3:19:11          |0 N                 |0.0000MPa           |
28172               |오후 3:19:11          |0 N                 |0.0000MPa           |
28173               |오후 3:19:12          |0 N                 |0.0000MPa           |
28174               |오후 3:19:12          |0 N                 |0.0000MPa           |
28175               |오후 3:19:12          |0 N                 |0.0000MPa           |
28176               |오후 3:19:12          |0 N                 |0.0000MPa           |
28177               |오후 3:19:12          |0 N                 |0.0000MPa           |
28178               |오후 3:19:13          |0 N                 |0.0000MPa           |
28179               |오후 3:19:13          |0 N                 |0.0000MPa           |
28180               |오후 3:19:13          |0 N                 |0.0000MPa           |
28181               |오후 3:19:13          |0 N                 |0.0000MPa           |
28182               |오후 3:19:13          |0 N                 |0.0000MPa           |
28183               |오후 3:19:14          |0 N                 |0.0000MPa           |
28184               |오후 3:19:14          |0 N                 |0.0000MPa           |
28185               |오후 3:19:14          |0 N                 |0.0000MPa           |
28186               |오후 3:19:14          |0 N                 |0.0000MPa           |
28187               |오후 3:19:14          |0 N                 |0.0000MPa           |
28188               |오후 3:19:14          |0 N                 |0.0000MPa           |
28189               |오후 3:19:15          |0 N                 |0.0000MPa           |
28190               |오후 3:19:15          |0 N                 |0.0000MPa           |
28191               |오후 3:19:15          |0 N                 |0.0000MPa           |
28192               |오후 3:19:15          |0 N                 |0.0000MPa           |
28193               |오후 3:19:15          |0 N                 |0.0000MPa           |
28194               |오후 3:19:16          |0 N                 |0.0000MPa           |
28195               |오후 3:19:16          |0 N                 |0.0000MPa           |
28196               |오후 3:19:16          |0 N                 |0.0000MPa           |
28197               |오후 3:19:16          |0 N                 |0.0000MPa           |
28198               |오후 3:19:16          |0 N                 |0.0000MPa           |
28199               |오후 3:19:16          |0 N                 |0.0000MPa           |
28200               |오후 3:19:17          |0 N                 |0.0000MPa           |
28201               |오후 3:19:17          |0 N                 |0.0000MPa           |
28202               |오후 3:19:17          |0 N                 |0.0000MPa           |
28203               |오후 3:19:17          |0 N                 |0.0000MPa           |
28204               |오후 3:19:17          |35 N                |35.0000MPa          |
28205               |오후 3:19:18          |197 N               |197.0000MPa         |
28206               |오후 3:19:18          |340 N               |340.0000MPa         |
28207               |오후 3:19:18          |450 N               |450.0000MPa         |
28208               |오후 3:19:18          |530 N               |530.0000MPa         |
28209               |오후 3:19:18          |548 N               |548.0000MPa         |
28210               |오후 3:19:19          |547 N               |547.0000MPa         |
28211               |오후 3:19:19          |547 N               |547.0000MPa         |
28212               |오후 3:19:19          |546 N               |546.0000MPa         |
28213               |오후 3:19:19          |526 N               |526.0000MPa         |
28214               |오후 3:19:19          |500 N               |500.0000MPa         |
28215               |오후 3:19:20          |425 N               |425.0000MPa         |
28216               |오후 3:19:20          |93 N                |93.0000MPa          |
28217               |오후 3:19:20          |0 N                 |0.0000MPa           |
28218               |오후 3:19:20          |0 N                 |0.0000MPa           |
28219               |오후 3:19:20          |0 N                 |0.0000MPa           |
28220               |오후 3:19:20          |0 N                 |0.0000MPa           |
28221               |오후 3:19:21          |0 N                 |0.0000MPa           |
28222               |오후 3:19:21          |0 N                 |0.0000MPa           |
28223               |오후 3:19:21          |0 N                 |0.0000MPa           |
28224               |오후 3:19:21          |0 N                 |0.0000MPa           |
28225               |오후 3:19:21          |0 N                 |0.0000MPa           |
28226               |오후 3:19:22          |0 N                 |0.0000MPa           |
28227               |오후 3:19:22          |0 N                 |0.0000MPa           |
28228               |오후 3:19:22          |0 N                 |0.0000MPa           |
28229               |오후 3:19:22          |0 N                 |0.0000MPa           |
28230               |오후 3:19:22          |0 N                 |0.0000MPa           |
28231               |오후 3:19:23          |0 N                 |0.0000MPa           |
28232               |오후 3:19:23          |0 N                 |0.0000MPa           |
28233               |오후 3:19:23          |0 N                 |0.0000MPa           |
28234               |오후 3:19:23          |0 N                 |0.0000MPa           |
28235               |오후 3:19:23          |0 N                 |0.0000MPa           |
28236               |오후 3:19:23          |0 N                 |0.0000MPa           |
28237               |오후 3:19:24          |0 N                 |0.0000MPa           |
28238               |오후 3:19:24          |0 N                 |0.0000MPa           |
28239               |오후 3:19:24          |0 N                 |0.0000MPa           |
28240               |오후 3:19:24          |0 N                 |0.0000MPa           |
28241               |오후 3:19:24          |0 N                 |0.0000MPa           |
28242               |오후 3:19:25          |0 N                 |0.0000MPa           |
28243               |오후 3:19:25          |0 N                 |0.0000MPa           |
28244               |오후 3:19:25          |0 N                 |0.0000MPa           |
28245               |오후 3:19:25          |0 N                 |0.0000MPa           |
28246               |오후 3:19:25          |0 N                 |0.0000MPa           |
28247               |오후 3:19:26          |0 N                 |0.0000MPa           |
28248               |오후 3:19:26          |0 N                 |0.0000MPa           |
28249               |오후 3:19:26          |0 N                 |0.0000MPa           |
28250               |오후 3:19:26          |0 N                 |0.0000MPa           |
28251               |오후 3:19:26          |0 N                 |0.0000MPa           |
28252               |오후 3:19:26          |0 N                 |0.0000MPa           |
28253               |오후 3:19:27          |0 N                 |0.0000MPa           |
28254               |오후 3:19:27          |0 N                 |0.0000MPa           |
28255               |오후 3:19:27          |0 N                 |0.0000MPa           |
28256               |오후 3:19:27          |0 N                 |0.0000MPa           |
28257               |오후 3:19:27          |0 N                 |0.0000MPa           |
28258               |오후 3:19:28          |49 N                |49.0000MPa          |
28259               |오후 3:19:28          |215 N               |215.0000MPa         |
28260               |오후 3:19:28          |353 N               |353.0000MPa         |
28261               |오후 3:19:28          |463 N               |463.0000MPa         |
28262               |오후 3:19:28          |540 N               |540.0000MPa         |
28263               |오후 3:19:29          |553 N               |553.0000MPa         |
28264               |오후 3:19:29          |552 N               |552.0000MPa         |
28265               |오후 3:19:29          |552 N               |552.0000MPa         |
28266               |오후 3:19:29          |552 N               |552.0000MPa         |
28267               |오후 3:19:29          |551 N               |551.0000MPa         |
28268               |오후 3:19:29          |505 N               |505.0000MPa         |
28269               |오후 3:19:30          |502 N               |502.0000MPa         |
28270               |오후 3:19:30          |221 N               |221.0000MPa         |
28271               |오후 3:19:30          |8 N                 |8.0000MPa           |
28272               |오후 3:19:30          |0 N                 |0.0000MPa           |
28273               |오후 3:19:30          |0 N                 |0.0000MPa           |
28274               |오후 3:19:31          |0 N                 |0.0000MPa           |
28275               |오후 3:19:31          |0 N                 |0.0000MPa           |
28276               |오후 3:19:31          |0 N                 |0.0000MPa           |
28277               |오후 3:19:31          |0 N                 |0.0000MPa           |
28278               |오후 3:19:31          |0 N                 |0.0000MPa           |
28279               |오후 3:19:32          |0 N                 |0.0000MPa           |
28280               |오후 3:19:32          |0 N                 |0.0000MPa           |
28281               |오후 3:19:32          |0 N                 |0.0000MPa           |
28282               |오후 3:19:32          |0 N                 |0.0000MPa           |
28283               |오후 3:19:32          |0 N                 |0.0000MPa           |
28284               |오후 3:19:33          |0 N                 |0.0000MPa           |
28285               |오후 3:19:33          |0 N                 |0.0000MPa           |
28286               |오후 3:19:33          |0 N                 |0.0000MPa           |
28287               |오후 3:19:33          |0 N                 |0.0000MPa           |
28288               |오후 3:19:33          |0 N                 |0.0000MPa           |
28289               |오후 3:19:33          |0 N                 |0.0000MPa           |
28290               |오후 3:19:34          |0 N                 |0.0000MPa           |
28291               |오후 3:19:34          |0 N                 |0.0000MPa           |
28292               |오후 3:19:34          |0 N                 |0.0000MPa           |
28293               |오후 3:19:34          |0 N                 |0.0000MPa           |
28294               |오후 3:19:34          |0 N                 |0.0000MPa           |
28295               |오후 3:19:35          |0 N                 |0.0000MPa           |
28296               |오후 3:19:35          |0 N                 |0.0000MPa           |
28297               |오후 3:19:35          |0 N                 |0.0000MPa           |
28298               |오후 3:19:35          |0 N                 |0.0000MPa           |
28299               |오후 3:19:35          |0 N                 |0.0000MPa           |
28300               |오후 3:19:36          |0 N                 |0.0000MPa           |
28301               |오후 3:19:36          |0 N                 |0.0000MPa           |
28302               |오후 3:19:36          |0 N                 |0.0000MPa           |
28303               |오후 3:19:36          |0 N                 |0.0000MPa           |
28304               |오후 3:19:36          |0 N                 |0.0000MPa           |
28305               |오후 3:19:36          |0 N                 |0.0000MPa           |
28306               |오후 3:19:37          |0 N                 |0.0000MPa           |
28307               |오후 3:19:37          |0 N                 |0.0000MPa           |
28308               |오후 3:19:37          |0 N                 |0.0000MPa           |
28309               |오후 3:19:37          |0 N                 |0.0000MPa           |
28310               |오후 3:19:37          |0 N                 |0.0000MPa           |
28311               |오후 3:19:38          |0 N                 |0.0000MPa           |
28312               |오후 3:19:38          |0 N                 |0.0000MPa           |
28313               |오후 3:19:38          |0 N                 |0.0000MPa           |
28314               |오후 3:19:38          |2 N                 |2.0000MPa           |
28315               |오후 3:19:38          |137 N               |137.0000MPa         |
28316               |오후 3:19:39          |299 N               |299.0000MPa         |
28317               |오후 3:19:39          |417 N               |417.0000MPa         |
28318               |오후 3:19:39          |513 N               |513.0000MPa         |
28319               |오후 3:19:39          |558 N               |558.0000MPa         |
28320               |오후 3:19:39          |557 N               |557.0000MPa         |
28321               |오후 3:19:39          |557 N               |557.0000MPa         |
28322               |오후 3:19:40          |556 N               |556.0000MPa         |
28323               |오후 3:19:40          |556 N               |556.0000MPa         |
28324               |오후 3:19:40          |556 N               |556.0000MPa         |
28325               |오후 3:19:40          |510 N               |510.0000MPa         |
28326               |오후 3:19:40          |506 N               |506.0000MPa         |
28327               |오후 3:19:41          |229 N               |229.0000MPa         |
28328               |오후 3:19:41          |9 N                 |9.0000MPa           |
28329               |오후 3:19:41          |0 N                 |0.0000MPa           |
28330               |오후 3:19:41          |0 N                 |0.0000MPa           |
28331               |오후 3:19:41          |0 N                 |0.0000MPa           |
28332               |오후 3:19:42          |0 N                 |0.0000MPa           |
28333               |오후 3:19:42          |0 N                 |0.0000MPa           |
28334               |오후 3:19:42          |0 N                 |0.0000MPa           |
28335               |오후 3:19:42          |0 N                 |0.0000MPa           |
28336               |오후 3:19:42          |0 N                 |0.0000MPa           |
28337               |오후 3:19:42          |0 N                 |0.0000MPa           |
28338               |오후 3:19:43          |0 N                 |0.0000MPa           |
28339               |오후 3:19:43          |0 N                 |0.0000MPa           |
28340               |오후 3:19:43          |0 N                 |0.0000MPa           |
28341               |오후 3:19:43          |0 N                 |0.0000MPa           |
28342               |오후 3:19:43          |0 N                 |0.0000MPa           |
28343               |오후 3:19:44          |0 N                 |0.0000MPa           |
28344               |오후 3:19:44          |0 N                 |0.0000MPa           |
28345               |오후 3:19:44          |0 N                 |0.0000MPa           |
28346               |오후 3:19:44          |0 N                 |0.0000MPa           |
28347               |오후 3:19:44          |0 N                 |0.0000MPa           |
28348               |오후 3:19:45          |0 N                 |0.0000MPa           |
28349               |오후 3:19:45          |0 N                 |0.0000MPa           |
28350               |오후 3:19:45          |0 N                 |0.0000MPa           |
28351               |오후 3:19:45          |0 N                 |0.0000MPa           |
28352               |오후 3:19:45          |0 N                 |0.0000MPa           |
28353               |오후 3:19:45          |0 N                 |0.0000MPa           |
28354               |오후 3:19:46          |0 N                 |0.0000MPa           |
28355               |오후 3:19:46          |0 N                 |0.0000MPa           |
28356               |오후 3:19:46          |0 N                 |0.0000MPa           |
28357               |오후 3:19:46          |0 N                 |0.0000MPa           |
28358               |오후 3:19:46          |0 N                 |0.0000MPa           |
28359               |오후 3:19:47          |0 N                 |0.0000MPa           |
28360               |오후 3:19:47          |0 N                 |0.0000MPa           |
28361               |오후 3:19:47          |0 N                 |0.0000MPa           |
28362               |오후 3:19:47          |0 N                 |0.0000MPa           |
28363               |오후 3:19:47          |0 N                 |0.0000MPa           |
28364               |오후 3:19:48          |0 N                 |0.0000MPa           |
28365               |오후 3:19:48          |0 N                 |0.0000MPa           |
28366               |오후 3:19:48          |0 N                 |0.0000MPa           |
28367               |오후 3:19:48          |0 N                 |0.0000MPa           |
28368               |오후 3:19:48          |0 N                 |0.0000MPa           |
28369               |오후 3:19:48          |0 N                 |0.0000MPa           |
28370               |오후 3:19:49          |0 N                 |0.0000MPa           |
28371               |오후 3:19:49          |0 N                 |0.0000MPa           |
28372               |오후 3:19:49          |115 N               |115.0000MPa         |
28373               |오후 3:19:49          |282 N               |282.0000MPa         |
28374               |오후 3:19:49          |401 N               |401.0000MPa         |
28375               |오후 3:19:50          |501 N               |501.0000MPa         |
28376               |오후 3:19:50          |558 N               |558.0000MPa         |
28377               |오후 3:19:50          |558 N               |558.0000MPa         |
28378               |오후 3:19:50          |557 N               |557.0000MPa         |
28379               |오후 3:19:50          |557 N               |557.0000MPa         |
28380               |오후 3:19:51          |547 N               |547.0000MPa         |
28381               |오후 3:19:51          |508 N               |508.0000MPa         |
28382               |오후 3:19:51          |463 N               |463.0000MPa         |
28383               |오후 3:19:51          |117 N               |117.0000MPa         |
28384               |오후 3:19:51          |0 N                 |0.0000MPa           |
28385               |오후 3:19:51          |0 N                 |0.0000MPa           |
28386               |오후 3:19:52          |0 N                 |0.0000MPa           |
28387               |오후 3:19:52          |0 N                 |0.0000MPa           |
28388               |오후 3:19:52          |0 N                 |0.0000MPa           |
28389               |오후 3:19:52          |0 N                 |0.0000MPa           |
28390               |오후 3:19:52          |0 N                 |0.0000MPa           |
28391               |오후 3:19:53          |0 N                 |0.0000MPa           |
28392               |오후 3:19:53          |0 N                 |0.0000MPa           |
28393               |오후 3:19:53          |0 N                 |0.0000MPa           |
28394               |오후 3:19:53          |0 N                 |0.0000MPa           |
28395               |오후 3:19:53          |0 N                 |0.0000MPa           |
28396               |오후 3:19:54          |0 N                 |0.0000MPa           |
28397               |오후 3:19:54          |0 N                 |0.0000MPa           |
28398               |오후 3:19:54          |0 N                 |0.0000MPa           |
28399               |오후 3:19:54          |0 N                 |0.0000MPa           |
28400               |오후 3:19:54          |0 N                 |0.0000MPa           |
28401               |오후 3:19:54          |0 N                 |0.0000MPa           |
28402               |오후 3:19:55          |0 N                 |0.0000MPa           |
28403               |오후 3:19:55          |0 N                 |0.0000MPa           |
28404               |오후 3:19:55          |0 N                 |0.0000MPa           |
28405               |오후 3:19:55          |0 N                 |0.0000MPa           |
28406               |오후 3:19:55          |0 N                 |0.0000MPa           |
28407               |오후 3:19:56          |0 N                 |0.0000MPa           |
28408               |오후 3:19:56          |0 N                 |0.0000MPa           |
28409               |오후 3:19:56          |0 N                 |0.0000MPa           |
28410               |오후 3:19:56          |0 N                 |0.0000MPa           |
28411               |오후 3:19:56          |0 N                 |0.0000MPa           |
28412               |오후 3:19:57          |0 N                 |0.0000MPa           |
28413               |오후 3:19:57          |0 N                 |0.0000MPa           |
28414               |오후 3:19:57          |0 N                 |0.0000MPa           |
28415               |오후 3:19:57          |0 N                 |0.0000MPa           |
28416               |오후 3:19:57          |0 N                 |0.0000MPa           |
28417               |오후 3:19:57          |0 N                 |0.0000MPa           |
28418               |오후 3:19:58          |0 N                 |0.0000MPa           |
28419               |오후 3:19:58          |0 N                 |0.0000MPa           |
28420               |오후 3:19:58          |0 N                 |0.0000MPa           |
28421               |오후 3:19:58          |0 N                 |0.0000MPa           |
28422               |오후 3:19:58          |0 N                 |0.0000MPa           |
28423               |오후 3:19:59          |0 N                 |0.0000MPa           |
28424               |오후 3:19:59          |0 N                 |0.0000MPa           |
28425               |오후 3:19:59          |0 N                 |0.0000MPa           |
28426               |오후 3:19:59          |104 N               |104.0000MPa         |
28427               |오후 3:19:59          |274 N               |274.0000MPa         |
28428               |오후 3:20:00          |395 N               |395.0000MPa         |
28429               |오후 3:20:00          |498 N               |498.0000MPa         |
28430               |오후 3:20:00          |561 N               |561.0000MPa         |
28431               |오후 3:20:00          |562 N               |562.0000MPa         |
28432               |오후 3:20:00          |562 N               |562.0000MPa         |
28433               |오후 3:20:01          |562 N               |562.0000MPa         |
28434               |오후 3:20:01          |561 N               |561.0000MPa         |
28435               |오후 3:20:01          |513 N               |513.0000MPa         |
28436               |오후 3:20:01          |498 N               |498.0000MPa         |
28437               |오후 3:20:01          |330 N               |330.0000MPa         |
28438               |오후 3:20:01          |34 N                |34.0000MPa          |
28439               |오후 3:20:02          |0 N                 |0.0000MPa           |
28440               |오후 3:20:02          |0 N                 |0.0000MPa           |
28441               |오후 3:20:02          |0 N                 |0.0000MPa           |
28442               |오후 3:20:02          |0 N                 |0.0000MPa           |
28443               |오후 3:20:02          |0 N                 |0.0000MPa           |
28444               |오후 3:20:03          |0 N                 |0.0000MPa           |
28445               |오후 3:20:03          |0 N                 |0.0000MPa           |
28446               |오후 3:20:03          |0 N                 |0.0000MPa           |
28447               |오후 3:20:03          |0 N                 |0.0000MPa           |
28448               |오후 3:20:03          |0 N                 |0.0000MPa           |
28449               |오후 3:20:04          |0 N                 |0.0000MPa           |
28450               |오후 3:20:04          |0 N                 |0.0000MPa           |
28451               |오후 3:20:04          |0 N                 |0.0000MPa           |
28452               |오후 3:20:04          |0 N                 |0.0000MPa           |
28453               |오후 3:20:04          |0 N                 |0.0000MPa           |
28454               |오후 3:20:04          |0 N                 |0.0000MPa           |
28455               |오후 3:20:05          |0 N                 |0.0000MPa           |
28456               |오후 3:20:05          |0 N                 |0.0000MPa           |
28457               |오후 3:20:05          |0 N                 |0.0000MPa           |
28458               |오후 3:20:05          |0 N                 |0.0000MPa           |
28459               |오후 3:20:05          |0 N                 |0.0000MPa           |
28460               |오후 3:20:06          |0 N                 |0.0000MPa           |
28461               |오후 3:20:06          |0 N                 |0.0000MPa           |
28462               |오후 3:20:06          |0 N                 |0.0000MPa           |
28463               |오후 3:20:06          |0 N                 |0.0000MPa           |
28464               |오후 3:20:06          |0 N                 |0.0000MPa           |
28465               |오후 3:20:07          |0 N                 |0.0000MPa           |
28466               |오후 3:20:07          |0 N                 |0.0000MPa           |
28467               |오후 3:20:07          |0 N                 |0.0000MPa           |
28468               |오후 3:20:07          |0 N                 |0.0000MPa           |
28469               |오후 3:20:07          |0 N                 |0.0000MPa           |
28470               |오후 3:20:07          |0 N                 |0.0000MPa           |
28471               |오후 3:20:08          |0 N                 |0.0000MPa           |
28472               |오후 3:20:08          |0 N                 |0.0000MPa           |
28473               |오후 3:20:08          |0 N                 |0.0000MPa           |
28474               |오후 3:20:08          |0 N                 |0.0000MPa           |
28475               |오후 3:20:08          |0 N                 |0.0000MPa           |
28476               |오후 3:20:09          |0 N                 |0.0000MPa           |
28477               |오후 3:20:09          |0 N                 |0.0000MPa           |
28478               |오후 3:20:09          |0 N                 |0.0000MPa           |
28479               |오후 3:20:09          |19 N                |19.0000MPa          |
28480               |오후 3:20:09          |180 N               |180.0000MPa         |
28481               |오후 3:20:10          |332 N               |332.0000MPa         |
28482               |오후 3:20:10          |445 N               |445.0000MPa         |
28483               |오후 3:20:10          |535 N               |535.0000MPa         |
28484               |오후 3:20:10          |569 N               |569.0000MPa         |
28485               |오후 3:20:10          |568 N               |568.0000MPa         |
28486               |오후 3:20:10          |567 N               |567.0000MPa         |
28487               |오후 3:20:11          |567 N               |567.0000MPa         |
28488               |오후 3:20:11          |567 N               |567.0000MPa         |
28489               |오후 3:20:11          |523 N               |523.0000MPa         |
28490               |오후 3:20:11          |482 N               |482.0000MPa         |
28491               |오후 3:20:11          |346 N               |346.0000MPa         |
28492               |오후 3:20:12          |48 N                |48.0000MPa          |
28493               |오후 3:20:12          |0 N                 |0.0000MPa           |
28494               |오후 3:20:12          |0 N                 |0.0000MPa           |
28495               |오후 3:20:12          |0 N                 |0.0000MPa           |
28496               |오후 3:20:12          |0 N                 |0.0000MPa           |
28497               |오후 3:20:13          |0 N                 |0.0000MPa           |
28498               |오후 3:20:13          |0 N                 |0.0000MPa           |
28499               |오후 3:20:13          |0 N                 |0.0000MPa           |
28500               |오후 3:20:13          |0 N                 |0.0000MPa           |
28501               |오후 3:20:13          |0 N                 |0.0000MPa           |
28502               |오후 3:20:14          |0 N                 |0.0000MPa           |
28503               |오후 3:20:14          |0 N                 |0.0000MPa           |
28504               |오후 3:20:14          |0 N                 |0.0000MPa           |
28505               |오후 3:20:14          |0 N                 |0.0000MPa           |
28506               |오후 3:20:14          |0 N                 |0.0000MPa           |
28507               |오후 3:20:14          |0 N                 |0.0000MPa           |
28508               |오후 3:20:15          |0 N                 |0.0000MPa           |
28509               |오후 3:20:15          |0 N                 |0.0000MPa           |
28510               |오후 3:20:15          |0 N                 |0.0000MPa           |
28511               |오후 3:20:15          |0 N                 |0.0000MPa           |
28512               |오후 3:20:15          |0 N                 |0.0000MPa           |
28513               |오후 3:20:16          |0 N                 |0.0000MPa           |
28514               |오후 3:20:16          |0 N                 |0.0000MPa           |
28515               |오후 3:20:16          |0 N                 |0.0000MPa           |
28516               |오후 3:20:16          |0 N                 |0.0000MPa           |
28517               |오후 3:20:16          |0 N                 |0.0000MPa           |
28518               |오후 3:20:17          |0 N                 |0.0000MPa           |
28519               |오후 3:20:17          |0 N                 |0.0000MPa           |
28520               |오후 3:20:17          |0 N                 |0.0000MPa           |
28521               |오후 3:20:17          |0 N                 |0.0000MPa           |
28522               |오후 3:20:17          |0 N                 |0.0000MPa           |
28523               |오후 3:20:17          |0 N                 |0.0000MPa           |
28524               |오후 3:20:18          |0 N                 |0.0000MPa           |
28525               |오후 3:20:18          |0 N                 |0.0000MPa           |
28526               |오후 3:20:18          |0 N                 |0.0000MPa           |
28527               |오후 3:20:18          |0 N                 |0.0000MPa           |
28528               |오후 3:20:18          |0 N                 |0.0000MPa           |
28529               |오후 3:20:19          |0 N                 |0.0000MPa           |
28530               |오후 3:20:19          |0 N                 |0.0000MPa           |
28531               |오후 3:20:19          |0 N                 |0.0000MPa           |
28532               |오후 3:20:19          |0 N                 |0.0000MPa           |
28533               |오후 3:20:19          |0 N                 |0.0000MPa           |
28534               |오후 3:20:20          |0 N                 |0.0000MPa           |
28535               |오후 3:20:20          |110 N               |110.0000MPa         |
28536               |오후 3:20:20          |282 N               |282.0000MPa         |
28537               |오후 3:20:20          |401 N               |401.0000MPa         |
28538               |오후 3:20:20          |503 N               |503.0000MPa         |
28539               |오후 3:20:21          |563 N               |563.0000MPa         |
28540               |오후 3:20:21          |563 N               |563.0000MPa         |
28541               |오후 3:20:21          |563 N               |563.0000MPa         |
28542               |오후 3:20:21          |563 N               |563.0000MPa         |
28543               |오후 3:20:21          |562 N               |562.0000MPa         |
28544               |오후 3:20:21          |474 N               |474.0000MPa         |
28545               |오후 3:20:22          |235 N               |235.0000MPa         |
28546               |오후 3:20:22          |39 N                |39.0000MPa          |
28547               |오후 3:20:22          |0 N                 |0.0000MPa           |
28548               |오후 3:20:22          |0 N                 |0.0000MPa           |
28549               |오후 3:20:22          |0 N                 |0.0000MPa           |
28550               |오후 3:20:23          |0 N                 |0.0000MPa           |
28551               |오후 3:20:23          |0 N                 |0.0000MPa           |
28552               |오후 3:20:23          |0 N                 |0.0000MPa           |
28553               |오후 3:20:23          |0 N                 |0.0000MPa           |
28554               |오후 3:20:23          |0 N                 |0.0000MPa           |
28555               |오후 3:20:24          |0 N                 |0.0000MPa           |
28556               |오후 3:20:24          |0 N                 |0.0000MPa           |
28557               |오후 3:20:24          |0 N                 |0.0000MPa           |
28558               |오후 3:20:24          |0 N                 |0.0000MPa           |
28559               |오후 3:20:24          |0 N                 |0.0000MPa           |
28560               |오후 3:20:24          |0 N                 |0.0000MPa           |
28561               |오후 3:20:25          |0 N                 |0.0000MPa           |
28562               |오후 3:20:25          |0 N                 |0.0000MPa           |
28563               |오후 3:20:25          |0 N                 |0.0000MPa           |
28564               |오후 3:20:25          |0 N                 |0.0000MPa           |
28565               |오후 3:20:25          |0 N                 |0.0000MPa           |
28566               |오후 3:20:26          |0 N                 |0.0000MPa           |
28567               |오후 3:20:26          |0 N                 |0.0000MPa           |
28568               |오후 3:20:26          |0 N                 |0.0000MPa           |
28569               |오후 3:20:26          |0 N                 |0.0000MPa           |
28570               |오후 3:20:26          |0 N                 |0.0000MPa           |
28571               |오후 3:20:27          |0 N                 |0.0000MPa           |
28572               |오후 3:20:27          |0 N                 |0.0000MPa           |
28573               |오후 3:20:27          |0 N                 |0.0000MPa           |
28574               |오후 3:20:27          |0 N                 |0.0000MPa           |
28575               |오후 3:20:27          |0 N                 |0.0000MPa           |
