NO.                 |Time                |Value               |Pressure            |
24739               |오후 3:04:15          |0 N                 |0.0000MPa           |
24740               |오후 3:04:16          |0 N                 |0.0000MPa           |
24741               |오후 3:04:16          |0 N                 |0.0000MPa           |
24742               |오후 3:04:16          |0 N                 |0.0000MPa           |
24743               |오후 3:04:16          |0 N                 |0.0000MPa           |
24744               |오후 3:04:16          |0 N                 |0.0000MPa           |
24745               |오후 3:04:17          |0 N                 |0.0000MPa           |
24746               |오후 3:04:17          |0 N                 |0.0000MPa           |
24747               |오후 3:04:17          |0 N                 |0.0000MPa           |
24748               |오후 3:04:17          |0 N                 |0.0000MPa           |
24749               |오후 3:04:17          |0 N                 |0.0000MPa           |
24750               |오후 3:04:18          |0 N                 |0.0000MPa           |
24751               |오후 3:04:18          |0 N                 |0.0000MPa           |
24752               |오후 3:04:18          |0 N                 |0.0000MPa           |
24753               |오후 3:04:18          |0 N                 |0.0000MPa           |
24754               |오후 3:04:18          |0 N                 |0.0000MPa           |
24755               |오후 3:04:18          |0 N                 |0.0000MPa           |
24756               |오후 3:04:19          |0 N                 |0.0000MPa           |
24757               |오후 3:04:19          |0 N                 |0.0000MPa           |
24758               |오후 3:04:19          |0 N                 |0.0000MPa           |
24759               |오후 3:04:19          |0 N                 |0.0000MPa           |
24760               |오후 3:04:19          |0 N                 |0.0000MPa           |
24761               |오후 3:04:20          |0 N                 |0.0000MPa           |
24762               |오후 3:04:20          |0 N                 |0.0000MPa           |
24763               |오후 3:04:20          |0 N                 |0.0000MPa           |
24764               |오후 3:04:20          |0 N                 |0.0000MPa           |
24765               |오후 3:04:20          |0 N                 |0.0000MPa           |
24766               |오후 3:04:21          |0 N                 |0.0000MPa           |
24767               |오후 3:04:21          |0 N                 |0.0000MPa           |
24768               |오후 3:04:21          |0 N                 |0.0000MPa           |
24769               |오후 3:04:21          |0 N                 |0.0000MPa           |
24770               |오후 3:04:21          |0 N                 |0.0000MPa           |
24771               |오후 3:04:21          |0 N                 |0.0000MPa           |
24772               |오후 3:04:22          |0 N                 |0.0000MPa           |
24773               |오후 3:04:22          |0 N                 |0.0000MPa           |
24774               |오후 3:04:22          |0 N                 |0.0000MPa           |
24775               |오후 3:04:22          |0 N                 |0.0000MPa           |
24776               |오후 3:04:22          |0 N                 |0.0000MPa           |
24777               |오후 3:04:23          |113 N               |113.0000MPa         |
24778               |오후 3:04:23          |257 N               |257.0000MPa         |
24779               |오후 3:04:23          |346 N               |346.0000MPa         |
24780               |오후 3:04:23          |384 N               |384.0000MPa         |
24781               |오후 3:04:23          |383 N               |383.0000MPa         |
24782               |오후 3:04:24          |383 N               |383.0000MPa         |
24783               |오후 3:04:24          |382 N               |382.0000MPa         |
24784               |오후 3:04:24          |382 N               |382.0000MPa         |
24785               |오후 3:04:24          |382 N               |382.0000MPa         |
24786               |오후 3:04:24          |361 N               |361.0000MPa         |
24787               |오후 3:04:24          |95 N                |95.0000MPa          |
24788               |오후 3:04:25          |0 N                 |0.0000MPa           |
24789               |오후 3:04:25          |0 N                 |0.0000MPa           |
24790               |오후 3:04:25          |0 N                 |0.0000MPa           |
24791               |오후 3:04:25          |0 N                 |0.0000MPa           |
24792               |오후 3:04:25          |0 N                 |0.0000MPa           |
24793               |오후 3:04:26          |0 N                 |0.0000MPa           |
24794               |오후 3:04:26          |0 N                 |0.0000MPa           |
24795               |오후 3:04:26          |0 N                 |0.0000MPa           |
24796               |오후 3:04:26          |0 N                 |0.0000MPa           |
24797               |오후 3:04:26          |0 N                 |0.0000MPa           |
24798               |오후 3:04:27          |0 N                 |0.0000MPa           |
24799               |오후 3:04:27          |0 N                 |0.0000MPa           |
24800               |오후 3:04:27          |0 N                 |0.0000MPa           |
24801               |오후 3:04:27          |0 N                 |0.0000MPa           |
24802               |오후 3:04:27          |0 N                 |0.0000MPa           |
24803               |오후 3:04:28          |0 N                 |0.0000MPa           |
24804               |오후 3:04:28          |0 N                 |0.0000MPa           |
24805               |오후 3:04:28          |0 N                 |0.0000MPa           |
24806               |오후 3:04:28          |0 N                 |0.0000MPa           |
24807               |오후 3:04:28          |0 N                 |0.0000MPa           |
24808               |오후 3:04:28          |0 N                 |0.0000MPa           |
24809               |오후 3:04:29          |0 N                 |0.0000MPa           |
24810               |오후 3:04:29          |0 N                 |0.0000MPa           |
24811               |오후 3:04:29          |0 N                 |0.0000MPa           |
24812               |오후 3:04:29          |0 N                 |0.0000MPa           |
24813               |오후 3:04:29          |0 N                 |0.0000MPa           |
24814               |오후 3:04:30          |0 N                 |0.0000MPa           |
24815               |오후 3:04:30          |0 N                 |0.0000MPa           |
24816               |오후 3:04:30          |0 N                 |0.0000MPa           |
24817               |오후 3:04:30          |0 N                 |0.0000MPa           |
24818               |오후 3:04:30          |0 N                 |0.0000MPa           |
24819               |오후 3:04:30          |0 N                 |0.0000MPa           |
24820               |오후 3:04:31          |0 N                 |0.0000MPa           |
24821               |오후 3:04:31          |0 N                 |0.0000MPa           |
24822               |오후 3:04:31          |0 N                 |0.0000MPa           |
24823               |오후 3:04:31          |0 N                 |0.0000MPa           |
24824               |오후 3:04:31          |0 N                 |0.0000MPa           |
24825               |오후 3:04:32          |0 N                 |0.0000MPa           |
24826               |오후 3:04:32          |0 N                 |0.0000MPa           |
24827               |오후 3:04:32          |0 N                 |0.0000MPa           |
24828               |오후 3:04:32          |0 N                 |0.0000MPa           |
24829               |오후 3:04:32          |0 N                 |0.0000MPa           |
24830               |오후 3:04:33          |79 N                |79.0000MPa          |
24831               |오후 3:04:33          |232 N               |232.0000MPa         |
24832               |오후 3:04:33          |332 N               |332.0000MPa         |
24833               |오후 3:04:33          |386 N               |386.0000MPa         |
24834               |오후 3:04:33          |390 N               |390.0000MPa         |
24835               |오후 3:04:34          |389 N               |389.0000MPa         |
24836               |오후 3:04:34          |389 N               |389.0000MPa         |
24837               |오후 3:04:34          |388 N               |388.0000MPa         |
24838               |오후 3:04:34          |388 N               |388.0000MPa         |
24839               |오후 3:04:34          |344 N               |344.0000MPa         |
24840               |오후 3:04:34          |82 N                |82.0000MPa          |
24841               |오후 3:04:35          |0 N                 |0.0000MPa           |
24842               |오후 3:04:35          |0 N                 |0.0000MPa           |
24843               |오후 3:04:35          |0 N                 |0.0000MPa           |
24844               |오후 3:04:35          |0 N                 |0.0000MPa           |
24845               |오후 3:04:35          |0 N                 |0.0000MPa           |
24846               |오후 3:04:36          |0 N                 |0.0000MPa           |
24847               |오후 3:04:36          |0 N                 |0.0000MPa           |
24848               |오후 3:04:36          |0 N                 |0.0000MPa           |
24849               |오후 3:04:36          |0 N                 |0.0000MPa           |
24850               |오후 3:04:36          |0 N                 |0.0000MPa           |
24851               |오후 3:04:37          |0 N                 |0.0000MPa           |
24852               |오후 3:04:37          |0 N                 |0.0000MPa           |
24853               |오후 3:04:37          |0 N                 |0.0000MPa           |
24854               |오후 3:04:37          |0 N                 |0.0000MPa           |
24855               |오후 3:04:37          |0 N                 |0.0000MPa           |
24856               |오후 3:04:37          |0 N                 |0.0000MPa           |
24857               |오후 3:04:38          |0 N                 |0.0000MPa           |
24858               |오후 3:04:38          |0 N                 |0.0000MPa           |
24859               |오후 3:04:38          |0 N                 |0.0000MPa           |
24860               |오후 3:04:38          |0 N                 |0.0000MPa           |
24861               |오후 3:04:38          |0 N                 |0.0000MPa           |
24862               |오후 3:04:39          |0 N                 |0.0000MPa           |
24863               |오후 3:04:39          |0 N                 |0.0000MPa           |
24864               |오후 3:04:39          |0 N                 |0.0000MPa           |
24865               |오후 3:04:39          |0 N                 |0.0000MPa           |
24866               |오후 3:04:39          |0 N                 |0.0000MPa           |
24867               |오후 3:04:40          |0 N                 |0.0000MPa           |
24868               |오후 3:04:40          |0 N                 |0.0000MPa           |
24869               |오후 3:04:40          |0 N                 |0.0000MPa           |
24870               |오후 3:04:40          |0 N                 |0.0000MPa           |
24871               |오후 3:04:40          |0 N                 |0.0000MPa           |
24872               |오후 3:04:41          |0 N                 |0.0000MPa           |
24873               |오후 3:04:41          |0 N                 |0.0000MPa           |
24874               |오후 3:04:41          |0 N                 |0.0000MPa           |
24875               |오후 3:04:41          |0 N                 |0.0000MPa           |
24876               |오후 3:04:41          |0 N                 |0.0000MPa           |
24877               |오후 3:04:41          |0 N                 |0.0000MPa           |
24878               |오후 3:04:42          |0 N                 |0.0000MPa           |
24879               |오후 3:04:42          |0 N                 |0.0000MPa           |
24880               |오후 3:04:42          |0 N                 |0.0000MPa           |
24881               |오후 3:04:42          |0 N                 |0.0000MPa           |
24882               |오후 3:04:42          |0 N                 |0.0000MPa           |
24883               |오후 3:04:43          |63 N                |63.0000MPa          |
24884               |오후 3:04:43          |216 N               |216.0000MPa         |
24885               |오후 3:04:43          |320 N               |320.0000MPa         |
24886               |오후 3:04:43          |384 N               |384.0000MPa         |
24887               |오후 3:04:43          |389 N               |389.0000MPa         |
24888               |오후 3:04:44          |389 N               |389.0000MPa         |
24889               |오후 3:04:44          |388 N               |388.0000MPa         |
24890               |오후 3:04:44          |388 N               |388.0000MPa         |
24891               |오후 3:04:44          |388 N               |388.0000MPa         |
24892               |오후 3:04:44          |342 N               |342.0000MPa         |
24893               |오후 3:04:44          |80 N                |80.0000MPa          |
24894               |오후 3:04:45          |0 N                 |0.0000MPa           |
24895               |오후 3:04:45          |0 N                 |0.0000MPa           |
24896               |오후 3:04:45          |0 N                 |0.0000MPa           |
24897               |오후 3:04:45          |0 N                 |0.0000MPa           |
24898               |오후 3:04:45          |0 N                 |0.0000MPa           |
24899               |오후 3:04:46          |0 N                 |0.0000MPa           |
24900               |오후 3:04:46          |0 N                 |0.0000MPa           |
24901               |오후 3:04:46          |0 N                 |0.0000MPa           |
24902               |오후 3:04:46          |0 N                 |0.0000MPa           |
24903               |오후 3:04:46          |0 N                 |0.0000MPa           |
24904               |오후 3:04:47          |0 N                 |0.0000MPa           |
24905               |오후 3:04:47          |0 N                 |0.0000MPa           |
24906               |오후 3:04:47          |0 N                 |0.0000MPa           |
24907               |오후 3:04:47          |0 N                 |0.0000MPa           |
24908               |오후 3:04:47          |0 N                 |0.0000MPa           |
24909               |오후 3:04:47          |0 N                 |0.0000MPa           |
24910               |오후 3:04:48          |0 N                 |0.0000MPa           |
24911               |오후 3:04:48          |0 N                 |0.0000MPa           |
24912               |오후 3:04:48          |0 N                 |0.0000MPa           |
24913               |오후 3:04:48          |0 N                 |0.0000MPa           |
24914               |오후 3:04:48          |0 N                 |0.0000MPa           |
24915               |오후 3:04:49          |0 N                 |0.0000MPa           |
24916               |오후 3:04:49          |0 N                 |0.0000MPa           |
24917               |오후 3:04:49          |0 N                 |0.0000MPa           |
24918               |오후 3:04:49          |0 N                 |0.0000MPa           |
24919               |오후 3:04:49          |0 N                 |0.0000MPa           |
24920               |오후 3:04:49          |0 N                 |0.0000MPa           |
24921               |오후 3:04:50          |0 N                 |0.0000MPa           |
24922               |오후 3:04:50          |0 N                 |0.0000MPa           |
24923               |오후 3:04:50          |0 N                 |0.0000MPa           |
24924               |오후 3:04:50          |0 N                 |0.0000MPa           |
24925               |오후 3:04:50          |0 N                 |0.0000MPa           |
24926               |오후 3:04:51          |0 N                 |0.0000MPa           |
24927               |오후 3:04:51          |0 N                 |0.0000MPa           |
24928               |오후 3:04:51          |0 N                 |0.0000MPa           |
24929               |오후 3:04:51          |0 N                 |0.0000MPa           |
24930               |오후 3:04:51          |0 N                 |0.0000MPa           |
24931               |오후 3:04:52          |0 N                 |0.0000MPa           |
24932               |오후 3:04:52          |0 N                 |0.0000MPa           |
24933               |오후 3:04:52          |0 N                 |0.0000MPa           |
24934               |오후 3:04:52          |40 N                |40.0000MPa          |
24935               |오후 3:04:52          |116 N               |116.0000MPa         |
24936               |오후 3:04:53          |171 N               |171.0000MPa         |
24937               |오후 3:04:53          |285 N               |285.0000MPa         |
24938               |오후 3:04:53          |387 N               |387.0000MPa         |
24939               |오후 3:04:53          |468 N               |468.0000MPa         |
24940               |오후 3:04:53          |538 N               |538.0000MPa         |
24941               |오후 3:04:53          |547 N               |547.0000MPa         |
24942               |오후 3:04:54          |79 N                |79.0000MPa          |
24943               |오후 3:04:54          |0 N                 |0.0000MPa           |
24944               |오후 3:04:54          |0 N                 |0.0000MPa           |
24945               |오후 3:04:54          |0 N                 |0.0000MPa           |
24946               |오후 3:04:54          |0 N                 |0.0000MPa           |
24947               |오후 3:04:55          |0 N                 |0.0000MPa           |
24948               |오후 3:04:55          |0 N                 |0.0000MPa           |
24949               |오후 3:04:55          |0 N                 |0.0000MPa           |
24950               |오후 3:04:55          |0 N                 |0.0000MPa           |
24951               |오후 3:04:55          |0 N                 |0.0000MPa           |
24952               |오후 3:04:56          |0 N                 |0.0000MPa           |
24953               |오후 3:04:56          |0 N                 |0.0000MPa           |
24954               |오후 3:04:56          |0 N                 |0.0000MPa           |
24955               |오후 3:04:56          |0 N                 |0.0000MPa           |
24956               |오후 3:04:56          |0 N                 |0.0000MPa           |
24957               |오후 3:04:56          |0 N                 |0.0000MPa           |
24958               |오후 3:04:57          |0 N                 |0.0000MPa           |
24959               |오후 3:04:57          |0 N                 |0.0000MPa           |
24960               |오후 3:04:57          |0 N                 |0.0000MPa           |
24961               |오후 3:04:57          |0 N                 |0.0000MPa           |
24962               |오후 3:04:57          |0 N                 |0.0000MPa           |
24963               |오후 3:04:58          |0 N                 |0.0000MPa           |
24964               |오후 3:04:58          |0 N                 |0.0000MPa           |
24965               |오후 3:04:58          |0 N                 |0.0000MPa           |
24966               |오후 3:04:58          |0 N                 |0.0000MPa           |
24967               |오후 3:04:58          |0 N                 |0.0000MPa           |
24968               |오후 3:04:59          |0 N                 |0.0000MPa           |
24969               |오후 3:04:59          |0 N                 |0.0000MPa           |
24970               |오후 3:04:59          |0 N                 |0.0000MPa           |
24971               |오후 3:04:59          |0 N                 |0.0000MPa           |
24972               |오후 3:04:59          |0 N                 |0.0000MPa           |
24973               |오후 3:04:59          |0 N                 |0.0000MPa           |
24974               |오후 3:05:00          |0 N                 |0.0000MPa           |
24975               |오후 3:05:00          |0 N                 |0.0000MPa           |
24976               |오후 3:05:00          |0 N                 |0.0000MPa           |
24977               |오후 3:05:00          |19 N                |19.0000MPa          |
24978               |오후 3:05:00          |117 N               |117.0000MPa         |
24979               |오후 3:05:01          |154 N               |154.0000MPa         |
24980               |오후 3:05:01          |260 N               |260.0000MPa         |
24981               |오후 3:05:01          |328 N               |328.0000MPa         |
24982               |오후 3:05:01          |391 N               |391.0000MPa         |
24983               |오후 3:05:01          |396 N               |396.0000MPa         |
24984               |오후 3:05:02          |395 N               |395.0000MPa         |
24985               |오후 3:05:02          |394 N               |394.0000MPa         |
24986               |오후 3:05:02          |394 N               |394.0000MPa         |
24987               |오후 3:05:02          |394 N               |394.0000MPa         |
24988               |오후 3:05:02          |393 N               |393.0000MPa         |
24989               |오후 3:05:02          |393 N               |393.0000MPa         |
24990               |오후 3:05:03          |255 N               |255.0000MPa         |
24991               |오후 3:05:03          |27 N                |27.0000MPa          |
24992               |오후 3:05:03          |0 N                 |0.0000MPa           |
24993               |오후 3:05:03          |0 N                 |0.0000MPa           |
24994               |오후 3:05:03          |0 N                 |0.0000MPa           |
24995               |오후 3:05:04          |0 N                 |0.0000MPa           |
24996               |오후 3:05:04          |0 N                 |0.0000MPa           |
24997               |오후 3:05:04          |0 N                 |0.0000MPa           |
24998               |오후 3:05:04          |0 N                 |0.0000MPa           |
24999               |오후 3:05:04          |0 N                 |0.0000MPa           |
25000               |오후 3:05:05          |0 N                 |0.0000MPa           |
25001               |오후 3:05:05          |0 N                 |0.0000MPa           |
25002               |오후 3:05:05          |0 N                 |0.0000MPa           |
25003               |오후 3:05:05          |0 N                 |0.0000MPa           |
25004               |오후 3:05:05          |0 N                 |0.0000MPa           |
25005               |오후 3:05:05          |0 N                 |0.0000MPa           |
25006               |오후 3:05:06          |0 N                 |0.0000MPa           |
25007               |오후 3:05:06          |0 N                 |0.0000MPa           |
25008               |오후 3:05:06          |0 N                 |0.0000MPa           |
25009               |오후 3:05:06          |0 N                 |0.0000MPa           |
25010               |오후 3:05:06          |0 N                 |0.0000MPa           |
25011               |오후 3:05:07          |0 N                 |0.0000MPa           |
25012               |오후 3:05:07          |0 N                 |0.0000MPa           |
25013               |오후 3:05:07          |0 N                 |0.0000MPa           |
25014               |오후 3:05:07          |0 N                 |0.0000MPa           |
25015               |오후 3:05:07          |0 N                 |0.0000MPa           |
25016               |오후 3:05:08          |0 N                 |0.0000MPa           |
25017               |오후 3:05:08          |0 N                 |0.0000MPa           |
25018               |오후 3:05:08          |0 N                 |0.0000MPa           |
25019               |오후 3:05:08          |0 N                 |0.0000MPa           |
25020               |오후 3:05:08          |0 N                 |0.0000MPa           |
25021               |오후 3:05:09          |0 N                 |0.0000MPa           |
25022               |오후 3:05:09          |0 N                 |0.0000MPa           |
25023               |오후 3:05:09          |0 N                 |0.0000MPa           |
25024               |오후 3:05:09          |0 N                 |0.0000MPa           |
25025               |오후 3:05:09          |0 N                 |0.0000MPa           |
25026               |오후 3:05:09          |0 N                 |0.0000MPa           |
25027               |오후 3:05:10          |0 N                 |0.0000MPa           |
25028               |오후 3:05:10          |0 N                 |0.0000MPa           |
25029               |오후 3:05:10          |0 N                 |0.0000MPa           |
25030               |오후 3:05:10          |0 N                 |0.0000MPa           |
25031               |오후 3:05:10          |0 N                 |0.0000MPa           |
25032               |오후 3:05:11          |0 N                 |0.0000MPa           |
25033               |오후 3:05:11          |0 N                 |0.0000MPa           |
25034               |오후 3:05:11          |0 N                 |0.0000MPa           |
25035               |오후 3:05:11          |0 N                 |0.0000MPa           |
25036               |오후 3:05:11          |0 N                 |0.0000MPa           |
25037               |오후 3:05:12          |107 N               |107.0000MPa         |
25038               |오후 3:05:12          |254 N               |254.0000MPa         |
25039               |오후 3:05:12          |343 N               |343.0000MPa         |
25040               |오후 3:05:12          |392 N               |392.0000MPa         |
25041               |오후 3:05:12          |393 N               |393.0000MPa         |
25042               |오후 3:05:12          |393 N               |393.0000MPa         |
25043               |오후 3:05:13          |392 N               |392.0000MPa         |
25044               |오후 3:05:13          |392 N               |392.0000MPa         |
25045               |오후 3:05:13          |392 N               |392.0000MPa         |
25046               |오후 3:05:13          |392 N               |392.0000MPa         |
25047               |오후 3:05:13          |392 N               |392.0000MPa         |
25048               |오후 3:05:14          |392 N               |392.0000MPa         |
25049               |오후 3:05:14          |173 N               |173.0000MPa         |
25050               |오후 3:05:14          |5 N                 |5.0000MPa           |
25051               |오후 3:05:14          |0 N                 |0.0000MPa           |
25052               |오후 3:05:14          |0 N                 |0.0000MPa           |
25053               |오후 3:05:15          |0 N                 |0.0000MPa           |
25054               |오후 3:05:15          |0 N                 |0.0000MPa           |
25055               |오후 3:05:15          |0 N                 |0.0000MPa           |
25056               |오후 3:05:15          |0 N                 |0.0000MPa           |
25057               |오후 3:05:15          |0 N                 |0.0000MPa           |
25058               |오후 3:05:15          |0 N                 |0.0000MPa           |
25059               |오후 3:05:16          |0 N                 |0.0000MPa           |
25060               |오후 3:05:16          |0 N                 |0.0000MPa           |
25061               |오후 3:05:16          |0 N                 |0.0000MPa           |
25062               |오후 3:05:16          |0 N                 |0.0000MPa           |
25063               |오후 3:05:16          |0 N                 |0.0000MPa           |
25064               |오후 3:05:17          |0 N                 |0.0000MPa           |
25065               |오후 3:05:17          |0 N                 |0.0000MPa           |
25066               |오후 3:05:17          |0 N                 |0.0000MPa           |
25067               |오후 3:05:17          |0 N                 |0.0000MPa           |
25068               |오후 3:05:17          |0 N                 |0.0000MPa           |
25069               |오후 3:05:18          |0 N                 |0.0000MPa           |
25070               |오후 3:05:18          |0 N                 |0.0000MPa           |
25071               |오후 3:05:18          |0 N                 |0.0000MPa           |
25072               |오후 3:05:18          |0 N                 |0.0000MPa           |
25073               |오후 3:05:18          |0 N                 |0.0000MPa           |
25074               |오후 3:05:18          |0 N                 |0.0000MPa           |
25075               |오후 3:05:19          |0 N                 |0.0000MPa           |
25076               |오후 3:05:19          |0 N                 |0.0000MPa           |
25077               |오후 3:05:19          |0 N                 |0.0000MPa           |
25078               |오후 3:05:19          |0 N                 |0.0000MPa           |
25079               |오후 3:05:19          |0 N                 |0.0000MPa           |
25080               |오후 3:05:20          |0 N                 |0.0000MPa           |
25081               |오후 3:05:20          |0 N                 |0.0000MPa           |
25082               |오후 3:05:20          |0 N                 |0.0000MPa           |
25083               |오후 3:05:20          |0 N                 |0.0000MPa           |
25084               |오후 3:05:20          |0 N                 |0.0000MPa           |
25085               |오후 3:05:21          |0 N                 |0.0000MPa           |
25086               |오후 3:05:21          |0 N                 |0.0000MPa           |
25087               |오후 3:05:21          |0 N                 |0.0000MPa           |
25088               |오후 3:05:21          |0 N                 |0.0000MPa           |
25089               |오후 3:05:21          |0 N                 |0.0000MPa           |
25090               |오후 3:05:21          |0 N                 |0.0000MPa           |
25091               |오후 3:05:22          |0 N                 |0.0000MPa           |
25092               |오후 3:05:22          |0 N                 |0.0000MPa           |
25093               |오후 3:05:22          |54 N                |54.0000MPa          |
25094               |오후 3:05:22          |207 N               |207.0000MPa         |
25095               |오후 3:05:22          |315 N               |315.0000MPa         |
25096               |오후 3:05:23          |385 N               |385.0000MPa         |
25097               |오후 3:05:23          |392 N               |392.0000MPa         |
25098               |오후 3:05:23          |391 N               |391.0000MPa         |
25099               |오후 3:05:23          |391 N               |391.0000MPa         |
25100               |오후 3:05:23          |391 N               |391.0000MPa         |
25101               |오후 3:05:24          |391 N               |391.0000MPa         |
25102               |오후 3:05:24          |390 N               |390.0000MPa         |
25103               |오후 3:05:24          |390 N               |390.0000MPa         |
25104               |오후 3:05:24          |329 N               |329.0000MPa         |
25105               |오후 3:05:24          |64 N                |64.0000MPa          |
25106               |오후 3:05:24          |0 N                 |0.0000MPa           |
25107               |오후 3:05:25          |0 N                 |0.0000MPa           |
25108               |오후 3:05:25          |0 N                 |0.0000MPa           |
25109               |오후 3:05:25          |0 N                 |0.0000MPa           |
25110               |오후 3:05:25          |0 N                 |0.0000MPa           |
25111               |오후 3:05:25          |0 N                 |0.0000MPa           |
25112               |오후 3:05:26          |0 N                 |0.0000MPa           |
25113               |오후 3:05:26          |0 N                 |0.0000MPa           |
25114               |오후 3:05:26          |0 N                 |0.0000MPa           |
25115               |오후 3:05:26          |0 N                 |0.0000MPa           |
25116               |오후 3:05:26          |0 N                 |0.0000MPa           |
25117               |오후 3:05:27          |0 N                 |0.0000MPa           |
25118               |오후 3:05:27          |0 N                 |0.0000MPa           |
25119               |오후 3:05:27          |0 N                 |0.0000MPa           |
25120               |오후 3:05:27          |0 N                 |0.0000MPa           |
25121               |오후 3:05:27          |0 N                 |0.0000MPa           |
25122               |오후 3:05:28          |0 N                 |0.0000MPa           |
25123               |오후 3:05:28          |0 N                 |0.0000MPa           |
25124               |오후 3:05:28          |0 N                 |0.0000MPa           |
25125               |오후 3:05:28          |0 N                 |0.0000MPa           |
25126               |오후 3:05:28          |0 N                 |0.0000MPa           |
25127               |오후 3:05:28          |0 N                 |0.0000MPa           |
25128               |오후 3:05:29          |0 N                 |0.0000MPa           |
25129               |오후 3:05:29          |0 N                 |0.0000MPa           |
25130               |오후 3:05:29          |0 N                 |0.0000MPa           |
25131               |오후 3:05:29          |0 N                 |0.0000MPa           |
25132               |오후 3:05:29          |0 N                 |0.0000MPa           |
25133               |오후 3:05:30          |0 N                 |0.0000MPa           |
25134               |오후 3:05:30          |0 N                 |0.0000MPa           |
25135               |오후 3:05:30          |0 N                 |0.0000MPa           |
25136               |오후 3:05:30          |0 N                 |0.0000MPa           |
25137               |오후 3:05:30          |0 N                 |0.0000MPa           |
25138               |오후 3:05:31          |0 N                 |0.0000MPa           |
25139               |오후 3:05:31          |0 N                 |0.0000MPa           |
25140               |오후 3:05:31          |0 N                 |0.0000MPa           |
25141               |오후 3:05:31          |0 N                 |0.0000MPa           |
25142               |오후 3:05:31          |0 N                 |0.0000MPa           |
25143               |오후 3:05:31          |0 N                 |0.0000MPa           |
25144               |오후 3:05:32          |0 N                 |0.0000MPa           |
25145               |오후 3:05:32          |0 N                 |0.0000MPa           |
25146               |오후 3:05:32          |0 N                 |0.0000MPa           |
25147               |오후 3:05:32          |0 N                 |0.0000MPa           |
25148               |오후 3:05:32          |55 N                |55.0000MPa          |
25149               |오후 3:05:33          |209 N               |209.0000MPa         |
25150               |오후 3:05:33          |317 N               |317.0000MPa         |
25151               |오후 3:05:33          |389 N               |389.0000MPa         |
25152               |오후 3:05:33          |392 N               |392.0000MPa         |
25153               |오후 3:05:33          |392 N               |392.0000MPa         |
25154               |오후 3:05:34          |392 N               |392.0000MPa         |
25155               |오후 3:05:34          |392 N               |392.0000MPa         |
25156               |오후 3:05:34          |392 N               |392.0000MPa         |
25157               |오후 3:05:34          |270 N               |270.0000MPa         |
25158               |오후 3:05:34          |31 N                |31.0000MPa          |
25159               |오후 3:05:34          |0 N                 |0.0000MPa           |
25160               |오후 3:05:35          |0 N                 |0.0000MPa           |
25161               |오후 3:05:35          |0 N                 |0.0000MPa           |
25162               |오후 3:05:35          |0 N                 |0.0000MPa           |
25163               |오후 3:05:35          |0 N                 |0.0000MPa           |
25164               |오후 3:05:35          |0 N                 |0.0000MPa           |
25165               |오후 3:05:36          |0 N                 |0.0000MPa           |
25166               |오후 3:05:36          |0 N                 |0.0000MPa           |
25167               |오후 3:05:36          |0 N                 |0.0000MPa           |
25168               |오후 3:05:36          |0 N                 |0.0000MPa           |
25169               |오후 3:05:36          |0 N                 |0.0000MPa           |
25170               |오후 3:05:37          |0 N                 |0.0000MPa           |
25171               |오후 3:05:37          |0 N                 |0.0000MPa           |
25172               |오후 3:05:37          |0 N                 |0.0000MPa           |
25173               |오후 3:05:37          |0 N                 |0.0000MPa           |
25174               |오후 3:05:37          |0 N                 |0.0000MPa           |
25175               |오후 3:05:37          |0 N                 |0.0000MPa           |
25176               |오후 3:05:38          |0 N                 |0.0000MPa           |
25177               |오후 3:05:38          |0 N                 |0.0000MPa           |
25178               |오후 3:05:38          |0 N                 |0.0000MPa           |
25179               |오후 3:05:38          |0 N                 |0.0000MPa           |
25180               |오후 3:05:38          |0 N                 |0.0000MPa           |
25181               |오후 3:05:39          |0 N                 |0.0000MPa           |
25182               |오후 3:05:39          |0 N                 |0.0000MPa           |
25183               |오후 3:05:39          |0 N                 |0.0000MPa           |
25184               |오후 3:05:39          |0 N                 |0.0000MPa           |
25185               |오후 3:05:39          |0 N                 |0.0000MPa           |
25186               |오후 3:05:40          |0 N                 |0.0000MPa           |
25187               |오후 3:05:40          |0 N                 |0.0000MPa           |
25188               |오후 3:05:40          |0 N                 |0.0000MPa           |
25189               |오후 3:05:40          |0 N                 |0.0000MPa           |
25190               |오후 3:05:40          |0 N                 |0.0000MPa           |
25191               |오후 3:05:41          |0 N                 |0.0000MPa           |
25192               |오후 3:05:41          |0 N                 |0.0000MPa           |
25193               |오후 3:05:41          |0 N                 |0.0000MPa           |
25194               |오후 3:05:41          |0 N                 |0.0000MPa           |
25195               |오후 3:05:41          |0 N                 |0.0000MPa           |
25196               |오후 3:05:41          |0 N                 |0.0000MPa           |
25197               |오후 3:05:42          |0 N                 |0.0000MPa           |
25198               |오후 3:05:42          |0 N                 |0.0000MPa           |
25199               |오후 3:05:42          |0 N                 |0.0000MPa           |
25200               |오후 3:05:42          |0 N                 |0.0000MPa           |
25201               |오후 3:05:42          |74 N                |74.0000MPa          |
25202               |오후 3:05:43          |229 N               |229.0000MPa         |
25203               |오후 3:05:43          |331 N               |331.0000MPa         |
25204               |오후 3:05:43          |395 N               |395.0000MPa         |
25205               |오후 3:05:43          |402 N               |402.0000MPa         |
25206               |오후 3:05:43          |401 N               |401.0000MPa         |
25207               |오후 3:05:44          |401 N               |401.0000MPa         |
