NO.                 |Time                |Value               |Pressure            |
16581               |오후 2:31:02          |0 N                 |0.0000MPa           |
16582               |오후 2:31:02          |0 N                 |0.0000MPa           |
16583               |오후 2:31:02          |0 N                 |0.0000MPa           |
16584               |오후 2:31:02          |0 N                 |0.0000MPa           |
16585               |오후 2:31:03          |0 N                 |0.0000MPa           |
16586               |오후 2:31:03          |0 N                 |0.0000MPa           |
16587               |오후 2:31:03          |0 N                 |0.0000MPa           |
16588               |오후 2:31:03          |0 N                 |0.0000MPa           |
16589               |오후 2:31:03          |0 N                 |0.0000MPa           |
16590               |오후 2:31:04          |0 N                 |0.0000MPa           |
16591               |오후 2:31:04          |0 N                 |0.0000MPa           |
16592               |오후 2:31:04          |0 N                 |0.0000MPa           |
16593               |오후 2:31:04          |0 N                 |0.0000MPa           |
16594               |오후 2:31:04          |0 N                 |0.0000MPa           |
16595               |오후 2:31:04          |0 N                 |0.0000MPa           |
16596               |오후 2:31:05          |0 N                 |0.0000MPa           |
16597               |오후 2:31:05          |0 N                 |0.0000MPa           |
16598               |오후 2:31:05          |101 N               |101.0000MPa         |
16599               |오후 2:31:05          |246 N               |246.0000MPa         |
16600               |오후 2:31:05          |359 N               |359.0000MPa         |
16601               |오후 2:31:06          |425 N               |425.0000MPa         |
16602               |오후 2:31:06          |431 N               |431.0000MPa         |
16603               |오후 2:31:06          |431 N               |431.0000MPa         |
16604               |오후 2:31:06          |431 N               |431.0000MPa         |
16605               |오후 2:31:06          |430 N               |430.0000MPa         |
16606               |오후 2:31:07          |430 N               |430.0000MPa         |
16607               |오후 2:31:07          |429 N               |429.0000MPa         |
16608               |오후 2:31:07          |416 N               |416.0000MPa         |
16609               |오후 2:31:07          |173 N               |173.0000MPa         |
16610               |오후 2:31:07          |5 N                 |5.0000MPa           |
16611               |오후 2:31:07          |0 N                 |0.0000MPa           |
16612               |오후 2:31:08          |0 N                 |0.0000MPa           |
16613               |오후 2:31:08          |0 N                 |0.0000MPa           |
16614               |오후 2:31:08          |0 N                 |0.0000MPa           |
16615               |오후 2:31:08          |0 N                 |0.0000MPa           |
16616               |오후 2:31:08          |0 N                 |0.0000MPa           |
16617               |오후 2:31:09          |0 N                 |0.0000MPa           |
16618               |오후 2:31:09          |0 N                 |0.0000MPa           |
16619               |오후 2:31:09          |0 N                 |0.0000MPa           |
16620               |오후 2:31:09          |0 N                 |0.0000MPa           |
16621               |오후 2:31:09          |0 N                 |0.0000MPa           |
16622               |오후 2:31:09          |0 N                 |0.0000MPa           |
16623               |오후 2:31:10          |0 N                 |0.0000MPa           |
16624               |오후 2:31:10          |0 N                 |0.0000MPa           |
16625               |오후 2:31:10          |0 N                 |0.0000MPa           |
16626               |오후 2:31:10          |0 N                 |0.0000MPa           |
16627               |오후 2:31:10          |0 N                 |0.0000MPa           |
16628               |오후 2:31:11          |0 N                 |0.0000MPa           |
16629               |오후 2:31:11          |0 N                 |0.0000MPa           |
16630               |오후 2:31:11          |0 N                 |0.0000MPa           |
16631               |오후 2:31:11          |0 N                 |0.0000MPa           |
16632               |오후 2:31:11          |0 N                 |0.0000MPa           |
16633               |오후 2:31:12          |0 N                 |0.0000MPa           |
16634               |오후 2:31:12          |0 N                 |0.0000MPa           |
16635               |오후 2:31:12          |0 N                 |0.0000MPa           |
16636               |오후 2:31:12          |0 N                 |0.0000MPa           |
16637               |오후 2:31:12          |0 N                 |0.0000MPa           |
16638               |오후 2:31:13          |0 N                 |0.0000MPa           |
16639               |오후 2:31:13          |0 N                 |0.0000MPa           |
16640               |오후 2:31:13          |0 N                 |0.0000MPa           |
16641               |오후 2:31:13          |0 N                 |0.0000MPa           |
16642               |오후 2:31:13          |0 N                 |0.0000MPa           |
16643               |오후 2:31:13          |0 N                 |0.0000MPa           |
16644               |오후 2:31:14          |0 N                 |0.0000MPa           |
16645               |오후 2:31:14          |0 N                 |0.0000MPa           |
16646               |오후 2:31:14          |0 N                 |0.0000MPa           |
16647               |오후 2:31:14          |0 N                 |0.0000MPa           |
16648               |오후 2:31:14          |0 N                 |0.0000MPa           |
16649               |오후 2:31:15          |0 N                 |0.0000MPa           |
16650               |오후 2:31:15          |0 N                 |0.0000MPa           |
16651               |오후 2:31:15          |0 N                 |0.0000MPa           |
16652               |오후 2:31:15          |0 N                 |0.0000MPa           |
16653               |오후 2:31:15          |0 N                 |0.0000MPa           |
16654               |오후 2:31:16          |0 N                 |0.0000MPa           |
16655               |오후 2:31:16          |99 N                |99.0000MPa          |
16656               |오후 2:31:16          |242 N               |242.0000MPa         |
16657               |오후 2:31:16          |353 N               |353.0000MPa         |
16658               |오후 2:31:16          |409 N               |409.0000MPa         |
16659               |오후 2:31:16          |433 N               |433.0000MPa         |
16660               |오후 2:31:17          |433 N               |433.0000MPa         |
16661               |오후 2:31:17          |432 N               |432.0000MPa         |
16662               |오후 2:31:17          |432 N               |432.0000MPa         |
16663               |오후 2:31:17          |432 N               |432.0000MPa         |
16664               |오후 2:31:17          |432 N               |432.0000MPa         |
16665               |오후 2:31:18          |431 N               |431.0000MPa         |
16666               |오후 2:31:18          |430 N               |430.0000MPa         |
16667               |오후 2:31:18          |234 N               |234.0000MPa         |
16668               |오후 2:31:18          |18 N                |18.0000MPa          |
16669               |오후 2:31:18          |0 N                 |0.0000MPa           |
16670               |오후 2:31:19          |0 N                 |0.0000MPa           |
16671               |오후 2:31:19          |0 N                 |0.0000MPa           |
16672               |오후 2:31:19          |0 N                 |0.0000MPa           |
16673               |오후 2:31:19          |0 N                 |0.0000MPa           |
16674               |오후 2:31:19          |0 N                 |0.0000MPa           |
16675               |오후 2:31:19          |0 N                 |0.0000MPa           |
16676               |오후 2:31:20          |0 N                 |0.0000MPa           |
16677               |오후 2:31:20          |0 N                 |0.0000MPa           |
16678               |오후 2:31:20          |0 N                 |0.0000MPa           |
16679               |오후 2:31:20          |0 N                 |0.0000MPa           |
16680               |오후 2:31:20          |0 N                 |0.0000MPa           |
16681               |오후 2:31:21          |0 N                 |0.0000MPa           |
16682               |오후 2:31:21          |0 N                 |0.0000MPa           |
16683               |오후 2:31:21          |0 N                 |0.0000MPa           |
16684               |오후 2:31:21          |0 N                 |0.0000MPa           |
16685               |오후 2:31:21          |0 N                 |0.0000MPa           |
16686               |오후 2:31:22          |0 N                 |0.0000MPa           |
16687               |오후 2:31:22          |0 N                 |0.0000MPa           |
16688               |오후 2:31:22          |0 N                 |0.0000MPa           |
16689               |오후 2:31:22          |0 N                 |0.0000MPa           |
16690               |오후 2:31:22          |0 N                 |0.0000MPa           |
16691               |오후 2:31:22          |0 N                 |0.0000MPa           |
16692               |오후 2:31:23          |0 N                 |0.0000MPa           |
16693               |오후 2:31:23          |0 N                 |0.0000MPa           |
16694               |오후 2:31:23          |0 N                 |0.0000MPa           |
16695               |오후 2:31:23          |0 N                 |0.0000MPa           |
16696               |오후 2:31:23          |0 N                 |0.0000MPa           |
16697               |오후 2:31:24          |0 N                 |0.0000MPa           |
16698               |오후 2:31:24          |0 N                 |0.0000MPa           |
16699               |오후 2:31:24          |0 N                 |0.0000MPa           |
16700               |오후 2:31:24          |0 N                 |0.0000MPa           |
16701               |오후 2:31:24          |0 N                 |0.0000MPa           |
16702               |오후 2:31:25          |0 N                 |0.0000MPa           |
16703               |오후 2:31:25          |0 N                 |0.0000MPa           |
16704               |오후 2:31:25          |0 N                 |0.0000MPa           |
16705               |오후 2:31:25          |0 N                 |0.0000MPa           |
16706               |오후 2:31:25          |0 N                 |0.0000MPa           |
16707               |오후 2:31:26          |0 N                 |0.0000MPa           |
16708               |오후 2:31:26          |0 N                 |0.0000MPa           |
16709               |오후 2:31:26          |0 N                 |0.0000MPa           |
16710               |오후 2:31:26          |0 N                 |0.0000MPa           |
16711               |오후 2:31:26          |23 N                |23.0000MPa          |
16712               |오후 2:31:26          |178 N               |178.0000MPa         |
16713               |오후 2:31:27          |300 N               |300.0000MPa         |
16714               |오후 2:31:27          |385 N               |385.0000MPa         |
16715               |오후 2:31:27          |430 N               |430.0000MPa         |
16716               |오후 2:31:27          |431 N               |431.0000MPa         |
16717               |오후 2:31:27          |430 N               |430.0000MPa         |
16718               |오후 2:31:28          |430 N               |430.0000MPa         |
16719               |오후 2:31:28          |430 N               |430.0000MPa         |
16720               |오후 2:31:28          |430 N               |430.0000MPa         |
16721               |오후 2:31:28          |429 N               |429.0000MPa         |
16722               |오후 2:31:28          |364 N               |364.0000MPa         |
16723               |오후 2:31:28          |84 N                |84.0000MPa          |
16724               |오후 2:31:29          |0 N                 |0.0000MPa           |
16725               |오후 2:31:29          |0 N                 |0.0000MPa           |
16726               |오후 2:31:29          |0 N                 |0.0000MPa           |
16727               |오후 2:31:29          |0 N                 |0.0000MPa           |
16728               |오후 2:31:29          |0 N                 |0.0000MPa           |
16729               |오후 2:31:30          |0 N                 |0.0000MPa           |
16730               |오후 2:31:30          |0 N                 |0.0000MPa           |
16731               |오후 2:31:30          |0 N                 |0.0000MPa           |
16732               |오후 2:31:30          |0 N                 |0.0000MPa           |
16733               |오후 2:31:30          |0 N                 |0.0000MPa           |
16734               |오후 2:31:31          |0 N                 |0.0000MPa           |
16735               |오후 2:31:31          |0 N                 |0.0000MPa           |
16736               |오후 2:31:31          |0 N                 |0.0000MPa           |
16737               |오후 2:31:31          |0 N                 |0.0000MPa           |
16738               |오후 2:31:31          |0 N                 |0.0000MPa           |
16739               |오후 2:31:32          |0 N                 |0.0000MPa           |
16740               |오후 2:31:32          |0 N                 |0.0000MPa           |
16741               |오후 2:31:32          |0 N                 |0.0000MPa           |
16742               |오후 2:31:32          |0 N                 |0.0000MPa           |
16743               |오후 2:31:32          |0 N                 |0.0000MPa           |
16744               |오후 2:31:32          |0 N                 |0.0000MPa           |
16745               |오후 2:31:33          |0 N                 |0.0000MPa           |
16746               |오후 2:31:33          |0 N                 |0.0000MPa           |
16747               |오후 2:31:33          |0 N                 |0.0000MPa           |
16748               |오후 2:31:33          |0 N                 |0.0000MPa           |
16749               |오후 2:31:33          |0 N                 |0.0000MPa           |
16750               |오후 2:31:34          |0 N                 |0.0000MPa           |
16751               |오후 2:31:34          |0 N                 |0.0000MPa           |
16752               |오후 2:31:34          |0 N                 |0.0000MPa           |
16753               |오후 2:31:34          |0 N                 |0.0000MPa           |
16754               |오후 2:31:34          |0 N                 |0.0000MPa           |
16755               |오후 2:31:35          |0 N                 |0.0000MPa           |
16756               |오후 2:31:35          |0 N                 |0.0000MPa           |
16757               |오후 2:31:35          |0 N                 |0.0000MPa           |
16758               |오후 2:31:35          |0 N                 |0.0000MPa           |
16759               |오후 2:31:35          |0 N                 |0.0000MPa           |
16760               |오후 2:31:35          |0 N                 |0.0000MPa           |
16761               |오후 2:31:36          |0 N                 |0.0000MPa           |
16762               |오후 2:31:36          |0 N                 |0.0000MPa           |
16763               |오후 2:31:36          |0 N                 |0.0000MPa           |
16764               |오후 2:31:36          |0 N                 |0.0000MPa           |
16765               |오후 2:31:36          |0 N                 |0.0000MPa           |
16766               |오후 2:31:37          |0 N                 |0.0000MPa           |
16767               |오후 2:31:37          |0 N                 |0.0000MPa           |
16768               |오후 2:31:37          |81 N                |81.0000MPa          |
16769               |오후 2:31:37          |232 N               |232.0000MPa         |
16770               |오후 2:31:37          |352 N               |352.0000MPa         |
16771               |오후 2:31:38          |421 N               |421.0000MPa         |
16772               |오후 2:31:38          |438 N               |438.0000MPa         |
16773               |오후 2:31:38          |440 N               |440.0000MPa         |
16774               |오후 2:31:38          |453 N               |453.0000MPa         |
16775               |오후 2:31:38          |452 N               |452.0000MPa         |
16776               |오후 2:31:38          |452 N               |452.0000MPa         |
16777               |오후 2:31:39          |451 N               |451.0000MPa         |
16778               |오후 2:31:39          |411 N               |411.0000MPa         |
16779               |오후 2:31:39          |132 N               |132.0000MPa         |
16780               |오후 2:31:39          |1 N                 |1.0000MPa           |
16781               |오후 2:31:39          |0 N                 |0.0000MPa           |
16782               |오후 2:31:40          |0 N                 |0.0000MPa           |
16783               |오후 2:31:40          |0 N                 |0.0000MPa           |
16784               |오후 2:31:40          |0 N                 |0.0000MPa           |
16785               |오후 2:31:40          |0 N                 |0.0000MPa           |
16786               |오후 2:31:40          |0 N                 |0.0000MPa           |
16787               |오후 2:31:41          |0 N                 |0.0000MPa           |
16788               |오후 2:31:41          |0 N                 |0.0000MPa           |
16789               |오후 2:31:41          |0 N                 |0.0000MPa           |
16790               |오후 2:31:41          |0 N                 |0.0000MPa           |
16791               |오후 2:31:41          |0 N                 |0.0000MPa           |
16792               |오후 2:31:41          |0 N                 |0.0000MPa           |
16793               |오후 2:31:42          |0 N                 |0.0000MPa           |
16794               |오후 2:31:42          |0 N                 |0.0000MPa           |
16795               |오후 2:31:42          |0 N                 |0.0000MPa           |
16796               |오후 2:31:42          |0 N                 |0.0000MPa           |
16797               |오후 2:31:42          |0 N                 |0.0000MPa           |
16798               |오후 2:31:43          |0 N                 |0.0000MPa           |
16799               |오후 2:31:43          |0 N                 |0.0000MPa           |
16800               |오후 2:31:43          |0 N                 |0.0000MPa           |
16801               |오후 2:31:43          |0 N                 |0.0000MPa           |
16802               |오후 2:31:43          |0 N                 |0.0000MPa           |
16803               |오후 2:31:44          |0 N                 |0.0000MPa           |
16804               |오후 2:31:44          |0 N                 |0.0000MPa           |
16805               |오후 2:31:44          |0 N                 |0.0000MPa           |
16806               |오후 2:31:44          |0 N                 |0.0000MPa           |
16807               |오후 2:31:44          |0 N                 |0.0000MPa           |
16808               |오후 2:31:44          |0 N                 |0.0000MPa           |
16809               |오후 2:31:45          |0 N                 |0.0000MPa           |
16810               |오후 2:31:45          |0 N                 |0.0000MPa           |
16811               |오후 2:31:45          |0 N                 |0.0000MPa           |
16812               |오후 2:31:45          |0 N                 |0.0000MPa           |
16813               |오후 2:31:45          |0 N                 |0.0000MPa           |
16814               |오후 2:31:46          |0 N                 |0.0000MPa           |
16815               |오후 2:31:46          |0 N                 |0.0000MPa           |
16816               |오후 2:31:46          |0 N                 |0.0000MPa           |
16817               |오후 2:31:46          |0 N                 |0.0000MPa           |
16818               |오후 2:31:46          |0 N                 |0.0000MPa           |
16819               |오후 2:31:47          |0 N                 |0.0000MPa           |
16820               |오후 2:31:47          |0 N                 |0.0000MPa           |
16821               |오후 2:31:47          |0 N                 |0.0000MPa           |
16822               |오후 2:31:47          |0 N                 |0.0000MPa           |
16823               |오후 2:31:47          |129 N               |129.0000MPa         |
16824               |오후 2:31:48          |266 N               |266.0000MPa         |
16825               |오후 2:31:48          |371 N               |371.0000MPa         |
16826               |오후 2:31:48          |431 N               |431.0000MPa         |
16827               |오후 2:31:48          |445 N               |445.0000MPa         |
16828               |오후 2:31:48          |445 N               |445.0000MPa         |
16829               |오후 2:31:48          |445 N               |445.0000MPa         |
16830               |오후 2:31:49          |445 N               |445.0000MPa         |
16831               |오후 2:31:49          |444 N               |444.0000MPa         |
16832               |오후 2:31:49          |443 N               |443.0000MPa         |
16833               |오후 2:31:49          |439 N               |439.0000MPa         |
16834               |오후 2:31:49          |217 N               |217.0000MPa         |
16835               |오후 2:31:50          |13 N                |13.0000MPa          |
16836               |오후 2:31:50          |0 N                 |0.0000MPa           |
16837               |오후 2:31:50          |0 N                 |0.0000MPa           |
16838               |오후 2:31:50          |0 N                 |0.0000MPa           |
16839               |오후 2:31:50          |0 N                 |0.0000MPa           |
16840               |오후 2:31:51          |0 N                 |0.0000MPa           |
16841               |오후 2:31:51          |0 N                 |0.0000MPa           |
16842               |오후 2:31:51          |0 N                 |0.0000MPa           |
16843               |오후 2:31:51          |0 N                 |0.0000MPa           |
16844               |오후 2:31:51          |0 N                 |0.0000MPa           |
16845               |오후 2:31:51          |0 N                 |0.0000MPa           |
16846               |오후 2:31:52          |0 N                 |0.0000MPa           |
16847               |오후 2:31:52          |0 N                 |0.0000MPa           |
16848               |오후 2:31:52          |0 N                 |0.0000MPa           |
16849               |오후 2:31:52          |0 N                 |0.0000MPa           |
16850               |오후 2:31:52          |0 N                 |0.0000MPa           |
16851               |오후 2:31:53          |0 N                 |0.0000MPa           |
16852               |오후 2:31:53          |0 N                 |0.0000MPa           |
16853               |오후 2:31:53          |0 N                 |0.0000MPa           |
16854               |오후 2:31:53          |0 N                 |0.0000MPa           |
16855               |오후 2:31:53          |0 N                 |0.0000MPa           |
16856               |오후 2:31:54          |0 N                 |0.0000MPa           |
16857               |오후 2:31:54          |0 N                 |0.0000MPa           |
16858               |오후 2:31:54          |0 N                 |0.0000MPa           |
16859               |오후 2:31:54          |0 N                 |0.0000MPa           |
16860               |오후 2:31:54          |0 N                 |0.0000MPa           |
16861               |오후 2:31:55          |0 N                 |0.0000MPa           |
16862               |오후 2:31:55          |0 N                 |0.0000MPa           |
16863               |오후 2:31:55          |0 N                 |0.0000MPa           |
16864               |오후 2:31:55          |0 N                 |0.0000MPa           |
16865               |오후 2:31:55          |0 N                 |0.0000MPa           |
16866               |오후 2:31:55          |0 N                 |0.0000MPa           |
16867               |오후 2:31:56          |0 N                 |0.0000MPa           |
16868               |오후 2:31:56          |0 N                 |0.0000MPa           |
16869               |오후 2:31:56          |0 N                 |0.0000MPa           |
16870               |오후 2:31:56          |0 N                 |0.0000MPa           |
16871               |오후 2:31:56          |0 N                 |0.0000MPa           |
16872               |오후 2:31:57          |0 N                 |0.0000MPa           |
16873               |오후 2:31:57          |0 N                 |0.0000MPa           |
16874               |오후 2:31:57          |0 N                 |0.0000MPa           |
16875               |오후 2:31:57          |0 N                 |0.0000MPa           |
16876               |오후 2:31:57          |0 N                 |0.0000MPa           |
16877               |오후 2:31:57          |0 N                 |0.0000MPa           |
16878               |오후 2:31:58          |0 N                 |0.0000MPa           |
16879               |오후 2:31:58          |0 N                 |0.0000MPa           |
16880               |오후 2:31:58          |0 N                 |0.0000MPa           |
16881               |오후 2:31:58          |0 N                 |0.0000MPa           |
16882               |오후 2:31:58          |0 N                 |0.0000MPa           |
16883               |오후 2:31:59          |0 N                 |0.0000MPa           |
16884               |오후 2:31:59          |0 N                 |0.0000MPa           |
16885               |오후 2:31:59          |0 N                 |0.0000MPa           |
16886               |오후 2:31:59          |0 N                 |0.0000MPa           |
16887               |오후 2:31:59          |0 N                 |0.0000MPa           |
16888               |오후 2:32:00          |0 N                 |0.0000MPa           |
16889               |오후 2:32:00          |0 N                 |0.0000MPa           |
16890               |오후 2:32:00          |0 N                 |0.0000MPa           |
16891               |오후 2:32:00          |0 N                 |0.0000MPa           |
16892               |오후 2:32:00          |0 N                 |0.0000MPa           |
16893               |오후 2:32:01          |0 N                 |0.0000MPa           |
16894               |오후 2:32:01          |0 N                 |0.0000MPa           |
16895               |오후 2:32:01          |0 N                 |0.0000MPa           |
16896               |오후 2:32:01          |0 N                 |0.0000MPa           |
16897               |오후 2:32:01          |0 N                 |0.0000MPa           |
16898               |오후 2:32:01          |0 N                 |0.0000MPa           |
16899               |오후 2:32:02          |0 N                 |0.0000MPa           |
16900               |오후 2:32:02          |0 N                 |0.0000MPa           |
16901               |오후 2:32:02          |0 N                 |0.0000MPa           |
16902               |오후 2:32:02          |0 N                 |0.0000MPa           |
16903               |오후 2:32:02          |0 N                 |0.0000MPa           |
16904               |오후 2:32:03          |0 N                 |0.0000MPa           |
16905               |오후 2:32:03          |0 N                 |0.0000MPa           |
16906               |오후 2:32:03          |0 N                 |0.0000MPa           |
16907               |오후 2:32:03          |0 N                 |0.0000MPa           |
16908               |오후 2:32:03          |0 N                 |0.0000MPa           |
16909               |오후 2:32:03          |0 N                 |0.0000MPa           |
16910               |오후 2:32:04          |0 N                 |0.0000MPa           |
16911               |오후 2:32:04          |0 N                 |0.0000MPa           |
16912               |오후 2:32:04          |0 N                 |0.0000MPa           |
16913               |오후 2:32:04          |0 N                 |0.0000MPa           |
16914               |오후 2:32:04          |0 N                 |0.0000MPa           |
16915               |오후 2:32:05          |0 N                 |0.0000MPa           |
16916               |오후 2:32:05          |0 N                 |0.0000MPa           |
16917               |오후 2:32:05          |0 N                 |0.0000MPa           |
16918               |오후 2:32:05          |0 N                 |0.0000MPa           |
16919               |오후 2:32:05          |0 N                 |0.0000MPa           |
16920               |오후 2:32:06          |0 N                 |0.0000MPa           |
16921               |오후 2:32:06          |0 N                 |0.0000MPa           |
16922               |오후 2:32:06          |0 N                 |0.0000MPa           |
16923               |오후 2:32:06          |0 N                 |0.0000MPa           |
16924               |오후 2:32:06          |7 N                 |7.0000MPa           |
16925               |오후 2:32:07          |154 N               |154.0000MPa         |
16926               |오후 2:32:07          |282 N               |282.0000MPa         |
16927               |오후 2:32:07          |376 N               |376.0000MPa         |
16928               |오후 2:32:07          |431 N               |431.0000MPa         |
16929               |오후 2:32:07          |438 N               |438.0000MPa         |
16930               |오후 2:32:07          |451 N               |451.0000MPa         |
16931               |오후 2:32:08          |451 N               |451.0000MPa         |
16932               |오후 2:32:08          |450 N               |450.0000MPa         |
16933               |오후 2:32:08          |450 N               |450.0000MPa         |
16934               |오후 2:32:08          |449 N               |449.0000MPa         |
16935               |오후 2:32:08          |450 N               |450.0000MPa         |
16936               |오후 2:32:09          |363 N               |363.0000MPa         |
16937               |오후 2:32:09          |78 N                |78.0000MPa          |
16938               |오후 2:32:09          |0 N                 |0.0000MPa           |
16939               |오후 2:32:09          |0 N                 |0.0000MPa           |
16940               |오후 2:32:09          |0 N                 |0.0000MPa           |
16941               |오후 2:32:10          |0 N                 |0.0000MPa           |
16942               |오후 2:32:10          |0 N                 |0.0000MPa           |
16943               |오후 2:32:10          |0 N                 |0.0000MPa           |
16944               |오후 2:32:10          |0 N                 |0.0000MPa           |
16945               |오후 2:32:10          |0 N                 |0.0000MPa           |
16946               |오후 2:32:10          |0 N                 |0.0000MPa           |
16947               |오후 2:32:11          |0 N                 |0.0000MPa           |
16948               |오후 2:32:11          |0 N                 |0.0000MPa           |
16949               |오후 2:32:11          |0 N                 |0.0000MPa           |
16950               |오후 2:32:11          |0 N                 |0.0000MPa           |
16951               |오후 2:32:11          |0 N                 |0.0000MPa           |
16952               |오후 2:32:12          |0 N                 |0.0000MPa           |
16953               |오후 2:32:12          |0 N                 |0.0000MPa           |
16954               |오후 2:32:12          |0 N                 |0.0000MPa           |
16955               |오후 2:32:12          |0 N                 |0.0000MPa           |
16956               |오후 2:32:12          |0 N                 |0.0000MPa           |
16957               |오후 2:32:13          |0 N                 |0.0000MPa           |
16958               |오후 2:32:13          |0 N                 |0.0000MPa           |
16959               |오후 2:32:13          |0 N                 |0.0000MPa           |
16960               |오후 2:32:13          |0 N                 |0.0000MPa           |
16961               |오후 2:32:13          |0 N                 |0.0000MPa           |
16962               |오후 2:32:13          |0 N                 |0.0000MPa           |
16963               |오후 2:32:14          |0 N                 |0.0000MPa           |
16964               |오후 2:32:14          |0 N                 |0.0000MPa           |
16965               |오후 2:32:14          |0 N                 |0.0000MPa           |
16966               |오후 2:32:14          |0 N                 |0.0000MPa           |
16967               |오후 2:32:14          |0 N                 |0.0000MPa           |
16968               |오후 2:32:15          |0 N                 |0.0000MPa           |
16969               |오후 2:32:15          |0 N                 |0.0000MPa           |
16970               |오후 2:32:15          |0 N                 |0.0000MPa           |
16971               |오후 2:32:15          |0 N                 |0.0000MPa           |
16972               |오후 2:32:15          |0 N                 |0.0000MPa           |
16973               |오후 2:32:16          |0 N                 |0.0000MPa           |
16974               |오후 2:32:16          |0 N                 |0.0000MPa           |
16975               |오후 2:32:16          |0 N                 |0.0000MPa           |
16976               |오후 2:32:16          |0 N                 |0.0000MPa           |
16977               |오후 2:32:16          |0 N                 |0.0000MPa           |
16978               |오후 2:32:16          |0 N                 |0.0000MPa           |
16979               |오후 2:32:17          |0 N                 |0.0000MPa           |
16980               |오후 2:32:17          |0 N                 |0.0000MPa           |
16981               |오후 2:32:17          |0 N                 |0.0000MPa           |
16982               |오후 2:32:17          |0 N                 |0.0000MPa           |
16983               |오후 2:32:17          |0 N                 |0.0000MPa           |
16984               |오후 2:32:18          |0 N                 |0.0000MPa           |
16985               |오후 2:32:18          |0 N                 |0.0000MPa           |
16986               |오후 2:32:18          |0 N                 |0.0000MPa           |
16987               |오후 2:32:18          |0 N                 |0.0000MPa           |
16988               |오후 2:32:18          |0 N                 |0.0000MPa           |
16989               |오후 2:32:19          |0 N                 |0.0000MPa           |
16990               |오후 2:32:19          |0 N                 |0.0000MPa           |
16991               |오후 2:32:19          |0 N                 |0.0000MPa           |
16992               |오후 2:32:19          |0 N                 |0.0000MPa           |
16993               |오후 2:32:19          |0 N                 |0.0000MPa           |
16994               |오후 2:32:19          |0 N                 |0.0000MPa           |
16995               |오후 2:32:20          |0 N                 |0.0000MPa           |
16996               |오후 2:32:20          |0 N                 |0.0000MPa           |
16997               |오후 2:32:20          |0 N                 |0.0000MPa           |
16998               |오후 2:32:20          |0 N                 |0.0000MPa           |
16999               |오후 2:32:20          |0 N                 |0.0000MPa           |
17000               |오후 2:32:21          |0 N                 |0.0000MPa           |
17001               |오후 2:32:21          |0 N                 |0.0000MPa           |
17002               |오후 2:32:21          |0 N                 |0.0000MPa           |
17003               |오후 2:32:21          |0 N                 |0.0000MPa           |
17004               |오후 2:32:21          |0 N                 |0.0000MPa           |
17005               |오후 2:32:22          |0 N                 |0.0000MPa           |
17006               |오후 2:32:22          |0 N                 |0.0000MPa           |
17007               |오후 2:32:22          |0 N                 |0.0000MPa           |
17008               |오후 2:32:22          |0 N                 |0.0000MPa           |
17009               |오후 2:32:22          |0 N                 |0.0000MPa           |
17010               |오후 2:32:22          |0 N                 |0.0000MPa           |
17011               |오후 2:32:23          |0 N                 |0.0000MPa           |
17012               |오후 2:32:23          |0 N                 |0.0000MPa           |
17013               |오후 2:32:23          |0 N                 |0.0000MPa           |
17014               |오후 2:32:23          |0 N                 |0.0000MPa           |
