NO.                 |Time                |Value               |Pressure            |
88                  |오후 12:36:57         |0 N                 |0.0000MPa           |
89                  |오후 12:36:57         |0 N                 |0.0000MPa           |
90                  |오후 12:36:57         |0 N                 |0.0000MPa           |
91                  |오후 12:36:57         |0 N                 |0.0000MPa           |
92                  |오후 12:36:57         |0 N                 |0.0000MPa           |
93                  |오후 12:36:58         |0 N                 |0.0000MPa           |
94                  |오후 12:36:58         |0 N                 |0.0000MPa           |
95                  |오후 12:36:58         |0 N                 |0.0000MPa           |
96                  |오후 12:36:58         |0 N                 |0.0000MPa           |
97                  |오후 12:36:58         |0 N                 |0.0000MPa           |
98                  |오후 12:36:59         |0 N                 |0.0000MPa           |
99                  |오후 12:36:59         |0 N                 |0.0000MPa           |
100                 |오후 12:36:59         |0 N                 |0.0000MPa           |
101                 |오후 12:36:59         |0 N                 |0.0000MPa           |
102                 |오후 12:36:59         |0 N                 |0.0000MPa           |
103                 |오후 12:37:00         |0 N                 |0.0000MPa           |
104                 |오후 12:37:00         |0 N                 |0.0000MPa           |
105                 |오후 12:37:00         |0 N                 |0.0000MPa           |
106                 |오후 12:37:00         |0 N                 |0.0000MPa           |
107                 |오후 12:37:00         |0 N                 |0.0000MPa           |
108                 |오후 12:37:01         |0 N                 |0.0000MPa           |
109                 |오후 12:37:01         |0 N                 |0.0000MPa           |
110                 |오후 12:37:01         |0 N                 |0.0000MPa           |
111                 |오후 12:37:01         |0 N                 |0.0000MPa           |
112                 |오후 12:37:01         |0 N                 |0.0000MPa           |
113                 |오후 12:37:01         |0 N                 |0.0000MPa           |
114                 |오후 12:37:02         |0 N                 |0.0000MPa           |
115                 |오후 12:37:02         |0 N                 |0.0000MPa           |
116                 |오후 12:37:02         |0 N                 |0.0000MPa           |
117                 |오후 12:37:02         |0 N                 |0.0000MPa           |
118                 |오후 12:37:02         |0 N                 |0.0000MPa           |
119                 |오후 12:37:03         |0 N                 |0.0000MPa           |
120                 |오후 12:37:03         |0 N                 |0.0000MPa           |
121                 |오후 12:37:03         |0 N                 |0.0000MPa           |
122                 |오후 12:37:03         |0 N                 |0.0000MPa           |
123                 |오후 12:37:03         |0 N                 |0.0000MPa           |
124                 |오후 12:37:04         |0 N                 |0.0000MPa           |
125                 |오후 12:37:04         |0 N                 |0.0000MPa           |
126                 |오후 12:37:04         |0 N                 |0.0000MPa           |
127                 |오후 12:37:04         |0 N                 |0.0000MPa           |
128                 |오후 12:37:04         |25 N                |25.0000MPa          |
129                 |오후 12:37:04         |130 N               |130.0000MPa         |
130                 |오후 12:37:05         |273 N               |273.0000MPa         |
131                 |오후 12:37:05         |446 N               |446.0000MPa         |
132                 |오후 12:37:05         |617 N               |617.0000MPa         |
133                 |오후 12:37:05         |750 N               |750.0000MPa         |
134                 |오후 12:37:05         |823 N               |823.0000MPa         |
135                 |오후 12:37:06         |460 N               |460.0000MPa         |
136                 |오후 12:37:06         |196 N               |196.0000MPa         |
137                 |오후 12:37:06         |48 N                |48.0000MPa          |
138                 |오후 12:37:06         |0 N                 |0.0000MPa           |
139                 |오후 12:37:06         |0 N                 |0.0000MPa           |
140                 |오후 12:37:06         |0 N                 |0.0000MPa           |
141                 |오후 12:37:07         |0 N                 |0.0000MPa           |
142                 |오후 12:37:07         |0 N                 |0.0000MPa           |
143                 |오후 12:37:07         |0 N                 |0.0000MPa           |
144                 |오후 12:37:07         |0 N                 |0.0000MPa           |
145                 |오후 12:37:07         |0 N                 |0.0000MPa           |
146                 |오후 12:37:08         |0 N                 |0.0000MPa           |
147                 |오후 12:37:08         |0 N                 |0.0000MPa           |
148                 |오후 12:37:08         |0 N                 |0.0000MPa           |
149                 |오후 12:37:08         |0 N                 |0.0000MPa           |
150                 |오후 12:37:08         |0 N                 |0.0000MPa           |
151                 |오후 12:37:09         |0 N                 |0.0000MPa           |
152                 |오후 12:37:09         |0 N                 |0.0000MPa           |
153                 |오후 12:37:09         |0 N                 |0.0000MPa           |
154                 |오후 12:37:09         |0 N                 |0.0000MPa           |
155                 |오후 12:37:09         |0 N                 |0.0000MPa           |
156                 |오후 12:37:10         |0 N                 |0.0000MPa           |
157                 |오후 12:37:10         |0 N                 |0.0000MPa           |
158                 |오후 12:37:10         |0 N                 |0.0000MPa           |
159                 |오후 12:37:10         |0 N                 |0.0000MPa           |
160                 |오후 12:37:10         |0 N                 |0.0000MPa           |
161                 |오후 12:37:10         |0 N                 |0.0000MPa           |
162                 |오후 12:37:11         |0 N                 |0.0000MPa           |
163                 |오후 12:37:11         |0 N                 |0.0000MPa           |
164                 |오후 12:37:11         |0 N                 |0.0000MPa           |
165                 |오후 12:37:11         |0 N                 |0.0000MPa           |
166                 |오후 12:37:11         |0 N                 |0.0000MPa           |
167                 |오후 12:37:12         |0 N                 |0.0000MPa           |
168                 |오후 12:37:12         |0 N                 |0.0000MPa           |
169                 |오후 12:37:12         |0 N                 |0.0000MPa           |
170                 |오후 12:37:12         |0 N                 |0.0000MPa           |
171                 |오후 12:37:12         |0 N                 |0.0000MPa           |
172                 |오후 12:37:13         |0 N                 |0.0000MPa           |
173                 |오후 12:37:13         |0 N                 |0.0000MPa           |
174                 |오후 12:37:13         |0 N                 |0.0000MPa           |
175                 |오후 12:37:13         |0 N                 |0.0000MPa           |
176                 |오후 12:37:13         |0 N                 |0.0000MPa           |
177                 |오후 12:37:14         |0 N                 |0.0000MPa           |
178                 |오후 12:37:14         |0 N                 |0.0000MPa           |
179                 |오후 12:37:14         |0 N                 |0.0000MPa           |
180                 |오후 12:37:14         |0 N                 |0.0000MPa           |
181                 |오후 12:37:14         |0 N                 |0.0000MPa           |
182                 |오후 12:37:14         |0 N                 |0.0000MPa           |
183                 |오후 12:37:15         |0 N                 |0.0000MPa           |
184                 |오후 12:37:15         |0 N                 |0.0000MPa           |
185                 |오후 12:37:15         |0 N                 |0.0000MPa           |
186                 |오후 12:37:15         |0 N                 |0.0000MPa           |
187                 |오후 12:37:15         |0 N                 |0.0000MPa           |
188                 |오후 12:37:16         |0 N                 |0.0000MPa           |
189                 |오후 12:37:16         |0 N                 |0.0000MPa           |
190                 |오후 12:37:16         |0 N                 |0.0000MPa           |
191                 |오후 12:37:16         |0 N                 |0.0000MPa           |
192                 |오후 12:37:16         |0 N                 |0.0000MPa           |
193                 |오후 12:37:16         |0 N                 |0.0000MPa           |
194                 |오후 12:37:17         |0 N                 |0.0000MPa           |
195                 |오후 12:37:17         |0 N                 |0.0000MPa           |
196                 |오후 12:37:17         |0 N                 |0.0000MPa           |
197                 |오후 12:37:17         |0 N                 |0.0000MPa           |
198                 |오후 12:37:17         |0 N                 |0.0000MPa           |
199                 |오후 12:37:18         |0 N                 |0.0000MPa           |
200                 |오후 12:37:18         |0 N                 |0.0000MPa           |
201                 |오후 12:37:18         |0 N                 |0.0000MPa           |
202                 |오후 12:37:18         |0 N                 |0.0000MPa           |
203                 |오후 12:37:18         |0 N                 |0.0000MPa           |
204                 |오후 12:37:19         |0 N                 |0.0000MPa           |
205                 |오후 12:37:19         |0 N                 |0.0000MPa           |
206                 |오후 12:37:19         |0 N                 |0.0000MPa           |
207                 |오후 12:37:19         |0 N                 |0.0000MPa           |
208                 |오후 12:37:19         |0 N                 |0.0000MPa           |
209                 |오후 12:37:20         |0 N                 |0.0000MPa           |
210                 |오후 12:37:20         |4 N                 |4.0000MPa           |
211                 |오후 12:37:20         |75 N                |75.0000MPa          |
212                 |오후 12:37:20         |206 N               |206.0000MPa         |
213                 |오후 12:37:20         |367 N               |367.0000MPa         |
214                 |오후 12:37:20         |539 N               |539.0000MPa         |
215                 |오후 12:37:21         |694 N               |694.0000MPa         |
216                 |오후 12:37:21         |799 N               |799.0000MPa         |
217                 |오후 12:37:21         |637 N               |637.0000MPa         |
218                 |오후 12:37:21         |285 N               |285.0000MPa         |
219                 |오후 12:37:21         |85 N                |85.0000MPa          |
220                 |오후 12:37:22         |7 N                 |7.0000MPa           |
221                 |오후 12:37:22         |0 N                 |0.0000MPa           |
222                 |오후 12:37:22         |0 N                 |0.0000MPa           |
223                 |오후 12:37:22         |0 N                 |0.0000MPa           |
224                 |오후 12:37:22         |0 N                 |0.0000MPa           |
225                 |오후 12:37:23         |0 N                 |0.0000MPa           |
226                 |오후 12:37:23         |0 N                 |0.0000MPa           |
227                 |오후 12:37:23         |0 N                 |0.0000MPa           |
228                 |오후 12:37:23         |0 N                 |0.0000MPa           |
229                 |오후 12:37:23         |0 N                 |0.0000MPa           |
230                 |오후 12:37:23         |0 N                 |0.0000MPa           |
231                 |오후 12:37:24         |0 N                 |0.0000MPa           |
232                 |오후 12:37:24         |0 N                 |0.0000MPa           |
233                 |오후 12:37:24         |0 N                 |0.0000MPa           |
234                 |오후 12:37:24         |0 N                 |0.0000MPa           |
235                 |오후 12:37:24         |0 N                 |0.0000MPa           |
236                 |오후 12:37:25         |0 N                 |0.0000MPa           |
237                 |오후 12:37:25         |0 N                 |0.0000MPa           |
238                 |오후 12:37:25         |0 N                 |0.0000MPa           |
239                 |오후 12:37:25         |0 N                 |0.0000MPa           |
240                 |오후 12:37:25         |0 N                 |0.0000MPa           |
241                 |오후 12:37:26         |0 N                 |0.0000MPa           |
242                 |오후 12:37:26         |0 N                 |0.0000MPa           |
243                 |오후 12:37:26         |0 N                 |0.0000MPa           |
244                 |오후 12:37:26         |0 N                 |0.0000MPa           |
245                 |오후 12:37:26         |0 N                 |0.0000MPa           |
246                 |오후 12:37:26         |0 N                 |0.0000MPa           |
247                 |오후 12:37:27         |0 N                 |0.0000MPa           |
248                 |오후 12:37:27         |0 N                 |0.0000MPa           |
249                 |오후 12:37:27         |0 N                 |0.0000MPa           |
250                 |오후 12:37:27         |0 N                 |0.0000MPa           |
251                 |오후 12:37:27         |0 N                 |0.0000MPa           |
252                 |오후 12:37:28         |0 N                 |0.0000MPa           |
253                 |오후 12:37:28         |0 N                 |0.0000MPa           |
254                 |오후 12:37:28         |0 N                 |0.0000MPa           |
255                 |오후 12:37:28         |0 N                 |0.0000MPa           |
256                 |오후 12:37:28         |0 N                 |0.0000MPa           |
257                 |오후 12:37:29         |0 N                 |0.0000MPa           |
258                 |오후 12:37:29         |0 N                 |0.0000MPa           |
259                 |오후 12:37:29         |0 N                 |0.0000MPa           |
260                 |오후 12:37:29         |0 N                 |0.0000MPa           |
261                 |오후 12:37:29         |0 N                 |0.0000MPa           |
262                 |오후 12:37:29         |0 N                 |0.0000MPa           |
263                 |오후 12:37:30         |0 N                 |0.0000MPa           |
264                 |오후 12:37:30         |0 N                 |0.0000MPa           |
265                 |오후 12:37:30         |0 N                 |0.0000MPa           |
266                 |오후 12:37:30         |0 N                 |0.0000MPa           |
267                 |오후 12:37:30         |0 N                 |0.0000MPa           |
268                 |오후 12:37:31         |0 N                 |0.0000MPa           |
269                 |오후 12:37:31         |0 N                 |0.0000MPa           |
270                 |오후 12:37:31         |0 N                 |0.0000MPa           |
271                 |오후 12:37:31         |0 N                 |0.0000MPa           |
272                 |오후 12:37:31         |0 N                 |0.0000MPa           |
273                 |오후 12:37:32         |0 N                 |0.0000MPa           |
274                 |오후 12:37:32         |0 N                 |0.0000MPa           |
275                 |오후 12:37:32         |0 N                 |0.0000MPa           |
276                 |오후 12:37:32         |0 N                 |0.0000MPa           |
277                 |오후 12:37:32         |0 N                 |0.0000MPa           |
278                 |오후 12:37:33         |0 N                 |0.0000MPa           |
279                 |오후 12:37:33         |0 N                 |0.0000MPa           |
280                 |오후 12:37:33         |0 N                 |0.0000MPa           |
281                 |오후 12:37:33         |0 N                 |0.0000MPa           |
282                 |오후 12:37:33         |0 N                 |0.0000MPa           |
283                 |오후 12:37:33         |0 N                 |0.0000MPa           |
284                 |오후 12:37:34         |0 N                 |0.0000MPa           |
285                 |오후 12:37:34         |0 N                 |0.0000MPa           |
286                 |오후 12:37:34         |0 N                 |0.0000MPa           |
287                 |오후 12:37:34         |0 N                 |0.0000MPa           |
288                 |오후 12:37:34         |0 N                 |0.0000MPa           |
289                 |오후 12:37:35         |0 N                 |0.0000MPa           |
290                 |오후 12:37:35         |0 N                 |0.0000MPa           |
291                 |오후 12:37:35         |0 N                 |0.0000MPa           |
292                 |오후 12:37:35         |0 N                 |0.0000MPa           |
293                 |오후 12:37:35         |40 N                |40.0000MPa          |
294                 |오후 12:37:35         |164 N               |164.0000MPa         |
295                 |오후 12:37:36         |313 N               |313.0000MPa         |
296                 |오후 12:37:36         |484 N               |484.0000MPa         |
297                 |오후 12:37:36         |643 N               |643.0000MPa         |
298                 |오후 12:37:36         |764 N               |764.0000MPa         |
299                 |오후 12:37:36         |818 N               |818.0000MPa         |
300                 |오후 12:37:37         |375 N               |375.0000MPa         |
301                 |오후 12:37:37         |141 N               |141.0000MPa         |
302                 |오후 12:37:37         |25 N                |25.0000MPa          |
303                 |오후 12:37:37         |0 N                 |0.0000MPa           |
304                 |오후 12:37:37         |0 N                 |0.0000MPa           |
305                 |오후 12:37:38         |0 N                 |0.0000MPa           |
306                 |오후 12:37:38         |0 N                 |0.0000MPa           |
307                 |오후 12:37:38         |0 N                 |0.0000MPa           |
308                 |오후 12:37:38         |0 N                 |0.0000MPa           |
309                 |오후 12:37:38         |0 N                 |0.0000MPa           |
310                 |오후 12:37:38         |0 N                 |0.0000MPa           |
311                 |오후 12:37:39         |0 N                 |0.0000MPa           |
312                 |오후 12:37:39         |0 N                 |0.0000MPa           |
313                 |오후 12:37:39         |0 N                 |0.0000MPa           |
314                 |오후 12:37:39         |0 N                 |0.0000MPa           |
315                 |오후 12:37:39         |0 N                 |0.0000MPa           |
316                 |오후 12:37:40         |0 N                 |0.0000MPa           |
317                 |오후 12:37:40         |0 N                 |0.0000MPa           |
318                 |오후 12:37:40         |0 N                 |0.0000MPa           |
319                 |오후 12:37:40         |0 N                 |0.0000MPa           |
320                 |오후 12:37:40         |0 N                 |0.0000MPa           |
321                 |오후 12:37:41         |0 N                 |0.0000MPa           |
322                 |오후 12:37:41         |0 N                 |0.0000MPa           |
323                 |오후 12:37:41         |0 N                 |0.0000MPa           |
324                 |오후 12:37:41         |0 N                 |0.0000MPa           |
325                 |오후 12:37:41         |0 N                 |0.0000MPa           |
326                 |오후 12:37:41         |0 N                 |0.0000MPa           |
327                 |오후 12:37:42         |0 N                 |0.0000MPa           |
328                 |오후 12:37:42         |0 N                 |0.0000MPa           |
329                 |오후 12:37:42         |0 N                 |0.0000MPa           |
330                 |오후 12:37:42         |0 N                 |0.0000MPa           |
331                 |오후 12:37:42         |0 N                 |0.0000MPa           |
332                 |오후 12:37:43         |0 N                 |0.0000MPa           |
333                 |오후 12:37:43         |0 N                 |0.0000MPa           |
334                 |오후 12:37:43         |0 N                 |0.0000MPa           |
335                 |오후 12:37:43         |0 N                 |0.0000MPa           |
336                 |오후 12:37:43         |0 N                 |0.0000MPa           |
337                 |오후 12:37:44         |0 N                 |0.0000MPa           |
338                 |오후 12:37:44         |0 N                 |0.0000MPa           |
339                 |오후 12:37:44         |0 N                 |0.0000MPa           |
340                 |오후 12:37:44         |0 N                 |0.0000MPa           |
341                 |오후 12:37:44         |0 N                 |0.0000MPa           |
342                 |오후 12:37:45         |0 N                 |0.0000MPa           |
343                 |오후 12:37:45         |0 N                 |0.0000MPa           |
344                 |오후 12:37:45         |0 N                 |0.0000MPa           |
345                 |오후 12:37:45         |0 N                 |0.0000MPa           |
346                 |오후 12:37:45         |0 N                 |0.0000MPa           |
347                 |오후 12:37:45         |0 N                 |0.0000MPa           |
348                 |오후 12:37:46         |0 N                 |0.0000MPa           |
349                 |오후 12:37:46         |0 N                 |0.0000MPa           |
350                 |오후 12:37:46         |0 N                 |0.0000MPa           |
351                 |오후 12:37:46         |0 N                 |0.0000MPa           |
352                 |오후 12:37:46         |0 N                 |0.0000MPa           |
353                 |오후 12:37:47         |0 N                 |0.0000MPa           |
354                 |오후 12:37:47         |0 N                 |0.0000MPa           |
355                 |오후 12:37:47         |0 N                 |0.0000MPa           |
356                 |오후 12:37:47         |0 N                 |0.0000MPa           |
357                 |오후 12:37:47         |0 N                 |0.0000MPa           |
358                 |오후 12:37:48         |0 N                 |0.0000MPa           |
359                 |오후 12:37:48         |0 N                 |0.0000MPa           |
360                 |오후 12:37:48         |0 N                 |0.0000MPa           |
361                 |오후 12:37:48         |0 N                 |0.0000MPa           |
362                 |오후 12:37:48         |0 N                 |0.0000MPa           |
363                 |오후 12:37:49         |0 N                 |0.0000MPa           |
364                 |오후 12:37:49         |0 N                 |0.0000MPa           |
365                 |오후 12:37:49         |0 N                 |0.0000MPa           |
366                 |오후 12:37:49         |0 N                 |0.0000MPa           |
367                 |오후 12:37:49         |0 N                 |0.0000MPa           |
368                 |오후 12:37:49         |0 N                 |0.0000MPa           |
369                 |오후 12:37:50         |0 N                 |0.0000MPa           |
370                 |오후 12:37:50         |0 N                 |0.0000MPa           |
371                 |오후 12:37:50         |0 N                 |0.0000MPa           |
372                 |오후 12:37:50         |0 N                 |0.0000MPa           |
373                 |오후 12:37:50         |0 N                 |0.0000MPa           |
374                 |오후 12:37:51         |0 N                 |0.0000MPa           |
375                 |오후 12:37:51         |21 N                |21.0000MPa          |
376                 |오후 12:37:51         |117 N               |117.0000MPa         |
377                 |오후 12:37:51         |264 N               |264.0000MPa         |
378                 |오후 12:37:51         |429 N               |429.0000MPa         |
379                 |오후 12:37:51         |601 N               |601.0000MPa         |
380                 |오후 12:37:52         |736 N               |736.0000MPa         |
381                 |오후 12:37:52         |810 N               |810.0000MPa         |
382                 |오후 12:37:52         |436 N               |436.0000MPa         |
383                 |오후 12:37:52         |180 N               |180.0000MPa         |
384                 |오후 12:37:52         |41 N                |41.0000MPa          |
385                 |오후 12:37:53         |0 N                 |0.0000MPa           |
386                 |오후 12:37:53         |0 N                 |0.0000MPa           |
387                 |오후 12:37:53         |0 N                 |0.0000MPa           |
388                 |오후 12:37:53         |0 N                 |0.0000MPa           |
389                 |오후 12:37:53         |0 N                 |0.0000MPa           |
390                 |오후 12:37:54         |0 N                 |0.0000MPa           |
391                 |오후 12:37:54         |0 N                 |0.0000MPa           |
392                 |오후 12:37:54         |0 N                 |0.0000MPa           |
393                 |오후 12:37:54         |0 N                 |0.0000MPa           |
394                 |오후 12:37:54         |0 N                 |0.0000MPa           |
395                 |오후 12:37:54         |0 N                 |0.0000MPa           |
396                 |오후 12:37:55         |0 N                 |0.0000MPa           |
397                 |오후 12:37:55         |0 N                 |0.0000MPa           |
398                 |오후 12:37:55         |0 N                 |0.0000MPa           |
399                 |오후 12:37:55         |0 N                 |0.0000MPa           |
400                 |오후 12:37:55         |0 N                 |0.0000MPa           |
401                 |오후 12:37:56         |0 N                 |0.0000MPa           |
402                 |오후 12:37:56         |0 N                 |0.0000MPa           |
403                 |오후 12:37:56         |0 N                 |0.0000MPa           |
404                 |오후 12:37:56         |0 N                 |0.0000MPa           |
405                 |오후 12:37:56         |0 N                 |0.0000MPa           |
406                 |오후 12:37:57         |0 N                 |0.0000MPa           |
407                 |오후 12:37:57         |0 N                 |0.0000MPa           |
408                 |오후 12:37:57         |0 N                 |0.0000MPa           |
409                 |오후 12:37:57         |0 N                 |0.0000MPa           |
410                 |오후 12:37:57         |0 N                 |0.0000MPa           |
411                 |오후 12:37:58         |0 N                 |0.0000MPa           |
412                 |오후 12:37:58         |0 N                 |0.0000MPa           |
413                 |오후 12:37:58         |0 N                 |0.0000MPa           |
414                 |오후 12:37:58         |0 N                 |0.0000MPa           |
415                 |오후 12:37:58         |0 N                 |0.0000MPa           |
416                 |오후 12:37:58         |0 N                 |0.0000MPa           |
417                 |오후 12:37:59         |0 N                 |0.0000MPa           |
418                 |오후 12:37:59         |0 N                 |0.0000MPa           |
419                 |오후 12:37:59         |0 N                 |0.0000MPa           |
420                 |오후 12:37:59         |0 N                 |0.0000MPa           |
421                 |오후 12:37:59         |0 N                 |0.0000MPa           |
422                 |오후 12:38:00         |0 N                 |0.0000MPa           |
423                 |오후 12:38:00         |0 N                 |0.0000MPa           |
424                 |오후 12:38:00         |0 N                 |0.0000MPa           |
425                 |오후 12:38:00         |0 N                 |0.0000MPa           |
426                 |오후 12:38:00         |0 N                 |0.0000MPa           |
427                 |오후 12:38:01         |0 N                 |0.0000MPa           |
428                 |오후 12:38:01         |0 N                 |0.0000MPa           |
429                 |오후 12:38:01         |0 N                 |0.0000MPa           |
430                 |오후 12:38:01         |0 N                 |0.0000MPa           |
431                 |오후 12:38:01         |0 N                 |0.0000MPa           |
432                 |오후 12:38:01         |0 N                 |0.0000MPa           |
433                 |오후 12:38:02         |0 N                 |0.0000MPa           |
434                 |오후 12:38:02         |0 N                 |0.0000MPa           |
435                 |오후 12:38:02         |0 N                 |0.0000MPa           |
436                 |오후 12:38:02         |0 N                 |0.0000MPa           |
437                 |오후 12:38:02         |0 N                 |0.0000MPa           |
438                 |오후 12:38:03         |0 N                 |0.0000MPa           |
439                 |오후 12:38:03         |0 N                 |0.0000MPa           |
440                 |오후 12:38:03         |0 N                 |0.0000MPa           |
441                 |오후 12:38:03         |0 N                 |0.0000MPa           |
442                 |오후 12:38:03         |0 N                 |0.0000MPa           |
443                 |오후 12:38:03         |0 N                 |0.0000MPa           |
444                 |오후 12:38:04         |0 N                 |0.0000MPa           |
445                 |오후 12:38:04         |0 N                 |0.0000MPa           |
446                 |오후 12:38:04         |0 N                 |0.0000MPa           |
447                 |오후 12:38:04         |0 N                 |0.0000MPa           |
448                 |오후 12:38:04         |0 N                 |0.0000MPa           |
449                 |오후 12:38:05         |0 N                 |0.0000MPa           |
450                 |오후 12:38:05         |0 N                 |0.0000MPa           |
451                 |오후 12:38:05         |0 N                 |0.0000MPa           |
452                 |오후 12:38:05         |0 N                 |0.0000MPa           |
453                 |오후 12:38:05         |0 N                 |0.0000MPa           |
454                 |오후 12:38:06         |0 N                 |0.0000MPa           |
455                 |오후 12:38:06         |0 N                 |0.0000MPa           |
456                 |오후 12:38:06         |0 N                 |0.0000MPa           |
457                 |오후 12:38:06         |19 N                |19.0000MPa          |
458                 |오후 12:38:06         |113 N               |113.0000MPa         |
459                 |오후 12:38:07         |267 N               |267.0000MPa         |
460                 |오후 12:38:07         |429 N               |429.0000MPa         |
461                 |오후 12:38:07         |597 N               |597.0000MPa         |
462                 |오후 12:38:07         |734 N               |734.0000MPa         |
463                 |오후 12:38:07         |805 N               |805.0000MPa         |
464                 |오후 12:38:07         |413 N               |413.0000MPa         |
465                 |오후 12:38:08         |165 N               |165.0000MPa         |
