NO.                 |Time                |Value               |Pressure            |
10679               |오후 2:03:20          |0 N                 |0.0000MPa           |
10680               |오후 2:03:20          |0 N                 |0.0000MPa           |
10681               |오후 2:03:21          |0 N                 |0.0000MPa           |
10682               |오후 2:03:21          |0 N                 |0.0000MPa           |
10683               |오후 2:03:21          |0 N                 |0.0000MPa           |
10684               |오후 2:03:21          |0 N                 |0.0000MPa           |
10685               |오후 2:03:21          |0 N                 |0.0000MPa           |
10686               |오후 2:03:21          |0 N                 |0.0000MPa           |
10687               |오후 2:03:22          |0 N                 |0.0000MPa           |
10688               |오후 2:03:22          |0 N                 |0.0000MPa           |
10689               |오후 2:03:22          |0 N                 |0.0000MPa           |
10690               |오후 2:03:22          |0 N                 |0.0000MPa           |
10691               |오후 2:03:22          |0 N                 |0.0000MPa           |
10692               |오후 2:03:23          |0 N                 |0.0000MPa           |
10693               |오후 2:03:23          |0 N                 |0.0000MPa           |
10694               |오후 2:03:23          |0 N                 |0.0000MPa           |
10695               |오후 2:03:23          |0 N                 |0.0000MPa           |
10696               |오후 2:03:23          |0 N                 |0.0000MPa           |
10697               |오후 2:03:24          |0 N                 |0.0000MPa           |
10698               |오후 2:03:24          |0 N                 |0.0000MPa           |
10699               |오후 2:03:24          |0 N                 |0.0000MPa           |
10700               |오후 2:03:24          |0 N                 |0.0000MPa           |
10701               |오후 2:03:24          |0 N                 |0.0000MPa           |
10702               |오후 2:03:24          |0 N                 |0.0000MPa           |
10703               |오후 2:03:25          |0 N                 |0.0000MPa           |
10704               |오후 2:03:25          |0 N                 |0.0000MPa           |
10705               |오후 2:03:25          |0 N                 |0.0000MPa           |
10706               |오후 2:03:25          |0 N                 |0.0000MPa           |
10707               |오후 2:03:25          |0 N                 |0.0000MPa           |
10708               |오후 2:03:26          |0 N                 |0.0000MPa           |
10709               |오후 2:03:26          |0 N                 |0.0000MPa           |
10710               |오후 2:03:26          |83 N                |83.0000MPa          |
10711               |오후 2:03:26          |277 N               |277.0000MPa         |
10712               |오후 2:03:26          |420 N               |420.0000MPa         |
10713               |오후 2:03:27          |495 N               |495.0000MPa         |
10714               |오후 2:03:27          |564 N               |564.0000MPa         |
10715               |오후 2:03:27          |602 N               |602.0000MPa         |
10716               |오후 2:03:27          |602 N               |602.0000MPa         |
10717               |오후 2:03:27          |601 N               |601.0000MPa         |
10718               |오후 2:03:27          |600 N               |600.0000MPa         |
10719               |오후 2:03:28          |593 N               |593.0000MPa         |
10720               |오후 2:03:28          |490 N               |490.0000MPa         |
10721               |오후 2:03:28          |479 N               |479.0000MPa         |
10722               |오후 2:03:28          |209 N               |209.0000MPa         |
10723               |오후 2:03:28          |9 N                 |9.0000MPa           |
10724               |오후 2:03:29          |0 N                 |0.0000MPa           |
10725               |오후 2:03:29          |0 N                 |0.0000MPa           |
10726               |오후 2:03:29          |0 N                 |0.0000MPa           |
10727               |오후 2:03:29          |0 N                 |0.0000MPa           |
10728               |오후 2:03:29          |0 N                 |0.0000MPa           |
10729               |오후 2:03:30          |0 N                 |0.0000MPa           |
10730               |오후 2:03:30          |0 N                 |0.0000MPa           |
10731               |오후 2:03:30          |0 N                 |0.0000MPa           |
10732               |오후 2:03:30          |0 N                 |0.0000MPa           |
10733               |오후 2:03:30          |0 N                 |0.0000MPa           |
10734               |오후 2:03:31          |0 N                 |0.0000MPa           |
10735               |오후 2:03:31          |0 N                 |0.0000MPa           |
10736               |오후 2:03:31          |0 N                 |0.0000MPa           |
10737               |오후 2:03:31          |0 N                 |0.0000MPa           |
10738               |오후 2:03:31          |0 N                 |0.0000MPa           |
10739               |오후 2:03:31          |0 N                 |0.0000MPa           |
10740               |오후 2:03:32          |0 N                 |0.0000MPa           |
10741               |오후 2:03:32          |0 N                 |0.0000MPa           |
10742               |오후 2:03:32          |0 N                 |0.0000MPa           |
10743               |오후 2:03:32          |0 N                 |0.0000MPa           |
10744               |오후 2:03:32          |0 N                 |0.0000MPa           |
10745               |오후 2:03:33          |0 N                 |0.0000MPa           |
10746               |오후 2:03:33          |0 N                 |0.0000MPa           |
10747               |오후 2:03:33          |0 N                 |0.0000MPa           |
10748               |오후 2:03:33          |0 N                 |0.0000MPa           |
10749               |오후 2:03:33          |0 N                 |0.0000MPa           |
10750               |오후 2:03:33          |0 N                 |0.0000MPa           |
10751               |오후 2:03:34          |0 N                 |0.0000MPa           |
10752               |오후 2:03:34          |0 N                 |0.0000MPa           |
10753               |오후 2:03:34          |0 N                 |0.0000MPa           |
10754               |오후 2:03:34          |0 N                 |0.0000MPa           |
10755               |오후 2:03:34          |0 N                 |0.0000MPa           |
10756               |오후 2:03:35          |0 N                 |0.0000MPa           |
10757               |오후 2:03:35          |0 N                 |0.0000MPa           |
10758               |오후 2:03:35          |0 N                 |0.0000MPa           |
10759               |오후 2:03:35          |0 N                 |0.0000MPa           |
10760               |오후 2:03:35          |0 N                 |0.0000MPa           |
10761               |오후 2:03:36          |0 N                 |0.0000MPa           |
10762               |오후 2:03:36          |0 N                 |0.0000MPa           |
10763               |오후 2:03:36          |37 N                |37.0000MPa          |
10764               |오후 2:03:36          |220 N               |220.0000MPa         |
10765               |오후 2:03:36          |377 N               |377.0000MPa         |
10766               |오후 2:03:36          |474 N               |474.0000MPa         |
10767               |오후 2:03:37          |533 N               |533.0000MPa         |
10768               |오후 2:03:37          |593 N               |593.0000MPa         |
10769               |오후 2:03:37          |597 N               |597.0000MPa         |
10770               |오후 2:03:37          |596 N               |596.0000MPa         |
10771               |오후 2:03:37          |595 N               |595.0000MPa         |
10772               |오후 2:03:38          |595 N               |595.0000MPa         |
10773               |오후 2:03:38          |591 N               |591.0000MPa         |
10774               |오후 2:03:38          |492 N               |492.0000MPa         |
10775               |오후 2:03:38          |481 N               |481.0000MPa         |
10776               |오후 2:03:38          |225 N               |225.0000MPa         |
10777               |오후 2:03:39          |14 N                |14.0000MPa          |
10778               |오후 2:03:39          |0 N                 |0.0000MPa           |
10779               |오후 2:03:39          |0 N                 |0.0000MPa           |
10780               |오후 2:03:39          |0 N                 |0.0000MPa           |
10781               |오후 2:03:39          |0 N                 |0.0000MPa           |
10782               |오후 2:03:40          |0 N                 |0.0000MPa           |
10783               |오후 2:03:40          |0 N                 |0.0000MPa           |
10784               |오후 2:03:40          |0 N                 |0.0000MPa           |
10785               |오후 2:03:40          |0 N                 |0.0000MPa           |
10786               |오후 2:03:40          |0 N                 |0.0000MPa           |
10787               |오후 2:03:40          |0 N                 |0.0000MPa           |
10788               |오후 2:03:41          |0 N                 |0.0000MPa           |
10789               |오후 2:03:41          |0 N                 |0.0000MPa           |
10790               |오후 2:03:41          |0 N                 |0.0000MPa           |
10791               |오후 2:03:41          |0 N                 |0.0000MPa           |
10792               |오후 2:03:41          |0 N                 |0.0000MPa           |
10793               |오후 2:03:42          |0 N                 |0.0000MPa           |
10794               |오후 2:03:42          |0 N                 |0.0000MPa           |
10795               |오후 2:03:42          |0 N                 |0.0000MPa           |
10796               |오후 2:03:42          |0 N                 |0.0000MPa           |
10797               |오후 2:03:42          |0 N                 |0.0000MPa           |
10798               |오후 2:03:43          |0 N                 |0.0000MPa           |
10799               |오후 2:03:43          |0 N                 |0.0000MPa           |
10800               |오후 2:03:43          |0 N                 |0.0000MPa           |
10801               |오후 2:03:43          |0 N                 |0.0000MPa           |
10802               |오후 2:03:43          |0 N                 |0.0000MPa           |
10803               |오후 2:03:43          |0 N                 |0.0000MPa           |
10804               |오후 2:03:44          |0 N                 |0.0000MPa           |
10805               |오후 2:03:44          |0 N                 |0.0000MPa           |
10806               |오후 2:03:44          |0 N                 |0.0000MPa           |
10807               |오후 2:03:44          |0 N                 |0.0000MPa           |
10808               |오후 2:03:44          |0 N                 |0.0000MPa           |
10809               |오후 2:03:45          |0 N                 |0.0000MPa           |
10810               |오후 2:03:45          |0 N                 |0.0000MPa           |
10811               |오후 2:03:45          |0 N                 |0.0000MPa           |
10812               |오후 2:03:45          |0 N                 |0.0000MPa           |
10813               |오후 2:03:45          |0 N                 |0.0000MPa           |
10814               |오후 2:03:46          |0 N                 |0.0000MPa           |
10815               |오후 2:03:46          |0 N                 |0.0000MPa           |
10816               |오후 2:03:46          |0 N                 |0.0000MPa           |
10817               |오후 2:03:46          |0 N                 |0.0000MPa           |
10818               |오후 2:03:46          |91 N                |91.0000MPa          |
10819               |오후 2:03:46          |283 N               |283.0000MPa         |
10820               |오후 2:03:47          |422 N               |422.0000MPa         |
10821               |오후 2:03:47          |492 N               |492.0000MPa         |
10822               |오후 2:03:47          |560 N               |560.0000MPa         |
10823               |오후 2:03:47          |595 N               |595.0000MPa         |
10824               |오후 2:03:47          |594 N               |594.0000MPa         |
10825               |오후 2:03:48          |593 N               |593.0000MPa         |
10826               |오후 2:03:48          |593 N               |593.0000MPa         |
10827               |오후 2:03:48          |592 N               |592.0000MPa         |
10828               |오후 2:03:48          |498 N               |498.0000MPa         |
10829               |오후 2:03:48          |491 N               |491.0000MPa         |
10830               |오후 2:03:49          |256 N               |256.0000MPa         |
10831               |오후 2:03:49          |22 N                |22.0000MPa          |
10832               |오후 2:03:49          |0 N                 |0.0000MPa           |
10833               |오후 2:03:49          |0 N                 |0.0000MPa           |
10834               |오후 2:03:49          |0 N                 |0.0000MPa           |
10835               |오후 2:03:50          |0 N                 |0.0000MPa           |
10836               |오후 2:03:50          |0 N                 |0.0000MPa           |
10837               |오후 2:03:50          |0 N                 |0.0000MPa           |
10838               |오후 2:03:50          |0 N                 |0.0000MPa           |
10839               |오후 2:03:50          |0 N                 |0.0000MPa           |
10840               |오후 2:03:50          |0 N                 |0.0000MPa           |
10841               |오후 2:03:51          |0 N                 |0.0000MPa           |
10842               |오후 2:03:51          |0 N                 |0.0000MPa           |
10843               |오후 2:03:51          |0 N                 |0.0000MPa           |
10844               |오후 2:03:51          |0 N                 |0.0000MPa           |
10845               |오후 2:03:51          |0 N                 |0.0000MPa           |
10846               |오후 2:03:52          |0 N                 |0.0000MPa           |
10847               |오후 2:03:52          |0 N                 |0.0000MPa           |
10848               |오후 2:03:52          |0 N                 |0.0000MPa           |
10849               |오후 2:03:52          |0 N                 |0.0000MPa           |
10850               |오후 2:03:52          |0 N                 |0.0000MPa           |
10851               |오후 2:03:53          |0 N                 |0.0000MPa           |
10852               |오후 2:03:53          |0 N                 |0.0000MPa           |
10853               |오후 2:03:53          |0 N                 |0.0000MPa           |
10854               |오후 2:03:53          |0 N                 |0.0000MPa           |
10855               |오후 2:03:53          |0 N                 |0.0000MPa           |
10856               |오후 2:03:53          |0 N                 |0.0000MPa           |
10857               |오후 2:03:54          |0 N                 |0.0000MPa           |
10858               |오후 2:03:54          |0 N                 |0.0000MPa           |
10859               |오후 2:03:54          |0 N                 |0.0000MPa           |
10860               |오후 2:03:54          |0 N                 |0.0000MPa           |
10861               |오후 2:03:54          |0 N                 |0.0000MPa           |
10862               |오후 2:03:55          |0 N                 |0.0000MPa           |
10863               |오후 2:03:55          |0 N                 |0.0000MPa           |
10864               |오후 2:03:55          |0 N                 |0.0000MPa           |
10865               |오후 2:03:55          |0 N                 |0.0000MPa           |
10866               |오후 2:03:55          |0 N                 |0.0000MPa           |
10867               |오후 2:03:55          |0 N                 |0.0000MPa           |
10868               |오후 2:03:56          |0 N                 |0.0000MPa           |
10869               |오후 2:03:56          |0 N                 |0.0000MPa           |
10870               |오후 2:03:56          |0 N                 |0.0000MPa           |
10871               |오후 2:03:56          |0 N                 |0.0000MPa           |
10872               |오후 2:03:56          |0 N                 |0.0000MPa           |
10873               |오후 2:03:57          |0 N                 |0.0000MPa           |
10874               |오후 2:03:57          |96 N                |96.0000MPa          |
10875               |오후 2:03:57          |290 N               |290.0000MPa         |
10876               |오후 2:03:57          |427 N               |427.0000MPa         |
10877               |오후 2:03:57          |498 N               |498.0000MPa         |
10878               |오후 2:03:58          |565 N               |565.0000MPa         |
10879               |오후 2:03:58          |596 N               |596.0000MPa         |
10880               |오후 2:03:58          |595 N               |595.0000MPa         |
10881               |오후 2:03:58          |594 N               |594.0000MPa         |
10882               |오후 2:03:58          |589 N               |589.0000MPa         |
10883               |오후 2:03:59          |492 N               |492.0000MPa         |
10884               |오후 2:03:59          |478 N               |478.0000MPa         |
10885               |오후 2:03:59          |213 N               |213.0000MPa         |
10886               |오후 2:03:59          |10 N                |10.0000MPa          |
10887               |오후 2:03:59          |0 N                 |0.0000MPa           |
10888               |오후 2:03:59          |0 N                 |0.0000MPa           |
10889               |오후 2:04:00          |0 N                 |0.0000MPa           |
10890               |오후 2:04:00          |0 N                 |0.0000MPa           |
10891               |오후 2:04:00          |0 N                 |0.0000MPa           |
10892               |오후 2:04:00          |0 N                 |0.0000MPa           |
10893               |오후 2:04:00          |0 N                 |0.0000MPa           |
10894               |오후 2:04:01          |0 N                 |0.0000MPa           |
10895               |오후 2:04:01          |0 N                 |0.0000MPa           |
10896               |오후 2:04:01          |0 N                 |0.0000MPa           |
10897               |오후 2:04:01          |0 N                 |0.0000MPa           |
10898               |오후 2:04:01          |0 N                 |0.0000MPa           |
10899               |오후 2:04:02          |0 N                 |0.0000MPa           |
10900               |오후 2:04:02          |0 N                 |0.0000MPa           |
10901               |오후 2:04:02          |0 N                 |0.0000MPa           |
10902               |오후 2:04:02          |0 N                 |0.0000MPa           |
10903               |오후 2:04:02          |0 N                 |0.0000MPa           |
10904               |오후 2:04:02          |0 N                 |0.0000MPa           |
10905               |오후 2:04:03          |0 N                 |0.0000MPa           |
10906               |오후 2:04:03          |0 N                 |0.0000MPa           |
10907               |오후 2:04:03          |0 N                 |0.0000MPa           |
10908               |오후 2:04:03          |0 N                 |0.0000MPa           |
10909               |오후 2:04:03          |0 N                 |0.0000MPa           |
10910               |오후 2:04:04          |0 N                 |0.0000MPa           |
10911               |오후 2:04:04          |0 N                 |0.0000MPa           |
10912               |오후 2:04:04          |0 N                 |0.0000MPa           |
10913               |오후 2:04:04          |0 N                 |0.0000MPa           |
10914               |오후 2:04:04          |0 N                 |0.0000MPa           |
10915               |오후 2:04:05          |0 N                 |0.0000MPa           |
10916               |오후 2:04:05          |0 N                 |0.0000MPa           |
10917               |오후 2:04:05          |0 N                 |0.0000MPa           |
10918               |오후 2:04:05          |0 N                 |0.0000MPa           |
10919               |오후 2:04:05          |0 N                 |0.0000MPa           |
10920               |오후 2:04:05          |0 N                 |0.0000MPa           |
10921               |오후 2:04:06          |0 N                 |0.0000MPa           |
10922               |오후 2:04:06          |0 N                 |0.0000MPa           |
10923               |오후 2:04:06          |0 N                 |0.0000MPa           |
10924               |오후 2:04:06          |0 N                 |0.0000MPa           |
10925               |오후 2:04:06          |0 N                 |0.0000MPa           |
10926               |오후 2:04:07          |0 N                 |0.0000MPa           |
10927               |오후 2:04:07          |0 N                 |0.0000MPa           |
10928               |오후 2:04:07          |0 N                 |0.0000MPa           |
10929               |오후 2:04:07          |64 N                |64.0000MPa          |
10930               |오후 2:04:07          |256 N               |256.0000MPa         |
10931               |오후 2:04:08          |404 N               |404.0000MPa         |
10932               |오후 2:04:08          |486 N               |486.0000MPa         |
10933               |오후 2:04:08          |556 N               |556.0000MPa         |
10934               |오후 2:04:08          |594 N               |594.0000MPa         |
10935               |오후 2:04:08          |594 N               |594.0000MPa         |
10936               |오후 2:04:08          |593 N               |593.0000MPa         |
10937               |오후 2:04:09          |592 N               |592.0000MPa         |
10938               |오후 2:04:09          |592 N               |592.0000MPa         |
10939               |오후 2:04:09          |591 N               |591.0000MPa         |
10940               |오후 2:04:09          |485 N               |485.0000MPa         |
10941               |오후 2:04:09          |479 N               |479.0000MPa         |
10942               |오후 2:04:10          |249 N               |249.0000MPa         |
10943               |오후 2:04:10          |20 N                |20.0000MPa          |
10944               |오후 2:04:10          |0 N                 |0.0000MPa           |
10945               |오후 2:04:10          |0 N                 |0.0000MPa           |
10946               |오후 2:04:10          |0 N                 |0.0000MPa           |
10947               |오후 2:04:11          |0 N                 |0.0000MPa           |
10948               |오후 2:04:11          |0 N                 |0.0000MPa           |
10949               |오후 2:04:11          |0 N                 |0.0000MPa           |
10950               |오후 2:04:11          |0 N                 |0.0000MPa           |
10951               |오후 2:04:11          |0 N                 |0.0000MPa           |
10952               |오후 2:04:11          |0 N                 |0.0000MPa           |
10953               |오후 2:04:12          |0 N                 |0.0000MPa           |
10954               |오후 2:04:12          |0 N                 |0.0000MPa           |
10955               |오후 2:04:12          |0 N                 |0.0000MPa           |
10956               |오후 2:04:12          |0 N                 |0.0000MPa           |
10957               |오후 2:04:12          |0 N                 |0.0000MPa           |
10958               |오후 2:04:13          |0 N                 |0.0000MPa           |
10959               |오후 2:04:13          |0 N                 |0.0000MPa           |
10960               |오후 2:04:13          |0 N                 |0.0000MPa           |
10961               |오후 2:04:13          |0 N                 |0.0000MPa           |
10962               |오후 2:04:13          |0 N                 |0.0000MPa           |
10963               |오후 2:04:14          |0 N                 |0.0000MPa           |
10964               |오후 2:04:14          |0 N                 |0.0000MPa           |
10965               |오후 2:04:14          |0 N                 |0.0000MPa           |
10966               |오후 2:04:14          |0 N                 |0.0000MPa           |
10967               |오후 2:04:14          |0 N                 |0.0000MPa           |
10968               |오후 2:04:15          |0 N                 |0.0000MPa           |
10969               |오후 2:04:15          |0 N                 |0.0000MPa           |
10970               |오후 2:04:15          |0 N                 |0.0000MPa           |
10971               |오후 2:04:15          |0 N                 |0.0000MPa           |
10972               |오후 2:04:15          |0 N                 |0.0000MPa           |
10973               |오후 2:04:15          |0 N                 |0.0000MPa           |
10974               |오후 2:04:16          |0 N                 |0.0000MPa           |
10975               |오후 2:04:16          |0 N                 |0.0000MPa           |
10976               |오후 2:04:16          |0 N                 |0.0000MPa           |
10977               |오후 2:04:16          |0 N                 |0.0000MPa           |
10978               |오후 2:04:16          |0 N                 |0.0000MPa           |
10979               |오후 2:04:17          |0 N                 |0.0000MPa           |
10980               |오후 2:04:17          |0 N                 |0.0000MPa           |
10981               |오후 2:04:17          |0 N                 |0.0000MPa           |
10982               |오후 2:04:17          |0 N                 |0.0000MPa           |
10983               |오후 2:04:17          |0 N                 |0.0000MPa           |
10984               |오후 2:04:18          |69 N                |69.0000MPa          |
10985               |오후 2:04:18          |259 N               |259.0000MPa         |
10986               |오후 2:04:18          |405 N               |405.0000MPa         |
10987               |오후 2:04:18          |488 N               |488.0000MPa         |
10988               |오후 2:04:18          |557 N               |557.0000MPa         |
10989               |오후 2:04:18          |593 N               |593.0000MPa         |
10990               |오후 2:04:19          |592 N               |592.0000MPa         |
10991               |오후 2:04:19          |592 N               |592.0000MPa         |
10992               |오후 2:04:19          |591 N               |591.0000MPa         |
10993               |오후 2:04:19          |591 N               |591.0000MPa         |
10994               |오후 2:04:19          |497 N               |497.0000MPa         |
10995               |오후 2:04:20          |487 N               |487.0000MPa         |
10996               |오후 2:04:20          |310 N               |310.0000MPa         |
10997               |오후 2:04:20          |43 N                |43.0000MPa          |
10998               |오후 2:04:20          |0 N                 |0.0000MPa           |
10999               |오후 2:04:20          |0 N                 |0.0000MPa           |
11000               |오후 2:04:21          |0 N                 |0.0000MPa           |
11001               |오후 2:04:21          |0 N                 |0.0000MPa           |
11002               |오후 2:04:21          |0 N                 |0.0000MPa           |
11003               |오후 2:04:21          |0 N                 |0.0000MPa           |
11004               |오후 2:04:21          |0 N                 |0.0000MPa           |
11005               |오후 2:04:21          |0 N                 |0.0000MPa           |
11006               |오후 2:04:22          |0 N                 |0.0000MPa           |
11007               |오후 2:04:22          |0 N                 |0.0000MPa           |
11008               |오후 2:04:22          |0 N                 |0.0000MPa           |
11009               |오후 2:04:22          |0 N                 |0.0000MPa           |
11010               |오후 2:04:22          |0 N                 |0.0000MPa           |
11011               |오후 2:04:23          |0 N                 |0.0000MPa           |
11012               |오후 2:04:23          |0 N                 |0.0000MPa           |
11013               |오후 2:04:23          |0 N                 |0.0000MPa           |
11014               |오후 2:04:23          |0 N                 |0.0000MPa           |
11015               |오후 2:04:23          |0 N                 |0.0000MPa           |
11016               |오후 2:04:24          |0 N                 |0.0000MPa           |
11017               |오후 2:04:24          |0 N                 |0.0000MPa           |
11018               |오후 2:04:24          |0 N                 |0.0000MPa           |
11019               |오후 2:04:24          |0 N                 |0.0000MPa           |
11020               |오후 2:04:24          |0 N                 |0.0000MPa           |
11021               |오후 2:04:24          |0 N                 |0.0000MPa           |
11022               |오후 2:04:25          |0 N                 |0.0000MPa           |
11023               |오후 2:04:25          |0 N                 |0.0000MPa           |
11024               |오후 2:04:25          |0 N                 |0.0000MPa           |
11025               |오후 2:04:25          |0 N                 |0.0000MPa           |
11026               |오후 2:04:25          |0 N                 |0.0000MPa           |
11027               |오후 2:04:26          |0 N                 |0.0000MPa           |
11028               |오후 2:04:26          |0 N                 |0.0000MPa           |
11029               |오후 2:04:26          |0 N                 |0.0000MPa           |
11030               |오후 2:04:26          |0 N                 |0.0000MPa           |
11031               |오후 2:04:26          |0 N                 |0.0000MPa           |
11032               |오후 2:04:27          |0 N                 |0.0000MPa           |
11033               |오후 2:04:27          |0 N                 |0.0000MPa           |
11034               |오후 2:04:27          |0 N                 |0.0000MPa           |
11035               |오후 2:04:27          |0 N                 |0.0000MPa           |
11036               |오후 2:04:27          |0 N                 |0.0000MPa           |
11037               |오후 2:04:27          |0 N                 |0.0000MPa           |
11038               |오후 2:04:28          |0 N                 |0.0000MPa           |
11039               |오후 2:04:28          |0 N                 |0.0000MPa           |
11040               |오후 2:04:28          |101 N               |101.0000MPa         |
11041               |오후 2:04:28          |294 N               |294.0000MPa         |
11042               |오후 2:04:28          |432 N               |432.0000MPa         |
11043               |오후 2:04:29          |503 N               |503.0000MPa         |
11044               |오후 2:04:29          |574 N               |574.0000MPa         |
11045               |오후 2:04:29          |595 N               |595.0000MPa         |
11046               |오후 2:04:29          |594 N               |594.0000MPa         |
11047               |오후 2:04:29          |594 N               |594.0000MPa         |
11048               |오후 2:04:30          |593 N               |593.0000MPa         |
11049               |오후 2:04:30          |502 N               |502.0000MPa         |
11050               |오후 2:04:30          |491 N               |491.0000MPa         |
11051               |오후 2:04:30          |311 N               |311.0000MPa         |
11052               |오후 2:04:30          |43 N                |43.0000MPa          |
11053               |오후 2:04:31          |0 N                 |0.0000MPa           |
11054               |오후 2:04:31          |0 N                 |0.0000MPa           |
11055               |오후 2:04:31          |0 N                 |0.0000MPa           |
11056               |오후 2:04:31          |0 N                 |0.0000MPa           |
11057               |오후 2:04:31          |0 N                 |0.0000MPa           |
11058               |오후 2:04:31          |0 N                 |0.0000MPa           |
11059               |오후 2:04:32          |0 N                 |0.0000MPa           |
11060               |오후 2:04:32          |0 N                 |0.0000MPa           |
11061               |오후 2:04:32          |0 N                 |0.0000MPa           |
11062               |오후 2:04:32          |0 N                 |0.0000MPa           |
11063               |오후 2:04:32          |0 N                 |0.0000MPa           |
11064               |오후 2:04:33          |0 N                 |0.0000MPa           |
11065               |오후 2:04:33          |0 N                 |0.0000MPa           |
11066               |오후 2:04:33          |0 N                 |0.0000MPa           |
11067               |오후 2:04:33          |0 N                 |0.0000MPa           |
11068               |오후 2:04:33          |0 N                 |0.0000MPa           |
11069               |오후 2:04:33          |0 N                 |0.0000MPa           |
11070               |오후 2:04:34          |0 N                 |0.0000MPa           |
11071               |오후 2:04:34          |0 N                 |0.0000MPa           |
11072               |오후 2:04:34          |0 N                 |0.0000MPa           |
11073               |오후 2:04:34          |0 N                 |0.0000MPa           |
11074               |오후 2:04:34          |0 N                 |0.0000MPa           |
11075               |오후 2:04:35          |0 N                 |0.0000MPa           |
11076               |오후 2:04:35          |0 N                 |0.0000MPa           |
11077               |오후 2:04:35          |0 N                 |0.0000MPa           |
11078               |오후 2:04:35          |0 N                 |0.0000MPa           |
11079               |오후 2:04:35          |0 N                 |0.0000MPa           |
11080               |오후 2:04:36          |0 N                 |0.0000MPa           |
11081               |오후 2:04:36          |0 N                 |0.0000MPa           |
11082               |오후 2:04:36          |0 N                 |0.0000MPa           |
11083               |오후 2:04:36          |0 N                 |0.0000MPa           |
11084               |오후 2:04:36          |0 N                 |0.0000MPa           |
11085               |오후 2:04:37          |0 N                 |0.0000MPa           |
11086               |오후 2:04:37          |0 N                 |0.0000MPa           |
11087               |오후 2:04:37          |0 N                 |0.0000MPa           |
11088               |오후 2:04:37          |0 N                 |0.0000MPa           |
11089               |오후 2:04:37          |0 N                 |0.0000MPa           |
11090               |오후 2:04:37          |0 N                 |0.0000MPa           |
11091               |오후 2:04:38          |0 N                 |0.0000MPa           |
11092               |오후 2:04:38          |0 N                 |0.0000MPa           |
11093               |오후 2:04:38          |31 N                |31.0000MPa          |
11094               |오후 2:04:38          |211 N               |211.0000MPa         |
11095               |오후 2:04:38          |372 N               |372.0000MPa         |
11096               |오후 2:04:39          |474 N               |474.0000MPa         |
11097               |오후 2:04:39          |540 N               |540.0000MPa         |
11098               |오후 2:04:39          |593 N               |593.0000MPa         |
11099               |오후 2:04:39          |594 N               |594.0000MPa         |
11100               |오후 2:04:39          |594 N               |594.0000MPa         |
11101               |오후 2:04:40          |593 N               |593.0000MPa         |
11102               |오후 2:04:40          |593 N               |593.0000MPa         |
11103               |오후 2:04:40          |526 N               |526.0000MPa         |
11104               |오후 2:04:40          |490 N               |490.0000MPa         |
11105               |오후 2:04:40          |377 N               |377.0000MPa         |
11106               |오후 2:04:40          |76 N                |76.0000MPa          |
11107               |오후 2:04:41          |0 N                 |0.0000MPa           |
11108               |오후 2:04:41          |0 N                 |0.0000MPa           |
11109               |오후 2:04:41          |0 N                 |0.0000MPa           |
11110               |오후 2:04:41          |0 N                 |0.0000MPa           |
11111               |오후 2:04:41          |0 N                 |0.0000MPa           |
11112               |오후 2:04:42          |0 N                 |0.0000MPa           |
11113               |오후 2:04:42          |0 N                 |0.0000MPa           |
11114               |오후 2:04:42          |0 N                 |0.0000MPa           |
11115               |오후 2:04:42          |0 N                 |0.0000MPa           |
11116               |오후 2:04:42          |0 N                 |0.0000MPa           |
11117               |오후 2:04:43          |0 N                 |0.0000MPa           |
11118               |오후 2:04:43          |0 N                 |0.0000MPa           |
11119               |오후 2:04:43          |0 N                 |0.0000MPa           |
11120               |오후 2:04:43          |0 N                 |0.0000MPa           |
11121               |오후 2:04:43          |0 N                 |0.0000MPa           |
11122               |오후 2:04:43          |0 N                 |0.0000MPa           |
11123               |오후 2:04:44          |0 N                 |0.0000MPa           |
11124               |오후 2:04:44          |0 N                 |0.0000MPa           |
11125               |오후 2:04:44          |0 N                 |0.0000MPa           |
11126               |오후 2:04:44          |0 N                 |0.0000MPa           |
11127               |오후 2:04:44          |0 N                 |0.0000MPa           |
11128               |오후 2:04:45          |0 N                 |0.0000MPa           |
11129               |오후 2:04:45          |0 N                 |0.0000MPa           |
11130               |오후 2:04:45          |0 N                 |0.0000MPa           |
11131               |오후 2:04:45          |0 N                 |0.0000MPa           |
11132               |오후 2:04:45          |0 N                 |0.0000MPa           |
11133               |오후 2:04:46          |0 N                 |0.0000MPa           |
11134               |오후 2:04:46          |0 N                 |0.0000MPa           |
11135               |오후 2:04:46          |0 N                 |0.0000MPa           |
11136               |오후 2:04:46          |0 N                 |0.0000MPa           |
11137               |오후 2:04:46          |0 N                 |0.0000MPa           |
11138               |오후 2:04:46          |0 N                 |0.0000MPa           |
11139               |오후 2:04:47          |0 N                 |0.0000MPa           |
11140               |오후 2:04:47          |0 N                 |0.0000MPa           |
11141               |오후 2:04:47          |0 N                 |0.0000MPa           |
11142               |오후 2:04:47          |0 N                 |0.0000MPa           |
11143               |오후 2:04:47          |0 N                 |0.0000MPa           |
11144               |오후 2:04:48          |0 N                 |0.0000MPa           |
11145               |오후 2:04:48          |0 N                 |0.0000MPa           |
11146               |오후 2:04:48          |0 N                 |0.0000MPa           |
11147               |오후 2:04:48          |14 N                |14.0000MPa          |
