t_s,F_N
2.525999999999833,-3.7100420126872917
2.5269999999998327,-0.7764319917906853
2.5279999999998326,-5.431466484424485
2.5289999999998325,2.7751474939802425
2.5299999999998324,-2.2717052854525113
2.5309999999998323,-6.191056932421096
2.531999999999832,3.110825840411495
2.532999999999832,1.184494025749963
2.533999999999832,1.1429854707996652
2.534999999999832,-1.3195628733143203
2.5359999999998317,1.1265397000769384
2.5369999999998316,-2.1572670915326784
2.5379999999998315,0.6771849036857277
2.5389999999998314,0.5515662609428607
2.5399999999998313,-0.8955098106771755
2.540999999999831,2.2165062068133943
2.541999999999831,3.7562429959705614
2.542999999999831,-1.226863270639991
2.543999999999831,-2.759486515749148
2.5449999999998307,-0.1910843158150239
2.5459999999998306,2.0754106845563034
2.5469999999998305,2.468906349158653
2.5479999999998304,3.3641481029439837
2.5489999999998303,0.9274437692342735
2.54999999999983,-0.9768067065426081
2.55099999999983,4.170251339895707
2.55199999999983,4.711223706826998
2.55299999999983,-0.31412585582246716
2.5539999999998297,-3.0084917085199305
2.5549999999998296,-1.7723354409387944
2.5559999999998295,-3.2703196618939496
2.5569999999998294,-7.562179849004597
2.5579999999998293,-3.406756951884733
2.558999999999829,3.7123434750701305
2.559999999999829,0.4703727487082896
2.560999999999829,-0.4091951303047537
2.561999999999829,-0.6424981719428826
2.5629999999998287,-3.4839541462569628
2.5639999999998286,-7.381859329929333
2.5649999999998285,6.7376725350509155
2.5659999999998284,3.2673963467415756
2.5669999999998283,-0.26625514577617865
2.567999999999828,-4.109386523096728
2.568999999999828,2.0497440086800833
2.569999999999828,1.9809951039121545
2.570999999999828,4.895910595545525
2.5719999999998278,-2.647659411367603
2.5729999999998276,-4.97434051611115
2.5739999999998275,-3.23682443859304
2.5749999999998274,-0.8768051023107112
2.5759999999998273,-3.8549153441690565
2.576999999999827,13.490552921544136
2.577999999999827,-4.89772452486107
2.578999999999827,2.048944623190471
2.579999999999827,-0.6164518947316721
2.5809999999998268,-3.396343944610946
2.5819999999998267,-3.1447689745035845
2.5829999999998265,-7.362562124910593
2.5839999999998264,4.380507156920371
2.5849999999998263,-4.5530515450398195
2.585999999999826,2.5418962622033807
2.586999999999826,4.302682934120581
2.587999999999826,2.2609746751430992
2.588999999999826,2.4602355944934606
2.5899999999998258,3.57182925696808
2.5909999999998257,-0.655461866014994
2.5919999999998256,-4.109536337283772
2.5929999999998254,1.068806545580691
2.5939999999998253,-3.194457591222698
2.5949999999998252,-0.0686258108005678
2.595999999999825,-2.2888734555527046
2.596999999999825,-6.979452402055381
2.597999999999825,-3.7123729698489183
2.598999999999825,-5.355820294883963
2.5999999999998247,2.277466247691913
2.6009999999998246,-3.370480196800696
2.6019999999998245,-2.0945587594321666
2.6029999999998243,4.111326004495055
2.6039999999998242,3.902387168128611
2.604999999999824,0.7147081512512725
2.605999999999824,3.4376574539074856
2.606999999999824,5.639176070048154
2.607999999999824,5.411488851916389
2.6089999999998237,-1.7481116398146863
2.6099999999998236,1.3163493359928358
2.6109999999998235,-3.8532658268259556
2.6119999999998234,-4.337064808449557
2.6129999999998232,-4.630159421701643
2.613999999999823,-6.659927115316892
2.614999999999823,-3.9348237307655918
2.615999999999823,-2.134019212213092
2.616999999999823,-8.125892141055516
2.6179999999998227,-7.3408034942449145
2.6189999999998226,-0.8315869645331625
2.6199999999998225,-0.5522253623563663
2.6209999999998224,-2.658722559042931
2.6219999999998223,3.256954386687636
2.622999999999822,-5.5726636490064125
2.623999999999822,3.062241385095933
2.624999999999822,-6.322962851926384
2.625999999999822,0.0935443616137212
2.6269999999998217,-6.557444168457985
2.6279999999998216,-1.4340580561572227
2.6289999999998215,-0.21097176724252964
2.6299999999998214,1.1414445235401445
2.6309999999998213,-6.4000414121114995
2.631999999999821,0.6963116086476417
2.632999999999821,0.8803364386764735
2.633999999999821,5.167483256110364
2.634999999999821,-3.528671462550022
2.6359999999998207,6.180534080935757
2.6369999999998206,-5.179430039432942
2.6379999999998205,3.961675461308685
2.6389999999998204,-2.9320325772008
2.6399999999998203,3.1913504533985786
2.64099999999982,2.3881092294485513
2.64199999999982,-8.066411179105097
2.64299999999982,4.168612953436521
2.64399999999982,6.201949398305237
2.6449999999998197,5.172396657682321
2.6459999999998196,2.301575158632981
2.6469999999998195,-2.25966821926202
2.6479999999998194,2.053539868373013
2.6489999999998193,2.0381530467967264
2.649999999999819,5.5119236138590155
2.650999999999819,-4.83074842635855
2.651999999999819,2.169912316634523
2.652999999999819,0.6330560504756486
2.6539999999998187,-3.9824914813308157
2.6549999999998186,-4.198634746968487
2.6559999999998185,0.44786610397890847
2.6569999999998184,-0.7914269972220729
2.6579999999998183,3.2597563978296753
2.658999999999818,-3.7324795825564765
2.659999999999818,0.34136131551189497
2.660999999999818,-4.712951748700728
2.661999999999818,-1.0020062351640555
2.6629999999998177,-0.21554810886693498
2.6639999999998176,0.8168834931024092
2.6649999999998175,7.017332408065145
2.6659999999998174,1.579712871806717
2.6669999999998173,3.3943038556984613
2.667999999999817,3.1049913440145147
2.668999999999817,-0.16487335935948377
2.669999999999817,-3.7854712152914334
2.670999999999817,3.106622949895297
2.6719999999998167,4.950497772474625
2.6729999999998166,3.0401114509395577
2.6739999999998165,-1.284201056423922
2.6749999999998164,1.3979738022308126
2.6759999999998163,-2.1488147546112533
2.676999999999816,-6.07523647752748
2.677999999999816,-4.190732404792833
2.678999999999816,-0.806486824994002
2.679999999999816,4.302459844043496
2.6809999999998158,-2.0259053087309815
2.6819999999998156,-1.0581957078278157
2.6829999999998155,6.01861601291046
2.6839999999998154,-0.732294225659157
2.6849999999998153,-0.8212194464663249
2.685999999999815,-5.085726222059203
2.686999999999815,-3.1930688982462736
2.687999999999815,-3.5546167191423295
2.688999999999815,-6.184524195146717
2.6899999999998148,-1.1367524907089894
2.6909999999998147,3.2885361318603232
2.6919999999998145,-1.7801223649097488
2.6929999999998144,-2.142338468846627
2.6939999999998143,-7.786164401484123
2.694999999999814,-2.360165427980159
2.695999999999814,-1.5413186327656303
2.696999999999814,3.130029634359318
2.697999999999814,1.6698104218760106
2.6989999999998138,4.800267552040296
2.6999999999998137,-0.046812551069087445
2.7009999999998136,-11.249877113627674
2.7019999999998134,0.3419702620545332
2.7029999999998133,0.04301666541270825
2.703999999999813,-1.3207889604182543
2.704999999999813,3.1595200443033615
2.705999999999813,4.208044670308965
2.706999999999813,1.3109793700838297
2.707999999999813,1.7975681866164992
2.7089999999998127,-0.5021053560024067
2.7099999999998126,-7.19793734482152
2.7109999999998124,-6.1344989024436165
2.7119999999998123,-8.72548613395701
2.7129999999998122,1.813754305480284
2.713999999999812,2.0572577961339937
2.714999999999812,3.523509363812931
2.715999999999812,-1.5890611540081858
2.716999999999812,-3.4257693026663927
2.7179999999998117,-2.7436374379004427
2.7189999999998116,0.22005124517649452
2.7199999999998115,8.676727549016613
2.7209999999998113,-1.2127975962938287
2.7219999999998112,-6.40840996179923
2.722999999999811,7.91069910718103
2.723999999999811,3.6988098677584254
2.724999999999811,-6.693434074743816
2.725999999999811,-1.1998527839795627
2.7269999999998107,-2.074656590566105
2.7279999999998106,0.44439899697315255
2.7289999999998105,8.297485844407444
2.7299999999998104,5.033062323600841
2.7309999999998102,-3.914687014486341
2.73199999999981,0.4940958270681944
2.73299999999981,3.628903899259242
2.73399999999981,-7.890713946787441
2.73499999999981,3.030161132828714
2.7359999999998097,-2.3929081829375516
2.7369999999998096,-0.16880200420009134
2.7379999999998095,-0.8337176684854052
2.7389999999998094,0.9555467501354457
2.7399999999998093,3.9287664388824997
2.740999999999809,2.1327406739081156
2.741999999999809,2.2132399447167534
2.742999999999809,5.210452709736935
2.743999999999809,-5.051523709734693
2.7449999999998087,-3.753187750558589
2.7459999999998086,1.3650564394887492
2.7469999999998085,-1.5552395483102717
2.7479999999998084,-3.5639717832114215
2.7489999999998083,4.7438541353010475
2.749999999999808,1.076855768577378
2.750999999999808,1.956327256823772
2.751999999999808,-1.7776530055232524
2.752999999999808,2.279167638521644
2.7539999999998077,1.499928794530281
2.7549999999998076,-9.486610109426135
2.7559999999998075,7.222168065286618
2.7569999999998074,-2.3256184193906826
2.7579999999998073,-5.979111751521882
2.758999999999807,-9.776423446594038
2.759999999999807,-7.605973320770579
2.760999999999807,2.29833746714281
2.761999999999807,2.0726553885663836
2.7629999999998067,1.0769359939988592
2.7639999999998066,1.4676964963232746
2.7649999999998065,2.953024045976741
2.7659999999998064,-0.5620897825530933
2.7669999999998063,-0.8514005364865799
2.767999999999806,-0.7714987650725882
2.768999999999806,-2.058484843823431
2.769999999999806,1.3465262466251033
2.770999999999806,3.140069117755684
2.7719999999998057,-1.240217260248495
2.7729999999998056,-0.9947145640374258
2.7739999999998055,-4.652810587806102
2.7749999999998054,-7.444614232836401
2.7759999999998053,7.021974448521026
2.776999999999805,7.049478918268569
2.777999999999805,5.661979613099218
2.778999999999805,-3.345337179306515
2.779999999999805,-2.52700188058727
2.7809999999998047,9.519413394301168
2.7819999999998046,1.0536187880679482
2.7829999999998045,7.801468688181313
2.7839999999998044,4.567178425780514
2.7849999999998043,-4.982367118343797
2.785999999999804,0.8832482946098665
2.786999999999804,0.7972588164142262
2.787999999999804,1.0579212209123083
2.788999999999804,1.4456411557947753
2.7899999999998037,8.119470101556042
2.7909999999998036,6.103753407130704
2.7919999999998035,-4.9016425257494705
2.7929999999998034,-0.8411810517726757
2.7939999999998033,1.360239498223867
2.794999999999803,-1.1610934130826938
2.795999999999803,0.9002504869617746
2.796999999999803,0.1913238483720872
2.797999999999803,3.2562117673484847
2.7989999999998028,-4.156114869907553
2.7999999999998026,1.3971297948440038
2.8009999999998025,-7.083917527817846
2.8019999999998024,-1.6460221920230143
2.8029999999998023,-3.452602123549077
2.803999999999802,-2.142220957058191
2.804999999999802,-4.282015670347763
2.805999999999802,-0.5764355177408447
2.806999999999802,0.02678068175017174
2.8079999999998018,4.527797982280337
2.8089999999998017,1.8050911167441457
2.8099999999998015,-4.276532718049814
2.8109999999998014,-8.07953765304612
2.8119999999998013,3.2192083522583412
2.812999999999801,-3.1436268984575726
2.813999999999801,6.039541688628466
2.814999999999801,-1.3050456738583276
2.815999999999801,-6.093153570909458
2.8169999999998008,0.5017826445707785
2.8179999999998007,3.220036311231447
2.8189999999998006,3.335842221539913
2.8199999999998004,-0.6745386225000811
2.8209999999998003,-4.276774253705668
2.8219999999998002,-2.048085586045195
2.8229999999998,3.313997314693372
2.8239999999998,1.7038107420112623
2.8249999999998,5.818396913858947
2.8259999999998,-0.637322248976907
2.8269999999997997,-2.402078712635195
2.8279999999997996,4.231559323978662
2.8289999999997995,1.3685059633586667
2.8299999999997993,-4.286065452745761
2.8309999999997992,1.437614489083989
2.831999999999799,-0.5203040172911514
2.832999999999799,-3.736970529130804
2.833999999999799,-2.3466807649742814
2.834999999999799,3.754629475530018
2.8359999999997987,1.0598143529577926
2.8369999999997986,8.394696368985558
2.8379999999997985,1.1281565896674481
2.8389999999997984,3.8415139492814347
2.8399999999997982,-1.601309721562854
2.840999999999798,3.620981962153712
2.841999999999798,5.1699424345580285
2.842999999999798,5.553672856437763
2.843999999999798,-4.6629967970235855
2.8449999999997977,-2.4605480016264907
2.8459999999997976,-0.6999356309644706
2.8469999999997975,3.0648493146941904
2.8479999999997974,2.7919710451358446
2.8489999999997973,-0.4236206254518806
2.849999999999797,1.338141712484882
2.850999999999797,-0.007732601667824292
2.851999999999797,2.3088725900604405
2.852999999999797,-4.943805253837255
2.8539999999997967,-3.420442998129514
2.8549999999997966,5.917625014188643
2.8559999999997965,0.9592643261495719
2.8569999999997964,0.366497191768507
2.8579999999997963,-1.4928233767075556
2.858999999999796,-2.868886226571005
2.859999999999796,0.3600797449961526
2.860999999999796,0.2718798428658029
2.861999999999796,-12.404706393192182
2.8629999999997957,-1.3310455432953727
2.8639999999997956,-0.022873421394915508
2.8649999999997955,-4.623717467002582
2.8659999999997954,1.2359243498278298
2.8669999999997953,0.8737745949138302
2.867999999999795,1.183523780101333
2.868999999999795,-1.8335236985532595
2.869999999999795,-4.885718185758076
2.870999999999795,3.1107443744483323
2.8719999999997947,-4.584951171102
2.8729999999997946,-1.7050320211884922
2.8739999999997945,0.7688645997860492
2.8749999999997944,2.934004999514468
2.8759999999997943,6.674877671524584
2.876999999999794,1.4133508092433529
2.877999999999794,0.6746664616939393
2.878999999999794,3.023950358685053
2.879999999999794,1.1157278259850372
2.8809999999997937,-6.365346955550249
2.8819999999997936,0.16758318465528219
2.8829999999997935,3.6344527222578464
2.8839999999997934,-5.671370413627171
2.8849999999997933,-7.55544257816113
2.885999999999793,1.4055143841743645
2.886999999999793,-0.5624908413148969
2.887999999999793,0.9379981594358102
2.888999999999793,-0.39525752179984713
2.8899999999997927,-0.9338217953648201
2.8909999999997926,8.020612263338824
2.8919999999997925,1.9907648061013157
2.8929999999997924,-2.9275764350575653
2.8939999999997923,5.122973651095401
2.894999999999792,-2.4732162567664613
2.895999999999792,-0.5919624358432162
2.896999999999792,-1.6290478562639168
2.897999999999792,1.7953773823873285
2.8989999999997917,-3.7078216208145145
2.8999999999997916,10.09856405342233
2.9009999999997915,2.8899339729722917
2.9019999999997914,4.496873431607549
2.9029999999997913,-9.348657690891557
2.903999999999791,-2.558036035648239
2.904999999999791,-6.646648479446193
2.905999999999791,8.299474417031256
2.906999999999791,-1.3395813435014046
2.9079999999997908,2.9045207785302622
2.9089999999997906,8.02199894420071
2.9099999999997905,-2.0028762839969483
2.9109999999997904,-4.435839872403359
2.9119999999997903,1.6760542788992572
2.91299999999979,2.6244280881416477
2.91399999999979,0.04066979508798335
2.91499999999979,0.6336503233415185
2.91599999999979,-4.163632248264102
2.9169999999997898,3.2609073696949706
2.9179999999997897,0.1286459138676873
2.9189999999997895,0.8794652090720909
2.9199999999997894,-10.343044106688778
2.9209999999997893,3.923465138982543
2.921999999999789,-3.741282047839595
2.922999999999789,-2.2809412725350646
2.923999999999789,2.4968560818316714
2.924999999999789,-2.738539577949593
2.9259999999997888,-5.667094021068248
2.9269999999997887,0.8014397210468316
2.9279999999997885,-2.547723617115572
2.9289999999997884,1.058600988698578
2.9299999999997883,3.8042388857798346
2.930999999999788,8.325513875889964
2.931999999999788,3.1257666416424637
2.932999999999788,4.049577051828295
2.933999999999788,-0.3258701454620895
2.934999999999788,-3.265007578675493
2.9359999999997877,5.497093260701072
2.9369999999997876,-3.99850044260363
2.9379999999997874,1.200107704581648
2.9389999999997873,0.7809050552372728
2.9399999999997872,-2.5497952668175405
2.940999999999787,5.94220592882401
2.941999999999787,-2.8767620027880594
2.942999999999787,-1.167617455906137
2.943999999999787,1.0496795543685704
2.9449999999997867,-1.6677506935720143
2.9459999999997866,-6.957249106462717
2.9469999999997865,-4.993044534558055
2.9479999999997863,0.22281232882263174
2.9489999999997862,-1.290080861957831
2.949999999999786,3.3402083709389907
2.950999999999786,5.0842799706639585
2.951999999999786,-7.059593414645748
2.952999999999786,-3.8834545089614894
2.9539999999997857,-3.6203621061186384
2.9549999999997856,8.118701275099006
2.9559999999997855,-0.5865486146154282
2.9569999999997854,3.918951779780809
2.9579999999997852,4.161414590609462
2.958999999999785,-6.311872781489578
2.959999999999785,-3.861175227623774
2.960999999999785,0.5537935959579772
2.961999999999785,2.3811673397891444
2.9629999999997847,-4.163200160243618
2.9639999999997846,-0.9983154802043568
2.9649999999997845,-0.5704297420907041
2.9659999999997844,4.605434002923713
2.9669999999997843,-0.4795127851808801
2.967999999999784,-4.1373640160827305
2.968999999999784,-0.41835712875698555
2.969999999999784,-4.262669257265239
2.970999999999784,-0.9278261502193303
2.9719999999997837,11.107239916872237
2.9729999999997836,3.2617969123967767
2.9739999999997835,-0.5300631579398865
2.9749999999997834,-1.334806313874762
2.9759999999997833,-3.122332441050923
2.976999999999783,-5.215706924781526
2.977999999999783,0.5710624331715912
2.978999999999783,-1.5895106570641717
2.979999999999783,1.7187708627739737
2.9809999999997827,-2.945127157636625
2.9819999999997826,3.9058491172262757
2.9829999999997825,-0.4706247712895801
2.9839999999997824,4.149189214403045
2.9849999999997823,6.163138978916216
2.985999999999782,7.503527464282884
2.986999999999782,-4.705837131618513
2.987999999999782,-4.5292790422071345
2.988999999999782,1.8645764592974179
2.9899999999997817,-8.470363027957083
2.9909999999997816,-2.529175135257552
2.9919999999997815,-3.1775778727505752
2.9929999999997814,2.51625022185379
2.9939999999997813,-5.222795012330828
2.994999999999781,-2.716534559492405
2.995999999999781,-2.5632118006527658
2.996999999999781,0.045881451962019336
2.997999999999781,7.308925710594147
2.9989999999997807,2.0613091562927703
2.9999999999997806,-4.180138567349071
3.0009999999997805,2.40468382584486
3.0019999999997804,0.49326625228926413
3.0029999999997803,-0.05100955250173029
3.00399999999978,0.2589788457920259
3.00499999999978,2.9579619655676512
3.00599999999978,8.42423024727283
3.00699999999978,9.372608343165442
3.0079999999997797,0.05133555503653575
3.0089999999997796,-4.508568312723692
3.0099999999997795,2.614965031997808
3.0109999999997794,-3.616301931684815
3.0119999999997793,-3.7043333530253215
3.012999999999779,2.2813964072086774
3.013999999999779,3.730554558475943
3.014999999999779,-3.797170382873327
3.015999999999779,-2.4455375193889903
3.0169999999997787,3.7263857604962163
3.0179999999997786,-3.840413233479988
3.0189999999997785,-0.8644482251987597
3.0199999999997784,3.384883599581607
3.0209999999997783,5.172719644090897
3.021999999999778,-4.57882549338407
3.022999999999778,2.058099300310158
3.023999999999778,1.8916231247763704
3.024999999999778,-4.466371064344733
3.0259999999997778,-6.991857262451196
3.0269999999997776,1.535219500491476
3.0279999999997775,-8.205332785572983
3.0289999999997774,0.5842013339715623
3.0299999999997773,-4.6011629250956485
3.030999999999777,5.223132275267607
3.031999999999777,11.889234252779465
3.032999999999777,-1.5116613940498131
3.033999999999777,-2.98869868361884
3.0349999999997768,-3.2165964786097145
3.0359999999997767,1.6587886961956697
3.0369999999997765,-5.694552896217149
3.0379999999997764,3.1405871151301277
3.0389999999997763,-0.8987342296786517
3.039999999999776,-4.444796732436894
3.040999999999776,-0.13824866816761738
3.041999999999776,5.78436489996428
3.042999999999776,-4.391131675815623
3.0439999999997758,6.690608700320344
3.0449999999997757,-1.114708538638184
3.0459999999997756,5.346124750979735
3.0469999999997754,6.029399390860697
3.0479999999997753,6.476629004122991
3.0489999999997752,1.8178415626439086
3.049999999999775,1.7928850090542776
3.050999999999775,8.670873226627446
3.051999999999775,-7.313171207520451
3.052999999999775,-4.840926235753813
3.0539999999997747,-2.612831561028873
3.0549999999997746,-5.924003241861525
3.0559999999997745,-3.5960364146361976
3.0569999999997743,4.43204094475645
3.0579999999997742,-5.194260148799032
3.058999999999774,0.5860424804321797
3.059999999999774,3.3810566178236483
3.060999999999774,-5.241924513296924
3.061999999999774,0.29989723695549236
3.0629999999997737,0.27554109547247957
3.0639999999997736,2.469879501957775
3.0649999999997735,-1.8239527166205525
3.0659999999997734,5.295481734988395
3.0669999999997732,1.5360910589642873
3.067999999999773,4.089978442001432
3.068999999999773,-0.30961598308313126
3.069999999999773,-2.6324401925834238
3.070999999999773,1.722835702357806
3.0719999999997727,1.914931700635988
3.0729999999997726,7.263177017957012
3.0739999999997725,1.1620164637055606
3.0749999999997724,-6.961094966239273
3.0759999999997722,-1.0643121665187212
3.076999999999772,0.3015200362716571
3.077999999999772,7.781421112981752
3.078999999999772,2.770123107943442
3.079999999999772,1.905037726577211
3.0809999999997717,-7.022364545086394
3.0819999999997716,-2.469267400115412
3.0829999999997715,1.4376091237661526
3.0839999999997714,-4.357332026182454
3.0849999999997713,4.929538353265719
3.085999999999771,-5.494863593417364
3.086999999999771,9.620487684505086
3.087999999999771,-3.771703089743779
3.088999999999771,6.84817491614437
3.0899999999997707,-7.633753728901675
3.0909999999997706,2.8262512968450504
3.0919999999997705,5.941132727202542
3.0929999999997704,7.274763146280623
3.0939999999997703,-0.9216838639772666
3.09499999999977,3.7406645769532254
3.09599999999977,-5.017282163494641
3.09699999999977,-2.0468425355403976
3.09799999999977,-0.24857115809010039
3.0989999999997697,5.616362004516566
3.0999999999997696,-9.666843994618718
3.1009999999997695,2.627047870796086
3.1019999999997694,-7.5136387212908975
3.1029999999997693,-5.24653408519644
3.103999999999769,-0.3783882702691241
3.104999999999769,-2.3703681121222564
3.105999999999769,-3.6272446080382545
3.106999999999769,5.819113459476274
3.1079999999997687,5.253471629548439
3.1089999999997686,-3.297522663083099
3.1099999999997685,2.5653312044992576
3.1109999999997684,2.4013818146211787
3.1119999999997683,-3.3589254030031834
3.112999999999768,0.18090023274299147
3.113999999999768,6.960809744462576
3.114999999999768,2.6663567738805125
3.115999999999768,0.40740157762810203
3.1169999999997677,3.106909468433031
3.1179999999997676,-0.8596656002822997
3.1189999999997675,-1.3815119718904916
3.1199999999997674,-2.6207939851339894
3.1209999999997673,-4.148052341269845
3.121999999999767,-2.0032493583878113
3.122999999999767,3.030759952781693
3.123999999999767,2.682072680974298
3.124999999999767,-0.6356202476418296
3.1259999999997667,0.47631794963865
3.1269999999997666,-0.8553786098509121
3.1279999999997665,0.4935974152109242
3.1289999999997664,4.6686676770788536
3.1299999999997663,-1.3861468481881063
3.130999999999766,2.4042965394261597
3.131999999999766,3.440980923228761
3.132999999999766,1.3828578911310987
3.133999999999766,-1.3515374677205219
3.1349999999997658,-0.3035660263892139
3.1359999999997656,0.5964857652794481
3.1369999999997655,-1.7697556056242345
3.1379999999997654,-3.0316728032020044
3.1389999999997653,0.6687151461759742
3.139999999999765,0.2981743491854166
3.140999999999765,6.473192823804342
3.141999999999765,2.461722516942768
3.142999999999765,-4.719937187978243
3.1439999999997648,8.314241421610879
3.1449999999997647,7.598560311829517
3.1459999999997645,3.0294085943769637
3.1469999999997644,-5.008213241356702
3.1479999999997643,-2.86724176478442
3.148999999999764,1.6791047665701107
3.149999999999764,6.233496734637462
3.150999999999764,1.9649956748047814
3.151999999999764,1.4916705870307785
3.1529999999997638,1.6815488959995404
3.1539999999997637,-0.6605515814284573
3.1549999999997635,-2.735665521689342
3.1559999999997634,8.369350834190941
3.1569999999997633,-2.84405503923676
3.157999999999763,1.724505190175589
3.158999999999763,7.195806355757302
3.159999999999763,5.091107216020135
3.160999999999763,-1.771982550778701
3.161999999999763,4.072730832334258
3.1629999999997627,3.6516111535427718
3.1639999999997626,0.020531607203615812
3.1649999999997624,0.9801612516746099
3.1659999999997623,-4.870891902666032
3.1669999999997622,1.7431899849004606
3.167999999999762,5.25268263784498
3.168999999999762,-5.984316962164643
3.169999999999762,-0.2517552467268496
3.170999999999762,8.597609670784054
3.1719999999997617,3.518059491771586
3.1729999999997616,-3.283757683820158
3.1739999999997615,0.5255834351969442
3.1749999999997613,2.6919406548196347
3.1759999999997612,-4.084961236480916
3.176999999999761,0.03446174645262008
3.177999999999761,-2.918133799467469
3.178999999999761,-7.675855398234138
3.179999999999761,-2.233979148885817
3.1809999999997607,2.9639767290879013
3.1819999999997606,-5.974109744197652
3.1829999999997605,0.9782707045820777
3.1839999999997604,0.13591895877723725
3.1849999999997602,0.3117314687439048
3.18599999999976,3.3933813921684504
3.18699999999976,4.90710033481603
3.18799999999976,0.5752386293582759
3.18899999999976,0.9383374571279348
3.1899999999997597,8.36616373829976
3.1909999999997596,-5.525884289205724
3.1919999999997595,1.6759390692491667
3.1929999999997594,1.4334256917051296
3.1939999999997593,3.3902769621554314
3.194999999999759,-3.624737655254906
3.195999999999759,6.502273490141043
3.196999999999759,6.972850477013877
3.197999999999759,-4.003924215596286
3.1989999999997587,6.286474556993411
3.1999999999997586,0.25827103620288316
3.2009999999997585,3.1678080918630327
