# Velocity Control — Headless Diagnostic
# STL,tablet_R4.0_AR1.00_CV0.08.stl,R_mm,4.0,AR,1.0,CV,0.08
# target_rpm,8.0,kv,14.920775914865189,forcelim,12.5
# density_kg_m3,1200.0
# F_Y_max,0.00000,F_Y_min,-805.69691,Impulse_Ns,-2134.335808

Time_s,Crank_deg,F_Y_N,Crank_RPM,ncon
0.50100,-90.041,0.00000,-0.0717,0
0.50200,-90.041,0.00000,-0.0618,0
0.50300,-90.042,0.00000,-0.0520,0
0.50400,-90.042,0.00000,-0.0422,0
0.50500,-90.042,0.00000,-0.0325,0
0.50600,-90.042,0.00000,-0.0229,0
0.50700,-90.042,0.00000,-0.0133,0
0.50800,-90.042,0.00000,-0.0039,0
0.50900,-90.042,0.00000,0.0054,0
0.51000,-90.042,0.00000,0.0145,0
0.51100,-90.042,0.00000,0.0235,0
0.51200,-90.042,0.00000,0.0324,0
0.51300,-90.042,0.00000,0.0411,0
0.51400,-90.041,0.00000,0.0496,0
0.51500,-90.041,0.00000,0.0580,0
0.51600,-90.041,0.00000,0.0661,0
0.51700,-90.040,0.00000,0.0741,0
0.51800,-90.040,0.00000,0.0818,0
0.51900,-90.039,0.00000,0.0894,0
0.52000,-90.039,0.00000,0.0967,0
0.52100,-90.038,0.00000,0.1038,0
0.52200,-90.037,0.00000,0.1107,0
0.52300,-90.037,0.00000,0.1173,0
0.52400,-90.036,0.00000,0.1237,0
0.52500,-90.035,0.00000,0.1298,0
0.52600,-90.034,0.00000,0.1357,0
0.52700,-90.033,0.00000,0.1413,0
0.52800,-90.032,0.00000,0.1467,0
0.52900,-90.032,0.00000,0.1517,0
0.53000,-90.031,0.00000,0.1566,0
0.53100,-90.030,0.00000,0.1611,0
0.53200,-90.029,0.00000,0.1654,0
0.53300,-90.028,0.00000,0.1694,0
0.53400,-90.027,0.00000,0.1731,0
0.53500,-90.026,0.00000,0.1766,0
0.53600,-90.024,0.00000,0.1798,0
0.53700,-90.023,0.00000,0.1826,0
0.53800,-90.022,0.00000,0.1853,0
0.53900,-90.021,0.00000,0.1876,0
0.54000,-90.020,0.00000,0.1896,0
0.54100,-90.019,0.00000,0.1914,0
0.54200,-90.018,0.00000,0.1929,0
0.54300,-90.017,0.00000,0.1941,0
0.54400,-90.015,0.00000,0.1951,0
0.54500,-90.014,0.00000,0.1958,0
0.54600,-90.013,0.00000,0.1962,0
0.54700,-90.012,0.00000,0.1964,0
0.54800,-90.011,0.00000,0.1963,0
0.54900,-90.009,0.00000,0.1959,0
0.55000,-90.008,0.00000,0.1953,0
0.55100,-90.007,0.00000,0.1944,0
0.55200,-90.006,0.00000,0.1933,0
0.55300,-90.005,0.00000,0.1920,0
0.55400,-90.004,0.00000,0.1899,0
0.55500,-90.003,0.00000,0.1862,0
0.55600,-90.001,0.00000,0.1802,0
0.55700,-90.000,0.00000,0.1729,0
0.55800,-89.999,0.00000,0.1650,0
0.55900,-89.999,0.00000,0.1573,0
0.56000,-89.998,0.00000,0.1504,0
0.56100,-89.997,0.00000,0.1447,0
0.56200,-89.996,0.00000,0.1403,0
0.56300,-89.995,0.00000,0.1366,0
0.56400,-89.994,0.00000,0.1333,0
0.56500,-89.993,0.00000,0.1301,0
0.56600,-89.993,0.00000,0.1267,0
0.56700,-89.992,0.00000,0.1233,0
0.56800,-89.991,0.00000,0.1197,0
0.56900,-89.991,0.00000,0.1161,0
0.57000,-89.990,0.00000,0.1124,0
0.57100,-89.989,0.00000,0.1086,0
0.57200,-89.989,0.00000,0.1047,0
0.57300,-89.988,0.00000,0.1007,0
0.57400,-89.987,0.00000,0.0967,0
0.57500,-89.987,0.00000,0.0926,0
0.57600,-89.986,0.00000,0.0884,0
0.57700,-89.986,0.00000,0.0842,0
0.57800,-89.985,0.00000,0.0799,0
0.57900,-89.985,0.00000,0.0756,0
0.58000,-89.984,0.00000,0.0712,0
0.58100,-89.984,0.00000,0.0668,0
0.58200,-89.984,0.00000,0.0624,0
0.58300,-89.983,0.00000,0.0580,0
0.58400,-89.983,0.00000,0.0535,0
0.58500,-89.983,0.00000,0.0490,0
0.58600,-89.982,0.00000,0.0445,0
0.58700,-89.982,0.00000,0.0401,0
0.58800,-89.982,0.00000,0.0356,0
0.58900,-89.982,0.00000,0.0311,0
0.59000,-89.982,0.00000,0.0267,0
0.59100,-89.982,0.00000,0.0223,0
0.59200,-89.981,0.00000,0.0179,0
0.59300,-89.981,0.00000,0.0135,0
0.59400,-89.981,0.00000,0.0092,0
0.59500,-89.981,0.00000,0.0049,0
0.59600,-89.981,0.00000,0.0007,0
0.59700,-89.981,0.00000,-0.0035,0
0.59800,-89.981,0.00000,-0.0076,0
0.59900,-89.981,0.00000,-0.0116,0
0.60000,-89.981,0.00000,-0.0156,0
0.60100,-89.982,0.00000,-0.0195,0
0.60200,-89.982,0.00000,-0.0233,0
0.60300,-89.982,0.00000,-0.0270,0
0.60400,-89.982,0.00000,-0.0307,0
0.60500,-89.982,0.00000,-0.0342,0
0.60600,-89.983,0.00000,-0.0377,0
0.60700,-89.983,0.00000,-0.0411,0
0.60800,-89.983,0.00000,-0.0444,0
0.60900,-89.983,0.00000,-0.0475,0
0.61000,-89.984,0.00000,-0.0506,0
0.61100,-89.984,0.00000,-0.0535,0
0.61200,-89.984,0.00000,-0.0564,0
0.61300,-89.985,0.00000,-0.0591,0
0.61400,-89.985,0.00000,-0.0617,0
0.61500,-89.985,0.00000,-0.0642,0
0.61600,-89.986,0.00000,-0.0666,0
0.61700,-89.986,0.00000,-0.0689,0
0.61800,-89.987,0.00000,-0.0710,0
0.61900,-89.987,0.00000,-0.0731,0
0.62000,-89.988,0.00000,-0.0750,0
0.62100,-89.988,0.00000,-0.0767,0
0.62200,-89.988,0.00000,-0.0784,0
0.62300,-89.989,0.00000,-0.0799,0
0.62400,-89.989,0.00000,-0.0813,0
0.62500,-89.990,0.00000,-0.0826,0
0.62600,-89.990,0.00000,-0.0837,0
0.62700,-89.991,0.00000,-0.0847,0
0.62800,-89.991,0.00000,-0.0856,0
0.62900,-89.992,0.00000,-0.0864,0
0.63000,-89.992,0.00000,-0.0870,0
0.63100,-89.993,0.00000,-0.0875,0
0.63200,-89.994,0.00000,-0.0879,0
0.63300,-89.994,0.00000,-0.0882,0
0.63400,-89.995,0.00000,-0.0884,0
0.63500,-89.995,0.00000,-0.0884,0
0.63600,-89.996,0.00000,-0.0882,0
0.63700,-89.996,0.00000,-0.0878,0
0.63800,-89.997,0.00000,-0.0870,0
0.63900,-89.997,0.00000,-0.0857,0
0.64000,-89.998,0.00000,-0.0839,0
0.64100,-89.998,0.00000,-0.0816,0
0.64200,-89.999,0.00000,-0.0789,0
0.64300,-89.999,0.00000,-0.0759,0
0.64400,-90.000,0.00000,-0.0728,0
0.64500,-90.000,0.00000,-0.0696,0
0.64600,-90.000,0.00000,-0.0663,0
0.64700,-90.001,0.00000,-0.0632,0
0.64800,-90.001,0.00000,-0.0601,0
0.64900,-90.001,0.00000,-0.0571,0
0.65000,-90.002,0.00000,-0.0543,0
0.65100,-90.002,0.00000,-0.0516,0
0.65200,-90.002,0.00000,-0.0491,0
0.65300,-90.003,0.00000,-0.0467,0
0.65400,-90.003,0.00000,-0.0445,0
0.65500,-90.003,0.00000,-0.0424,0
0.65600,-90.003,0.00000,-0.0404,0
0.65700,-90.004,0.00000,-0.0386,0
0.65800,-90.004,0.00000,-0.0369,0
0.65900,-90.004,0.00000,-0.0352,0
0.66000,-90.004,0.00000,-0.0336,0
0.66100,-90.005,0.00000,-0.0320,0
0.66200,-90.005,0.00000,-0.0305,0
