# Velocity Control — Viewer
# STL,tablet_R6.0_AR1.50_CV0.35.stl,R_mm,6.0,AR,1.5,CV,0.35
# target_rpm,8.0,kv,14.920775914865189,forcelim,12.5
# density_kg_m3,561.61
# F_Y_max,874.41544,F_Y_min,-956.32036,Impulse_Ns,-1550.908129

Time_s,Crank_deg,F_Y_N,Crank_RPM,ncon
0.50100,-89.965,0.00000,-0.3080,0
0.50200,-89.967,0.00000,-0.3117,0
0.50300,-89.968,0.00000,-0.3149,0
0.50400,-89.970,0.00000,-0.3176,0
0.50500,-89.972,0.00000,-0.3199,0
0.50600,-89.974,0.00000,-0.3217,0
0.50700,-89.976,0.00000,-0.3231,0
0.50800,-89.978,0.00000,-0.3240,0
0.50900,-89.980,0.00000,-0.3245,0
0.51000,-89.982,0.00000,-0.3245,0
0.51100,-89.984,0.00000,-0.3241,0
0.51200,-89.986,0.00000,-0.3233,0
0.51300,-89.988,0.00000,-0.3221,0
0.51400,-89.990,0.00000,-0.3205,0
0.51500,-89.992,0.00000,-0.3185,0
0.51600,-89.993,0.00000,-0.3160,0
0.51700,-89.995,0.00000,-0.3132,0
0.51800,-89.997,0.00000,-0.3096,0
0.51900,-89.999,0.00000,-0.3016,0
0.52000,-90.001,0.00000,-0.2891,0
0.52100,-90.002,0.00000,-0.2759,0
0.52200,-90.004,0.00000,-0.2651,0
0.52300,-90.006,0.00000,-0.2583,0
0.52400,-90.007,0.00000,-0.2532,0
0.52500,-90.009,0.00000,-0.2480,0
0.52600,-90.010,0.00000,-0.2425,0
0.52700,-90.011,0.00000,-0.2369,0
0.52800,-90.013,0.00000,-0.2311,0
0.52900,-90.014,0.00000,-0.2251,0
0.53000,-90.015,0.00000,-0.2189,0
0.53100,-90.017,0.00000,-0.2126,0
0.53200,-90.018,0.00000,-0.2060,0
0.53300,-90.019,0.00000,-0.1993,0
0.53400,-90.020,0.00000,-0.1924,0
0.53500,-90.021,0.00000,-0.1854,0
0.53600,-90.023,0.00000,-0.1782,0
0.53700,-90.024,0.00000,-0.1709,0
0.53800,-90.025,0.00000,-0.1635,0
0.53900,-90.025,0.00000,-0.1559,0
0.54000,-90.026,0.00000,-0.1483,0
0.54100,-90.027,0.00000,-0.1405,0
0.54200,-90.028,0.00000,-0.1327,0
