# Velocity Control — Headless Diagnostic
# STL,tablet_R4.0_AR1.67_CV0.35.stl,R_mm,4.0,AR,1.67,CV,0.35
# target_rpm,8.0,kv,14.920775914865189,forcelim,12.5
# density_kg_m3,1200.0
# F_Y_max,0.00000,F_Y_min,-383.99282,Impulse_Ns,-1400.976552

Time_s,Crank_deg,F_Y_N,Crank_RPM,ncon
0.50100,-89.968,0.00000,-0.3229,0
0.50200,-89.970,0.00000,-0.3255,0
0.50300,-89.972,0.00000,-0.3277,0
0.50400,-89.974,0.00000,-0.3295,0
0.50500,-89.976,0.00000,-0.3308,0
0.50600,-89.978,0.00000,-0.3316,0
0.50700,-89.980,0.00000,-0.3320,0
0.50800,-89.982,0.00000,-0.3319,0
0.50900,-89.984,0.00000,-0.3314,0
0.51000,-89.986,0.00000,-0.3305,0
0.51100,-89.988,0.00000,-0.3291,0
0.51200,-89.990,0.00000,-0.3273,0
0.51300,-89.992,0.00000,-0.3252,0
0.51400,-89.994,0.00000,-0.3226,0
0.51500,-89.996,0.00000,-0.3196,0
0.51600,-89.998,0.00000,-0.3153,0
0.51700,-89.999,0.00000,-0.3056,0
0.51800,-90.001,0.00000,-0.2924,0
0.51900,-90.003,0.00000,-0.2793,0
0.52000,-90.005,0.00000,-0.2695,0
0.52100,-90.006,0.00000,-0.2634,0
0.52200,-90.008,0.00000,-0.2581,0
0.52300,-90.009,0.00000,-0.2528,0
0.52400,-90.011,0.00000,-0.2472,0
0.52500,-90.012,0.00000,-0.2414,0
0.52600,-90.014,0.00000,-0.2354,0
0.52700,-90.015,0.00000,-0.2292,0
0.52800,-90.016,0.00000,-0.2228,0
0.52900,-90.018,0.00000,-0.2162,0
0.53000,-90.019,0.00000,-0.2094,0
0.53100,-90.020,0.00000,-0.2025,0
0.53200,-90.021,0.00000,-0.1954,0
0.53300,-90.022,0.00000,-0.1881,0
0.53400,-90.023,0.00000,-0.1808,0
0.53500,-90.024,0.00000,-0.1732,0
0.53600,-90.025,0.00000,-0.1656,0
0.53700,-90.026,0.00000,-0.1578,0
0.53800,-90.027,0.00000,-0.1500,0
0.53900,-90.028,0.00000,-0.1420,0
0.54000,-90.029,0.00000,-0.1340,0
0.54100,-90.030,0.00000,-0.1259,0
0.54200,-90.030,0.00000,-0.1178,0
0.54300,-90.031,0.00000,-0.1096,0
0.54400,-90.032,0.00000,-0.1013,0
0.54500,-90.032,0.00000,-0.0931,0
0.54600,-90.033,0.00000,-0.0848,0
0.54700,-90.033,0.00000,-0.0766,0
0.54800,-90.034,0.00000,-0.0683,0
0.54900,-90.034,0.00000,-0.0601,0
0.55000,-90.034,0.00000,-0.0519,0
0.55100,-90.035,0.00000,-0.0437,0
0.55200,-90.035,0.00000,-0.0356,0
0.55300,-90.035,0.00000,-0.0276,0
0.55400,-90.035,0.00000,-0.0196,0
0.55500,-90.035,0.00000,-0.0117,0
0.55600,-90.035,0.00000,-0.0039,0
0.55700,-90.035,0.00000,0.0038,0
0.55800,-90.035,0.00000,0.0114,0
0.55900,-90.035,0.00000,0.0189,0
0.56000,-90.035,0.00000,0.0262,0
0.56100,-90.035,0.00000,0.0334,0
0.56200,-90.034,0.00000,0.0405,0
0.56300,-90.034,0.00000,0.0475,0
0.56400,-90.034,0.00000,0.0542,0
0.56500,-90.033,0.00000,0.0608,0
0.56600,-90.033,0.00000,0.0673,0
0.56700,-90.032,0.00000,0.0735,0
0.56800,-90.032,0.00000,0.0796,0
0.56900,-90.031,0.00000,0.0855,0
0.57000,-90.031,0.00000,0.0912,0
0.57100,-90.030,0.00000,0.0967,0
0.57200,-90.030,0.00000,0.1020,0
0.57300,-90.029,0.00000,0.1071,0
0.57400,-90.028,0.00000,0.1120,0
0.57500,-90.028,0.00000,0.1167,0
0.57600,-90.027,0.00000,0.1212,0
0.57700,-90.026,0.00000,0.1254,0
0.57800,-90.025,0.00000,0.1294,0
0.57900,-90.025,0.00000,0.1332,0
0.58000,-90.024,0.00000,0.1368,0
0.58100,-90.023,0.00000,0.1401,0
0.58200,-90.022,0.00000,0.1432,0
0.58300,-90.021,0.00000,0.1461,0
0.58400,-90.020,0.00000,0.1487,0
0.58500,-90.019,0.00000,0.1512,0
0.58600,-90.019,0.00000,0.1533,0
0.58700,-90.018,0.00000,0.1553,0
0.58800,-90.017,0.00000,0.1570,0
0.58900,-90.016,0.00000,0.1585,0
0.59000,-90.015,0.00000,0.1598,0
0.59100,-90.014,0.00000,0.1608,0
0.59200,-90.013,0.00000,0.1616,0
0.59300,-90.012,0.00000,0.1622,0
0.59400,-90.011,0.00000,0.1626,0
0.59500,-90.010,0.00000,0.1627,0
0.59600,-90.009,0.00000,0.1626,0
0.59700,-90.008,0.00000,0.1624,0
0.59800,-90.007,0.00000,0.1619,0
0.59900,-90.006,0.00000,0.1612,0
