# Velocity Control — Viewer
# STL,tablet_R4.0_AR1.17_CV0.35.stl,R_mm,4.0,AR,1.17,CV,0.35
# target_rpm,8.0,kv,14.920775914865189,forcelim,12.5
# density_kg_m3,1200.0
# F_Y_max,0.00000,F_Y_min,-823.96875,Impulse_Ns,-1466.286560

Time_s,Crank_deg,F_Y_N,Crank_RPM,ncon
0.50100,-89.963,0.00000,-0.3408,0
0.50200,-89.965,0.00000,-0.3445,0
0.50300,-89.967,0.00000,-0.3476,0
0.50400,-89.969,0.00000,-0.3502,0
0.50500,-89.971,0.00000,-0.3523,0
0.50600,-89.973,0.00000,-0.3540,0
0.50700,-89.975,0.00000,-0.3551,0
0.50800,-89.977,0.00000,-0.3558,0
0.50900,-89.980,0.00000,-0.3559,0
0.51000,-89.982,0.00000,-0.3556,0
0.51100,-89.984,0.00000,-0.3549,0
0.51200,-89.986,0.00000,-0.3537,0
0.51300,-89.988,0.00000,-0.3520,0
0.51400,-89.990,0.00000,-0.3499,0
0.51500,-89.992,0.00000,-0.3473,0
0.51600,-89.994,0.00000,-0.3444,0
0.51700,-89.996,0.00000,-0.3410,0
0.51800,-89.998,0.00000,-0.3347,0
0.51900,-90.000,0.00000,-0.3222,0
0.52000,-90.002,0.00000,-0.3075,0
0.52100,-90.004,0.00000,-0.2952,0
0.52200,-90.006,0.00000,-0.2876,0
0.52300,-90.007,0.00000,-0.2820,0
0.52400,-90.009,0.00000,-0.2763,0
0.52500,-90.011,0.00000,-0.2704,0
0.52600,-90.012,0.00000,-0.2643,0
0.52700,-90.014,0.00000,-0.2579,0
0.52800,-90.015,0.00000,-0.2514,0
0.52900,-90.017,0.00000,-0.2446,0
0.53000,-90.018,0.00000,-0.2375,0
0.53100,-90.020,0.00000,-0.2303,0
0.53200,-90.021,0.00000,-0.2229,0
0.53300,-90.022,0.00000,-0.2153,0
0.53400,-90.023,0.00000,-0.2076,0
0.53500,-90.025,0.00000,-0.1997,0
0.53600,-90.026,0.00000,-0.1916,0
0.53700,-90.027,0.00000,-0.1834,0
0.53800,-90.028,0.00000,-0.1751,0
0.53900,-90.029,0.00000,-0.1666,0
0.54000,-90.030,0.00000,-0.1581,0
0.54100,-90.031,0.00000,-0.1494,0
0.54200,-90.032,0.00000,-0.1407,0
0.54300,-90.032,0.00000,-0.1319,0
0.54400,-90.033,0.00000,-0.1231,0
0.54500,-90.034,0.00000,-0.1142,0
0.54600,-90.034,0.00000,-0.1053,0
0.54700,-90.035,0.00000,-0.0964,0
0.54800,-90.036,0.00000,-0.0874,0
0.54900,-90.036,0.00000,-0.0785,0
0.55000,-90.036,0.00000,-0.0696,0
0.55100,-90.037,0.00000,-0.0607,0
0.55200,-90.037,0.00000,-0.0519,0
0.55300,-90.037,0.00000,-0.0431,0
0.55400,-90.038,0.00000,-0.0343,0
0.55500,-90.038,0.00000,-0.0257,0
0.55600,-90.038,0.00000,-0.0171,0
0.55700,-90.038,0.00000,-0.0086,0
0.55800,-90.038,0.00000,-0.0002,0
0.55900,-90.038,0.00000,0.0081,0
0.56000,-90.038,0.00000,0.0162,0
0.56100,-90.038,0.00000,0.0243,0
0.56200,-90.037,0.00000,0.0322,0
0.56300,-90.037,0.00000,0.0399,0
0.56400,-90.037,0.00000,0.0475,0
0.56500,-90.037,0.00000,0.0549,0
0.56600,-90.036,0.00000,0.0621,0
0.56700,-90.036,0.00000,0.0692,0
0.56800,-90.035,0.00000,0.0761,0
0.56900,-90.035,0.00000,0.0827,0
0.57000,-90.034,0.00000,0.0892,0
0.57100,-90.034,0.00000,0.0955,0
0.57200,-90.033,0.00000,0.1016,0
0.57300,-90.032,0.00000,0.1074,0
0.57400,-90.032,0.00000,0.1130,0
0.57500,-90.031,0.00000,0.1184,0
0.57600,-90.030,0.00000,0.1236,0
0.57700,-90.030,0.00000,0.1286,0
