# Velocity Control — Viewer
# STL,tablet_R4.0_AR1.00_CV0.35.stl,R_mm,4.0,AR,1.0,CV,0.35
# target_rpm,8.0,kv,14.920775914865189,forcelim,12.5
# density_kg_m3,1200.0
# F_Y_max,0.00000,F_Y_min,-781.36952,Impulse_Ns,-677.038054

Time_s,Crank_deg,F_Y_N,Crank_RPM,ncon
0.50100,-90.014,0.00000,-0.2656,0
0.50200,-90.016,0.00000,-0.2588,0
0.50300,-90.017,0.00000,-0.2519,0
0.50400,-90.019,0.00000,-0.2447,0
0.50500,-90.020,0.00000,-0.2373,0
0.50600,-90.021,0.00000,-0.2297,0
0.50700,-90.023,0.00000,-0.2219,0
0.50800,-90.024,0.00000,-0.2139,0
0.50900,-90.025,0.00000,-0.2058,0
0.51000,-90.026,0.00000,-0.1975,0
0.51100,-90.028,0.00000,-0.1890,0
0.51200,-90.029,0.00000,-0.1805,0
0.51300,-90.030,0.00000,-0.1718,0
0.51400,-90.031,0.00000,-0.1630,0
0.51500,-90.032,0.00000,-0.1541,0
0.51600,-90.032,0.00000,-0.1452,0
0.51700,-90.033,0.00000,-0.1362,0
0.51800,-90.034,0.00000,-0.1271,0
0.51900,-90.035,0.00000,-0.1179,0
0.52000,-90.035,0.00000,-0.1088,0
0.52100,-90.036,0.00000,-0.0996,0
0.52200,-90.037,0.00000,-0.0904,0
0.52300,-90.037,0.00000,-0.0812,0
0.52400,-90.037,0.00000,-0.0720,0
0.52500,-90.038,0.00000,-0.0629,0
0.52600,-90.038,0.00000,-0.0538,0
0.52700,-90.038,0.00000,-0.0447,0
0.52800,-90.039,0.00000,-0.0358,0
0.52900,-90.039,0.00000,-0.0268,0
0.53000,-90.039,0.00000,-0.0180,0
0.53100,-90.039,0.00000,-0.0093,0
0.53200,-90.039,0.00000,-0.0006,0
0.53300,-90.039,0.00000,0.0079,0
0.53400,-90.039,0.00000,0.0163,0
0.53500,-90.039,0.00000,0.0245,0
0.53600,-90.039,0.00000,0.0326,0
0.53700,-90.038,0.00000,0.0406,0
0.53800,-90.038,0.00000,0.0484,0
0.53900,-90.038,0.00000,0.0560,0
0.54000,-90.037,0.00000,0.0635,0
0.54100,-90.037,0.00000,0.0708,0
0.54200,-90.036,0.00000,0.0778,0
0.54300,-90.036,0.00000,0.0847,0
0.54400,-90.035,0.00000,0.0914,0
0.54500,-90.035,0.00000,0.0979,0
0.54600,-90.034,0.00000,0.1041,0
0.54700,-90.033,0.00000,0.1101,0
0.54800,-90.033,0.00000,0.1159,0
0.54900,-90.032,0.00000,0.1215,0
0.55000,-90.031,0.00000,0.1269,0
0.55100,-90.030,0.00000,0.1320,0
0.55200,-90.030,0.00000,0.1368,0
0.55300,-90.029,0.00000,0.1414,0
0.55400,-90.028,0.00000,0.1458,0
0.55500,-90.027,0.00000,0.1499,0
0.55600,-90.026,0.00000,0.1537,0
0.55700,-90.025,0.00000,0.1573,0
0.55800,-90.024,0.00000,0.1607,0
0.55900,-90.023,0.00000,0.1638,0
0.56000,-90.022,0.00000,0.1666,0
0.56100,-90.021,0.00000,0.1692,0
0.56200,-90.020,0.00000,0.1715,0
0.56300,-90.019,0.00000,0.1736,0
0.56400,-90.018,0.00000,0.1754,0
0.56500,-90.017,0.00000,0.1769,0
0.56600,-90.016,0.00000,0.1782,0
0.56700,-90.015,0.00000,0.1792,0
0.56800,-90.014,0.00000,0.1800,0
0.56900,-90.013,0.00000,0.1806,0
0.57000,-90.012,0.00000,0.1809,0
0.57100,-90.011,0.00000,0.1809,0
0.57200,-90.009,0.00000,0.1808,0
0.57300,-90.008,0.00000,0.1803,0
0.57400,-90.007,0.00000,0.1797,0
0.57500,-90.006,0.00000,0.1788,0
0.57600,-90.005,0.00000,0.1777,0
0.57700,-90.004,0.00000,0.1762,0
0.57800,-90.003,0.00000,0.1735,0
0.57900,-90.002,0.00000,0.1689,0
