# Velocity Control — Headless Diagnostic
# STL,tablet_R6.0_AR1.50_CV0.14.stl,R_mm,6.0,AR,1.5,CV,0.14
# target_rpm,8.0,kv,14.920775914865189,forcelim,12.5
# density_kg_m3,1200.0
# F_Y_max,0.00000,F_Y_min,-282.02985,Impulse_Ns,-902.631229

Time_s,Crank_deg,F_Y_N,Crank_RPM,ncon
0.50100,-90.007,0.00000,-0.2354,0
0.50200,-90.009,0.00000,-0.2304,0
0.50300,-90.010,0.00000,-0.2253,0
0.50400,-90.011,0.00000,-0.2199,0
0.50500,-90.013,0.00000,-0.2144,0
0.50600,-90.014,0.00000,-0.2087,0
0.50700,-90.015,0.00000,-0.2028,0
0.50800,-90.016,0.00000,-0.1968,0
0.50900,-90.017,0.00000,-0.1906,0
0.51000,-90.018,0.00000,-0.1842,0
0.51100,-90.020,0.00000,-0.1777,0
0.51200,-90.021,0.00000,-0.1710,0
0.51300,-90.022,0.00000,-0.1642,0
0.51400,-90.022,0.00000,-0.1573,0
0.51500,-90.023,0.00000,-0.1503,0
0.51600,-90.024,0.00000,-0.1432,0
0.51700,-90.025,0.00000,-0.1360,0
0.51800,-90.026,0.00000,-0.1288,0
0.51900,-90.027,0.00000,-0.1214,0
0.52000,-90.027,0.00000,-0.1140,0
0.52100,-90.028,0.00000,-0.1065,0
0.52200,-90.028,0.00000,-0.0990,0
0.52300,-90.029,0.00000,-0.0915,0
0.52400,-90.030,0.00000,-0.0840,0
0.52500,-90.030,0.00000,-0.0764,0
0.52600,-90.030,0.00000,-0.0689,0
0.52700,-90.031,0.00000,-0.0613,0
0.52800,-90.031,0.00000,-0.0538,0
0.52900,-90.031,0.00000,-0.0463,0
0.53000,-90.032,0.00000,-0.0388,0
0.53100,-90.032,0.00000,-0.0314,0
0.53200,-90.032,0.00000,-0.0241,0
0.53300,-90.032,0.00000,-0.0168,0
0.53400,-90.032,0.00000,-0.0096,0
0.53500,-90.032,0.00000,-0.0025,0
0.53600,-90.032,0.00000,0.0046,0
0.53700,-90.032,0.00000,0.0115,0
0.53800,-90.032,0.00000,0.0183,0
0.53900,-90.032,0.00000,0.0250,0
0.54000,-90.032,0.00000,0.0316,0
0.54100,-90.031,0.00000,0.0381,0
0.54200,-90.031,0.00000,0.0444,0
0.54300,-90.031,0.00000,0.0506,0
0.54400,-90.030,0.00000,0.0566,0
0.54500,-90.030,0.00000,0.0624,0
0.54600,-90.030,0.00000,0.0682,0
0.54700,-90.029,0.00000,0.0737,0
0.54800,-90.029,0.00000,0.0791,0
0.54900,-90.028,0.00000,0.0842,0
0.55000,-90.028,0.00000,0.0893,0
0.55100,-90.027,0.00000,0.0941,0
0.55200,-90.027,0.00000,0.0987,0
0.55300,-90.026,0.00000,0.1032,0
0.55400,-90.025,0.00000,0.1074,0
0.55500,-90.025,0.00000,0.1115,0
0.55600,-90.024,0.00000,0.1153,0
0.55700,-90.023,0.00000,0.1189,0
0.55800,-90.022,0.00000,0.1224,0
