# Velocity Control — Tablet Force Profile
# STL,tablet_R6.0_AR1.50_CV0.14.stl,R_mm,6.0,AR,1.5,CV,0.14
# target_rpm,8.0,kv,14.920775914865189,forcelim,12.5
# density_kg_m3,1200.0
# F_Y_max,0.00000,F_Y_min,-160.09255,Impulse_Ns,-887.682675

Time_s,F_X_N,F_Y_N,F_Z_N,Crank_RPM,Motor_torque_Nm
1.12800,0.00000,0.00000,0.00000,0.0034,-0.0182
1.13000,0.00000,0.00000,0.00000,-0.0048,-0.0053
1.13200,0.00000,0.00000,0.00000,-0.0128,0.0075
1.13400,0.00000,0.00000,0.00000,-0.0208,0.0200
1.13600,0.00000,0.00000,0.00000,-0.0285,0.0324
1.13800,0.00000,0.00000,0.00000,-0.0361,0.0445
1.14000,0.00000,0.00000,0.00000,-0.0435,0.0563
1.14200,0.00000,0.00000,0.00000,-0.0506,0.0678
1.14400,0.00000,0.00000,0.00000,-0.0575,0.0790
1.14600,0.00000,0.00000,0.00000,-0.0642,0.0898
1.14800,0.00000,0.00000,0.00000,-0.0706,0.1002
1.15000,0.00000,0.00000,0.00000,-0.0768,0.1102
1.15200,0.00000,0.00000,0.00000,-0.0826,0.1198
1.15400,0.00000,0.00000,0.00000,-0.0882,0.1289
1.15600,0.00000,0.00000,0.00000,-0.0934,0.1376
1.15800,0.00000,0.00000,0.00000,-0.0983,0.1458
1.16000,0.00000,0.00000,0.00000,-0.1029,0.1535
1.16200,0.00000,0.00000,0.00000,-0.1072,0.1606
1.16400,0.00000,0.00000,0.00000,-0.1111,0.1673
1.16600,0.00000,0.00000,0.00000,-0.1147,0.1734
1.16800,0.00000,0.00000,0.00000,-0.1179,0.1789
1.17000,0.00000,0.00000,0.00000,-0.1207,0.1840
1.17200,0.00000,0.00000,0.00000,-0.1232,0.1884
1.17400,0.00000,0.00000,0.00000,-0.1254,0.1923
1.17600,0.00000,0.00000,0.00000,-0.1272,0.1956
1.17800,0.00000,0.00000,0.00000,-0.1286,0.1984
1.18000,0.00000,0.00000,0.00000,-0.1296,0.2006
1.18200,0.00000,0.00000,0.00000,-0.1303,0.2022
1.18400,0.00000,0.00000,0.00000,-0.1306,0.2033
1.18600,0.00000,0.00000,0.00000,-0.1306,0.2038
1.18800,0.00000,0.00000,0.00000,-0.1303,0.2038
1.19000,0.00000,0.00000,0.00000,-0.1294,0.2033
1.19200,0.00000,0.00000,0.00000,-0.1269,0.2019
1.19400,0.00000,0.00000,0.00000,-0.1223,0.1980
1.19600,0.00000,0.00000,0.00000,-0.1168,0.1909
1.19800,0.00000,0.00000,0.00000,-0.1113,0.1822
1.20000,0.00000,0.00000,0.00000,-0.1066,0.1736
1.20200,0.00000,0.00000,0.00000,-0.1032,0.1664
1.20400,0.00000,0.00000,0.00000,-0.1004,0.1610
1.20600,0.00000,0.00000,0.00000,-0.0975,0.1566
1.20800,0.00000,0.00000,0.00000,-0.0945,0.1522
1.21000,0.00000,0.00000,0.00000,-0.0913,0.1474
1.21200,0.00000,0.00000,0.00000,-0.0879,0.1424
1.21400,0.00000,0.00000,0.00000,-0.0843,0.1371
1.21600,0.00000,0.00000,0.00000,-0.0806,0.1316
1.21800,0.00000,0.00000,0.00000,-0.0767,0.1258
1.22000,0.00000,0.00000,0.00000,-0.0727,0.1197
1.22200,0.00000,0.00000,0.00000,-0.0686,0.1135
1.22400,0.00000,0.00000,0.00000,-0.0643,0.1070
1.22600,0.00000,0.00000,0.00000,-0.0599,0.1003
1.22800,0.00000,0.00000,0.00000,-0.0555,0.0935
1.23000,0.00000,0.00000,0.00000,-0.0509,0.0865
1.23200,0.00000,0.00000,0.00000,-0.0463,0.0794
1.23400,0.00000,0.00000,0.00000,-0.0416,0.0722
1.23600,0.00000,0.00000,0.00000,-0.0368,0.0649
1.23800,0.00000,0.00000,0.00000,-0.0320,0.0575
1.24000,0.00000,0.00000,0.00000,-0.0272,0.0500
1.24200,0.00000,0.00000,0.00000,-0.0224,0.0425
1.24400,0.00000,0.00000,0.00000,-0.0176,0.0350
1.24600,0.00000,0.00000,0.00000,-0.0128,0.0275
1.24800,0.00000,0.00000,0.00000,-0.0080,0.0200
1.25000,0.00000,0.00000,0.00000,-0.0033,0.0126
1.25200,0.00000,0.00000,0.00000,0.0014,0.0052
1.25400,0.00000,0.00000,0.00000,0.0060,-0.0021
1.25600,0.00000,0.00000,0.00000,0.0105,-0.0093
1.25800,0.00000,0.00000,0.00000,0.0149,-0.0164
1.26000,0.00000,0.00000,0.00000,0.0193,-0.0233
1.26200,0.00000,0.00000,0.00000,0.0235,-0.0301
1.26400,0.00000,0.00000,0.00000,0.0276,-0.0367
1.26600,0.00000,0.00000,0.00000,0.0316,-0.0431
1.26800,0.00000,0.00000,0.00000,0.0354,-0.0493
1.27000,0.00000,0.00000,0.00000,0.0391,-0.0553
1.27200,0.00000,0.00000,0.00000,0.0427,-0.0610
1.27400,0.00000,0.00000,0.00000,0.0460,-0.0666
1.27600,0.00000,0.00000,0.00000,0.0492,-0.0718
1.27800,0.00000,0.00000,0.00000,0.0523,-0.0768
1.28000,0.00000,0.00000,0.00000,0.0551,-0.0816
1.28200,0.00000,0.00000,0.00000,0.0578,-0.0860
1.28400,0.00000,0.00000,0.00000,0.0603,-0.0902
1.28600,0.00000,0.00000,0.00000,0.0626,-0.0941
1.28800,0.00000,0.00000,0.00000,0.0647,-0.0976
1.29000,0.00000,0.00000,0.00000,0.0665,-0.1009
1.29200,0.00000,0.00000,0.00000,0.0682,-0.1038
1.29400,0.00000,0.00000,0.00000,0.0697,-0.1065
1.29600,0.00000,0.00000,0.00000,0.0710,-0.1088
1.29800,0.00000,0.00000,0.00000,0.0721,-0.1108
1.30000,0.00000,0.00000,0.00000,0.0729,-0.1125
1.30200,0.00000,0.00000,0.00000,0.0736,-0.1138
1.30400,0.00000,0.00000,0.00000,0.0741,-0.1148
1.30600,0.00000,0.00000,0.00000,0.0743,-0.1156
1.30800,0.00000,0.00000,0.00000,0.0742,-0.1160
1.31000,0.00000,0.00000,0.00000,0.0736,-0.1159
1.31200,0.00000,0.00000,0.00000,0.0723,-0.1149
1.31400,0.00000,0.00000,0.00000,0.0701,-0.1128
1.31600,0.00000,0.00000,0.00000,0.0674,-0.1094
1.31800,0.00000,0.00000,0.00000,0.0644,-0.1051
1.32000,0.00000,0.00000,0.00000,0.0613,-0.1005
1.32200,0.00000,0.00000,0.00000,0.0582,-0.0956
1.32400,0.00000,0.00000,0.00000,0.0554,-0.0909
1.32600,0.00000,0.00000,0.00000,0.0528,-0.0864
1.32800,0.00000,0.00000,0.00000,0.0505,-0.0824
1.33000,0.00000,0.00000,0.00000,0.0484,-0.0788
1.33200,0.00000,0.00000,0.00000,0.0465,-0.0756
1.33400,0.00000,0.00000,0.00000,0.0447,-0.0726
1.33600,0.00000,0.00000,0.00000,0.0428,-0.0697
1.33800,0.00000,0.00000,0.00000,0.0410,-0.0668
1.34000,0.00000,0.00000,0.00000,0.0390,-0.0639
1.34200,0.00000,0.00000,0.00000,0.0370,-0.0609
1.34400,0.00000,0.00000,0.00000,0.0349,-0.0577
1.34600,0.00000,0.00000,0.00000,0.0328,-0.0545
1.34800,0.00000,0.00000,0.00000,0.0306,-0.0511
1.35000,0.00000,0.00000,0.00000,0.0283,-0.0477
1.35200,0.00000,0.00000,0.00000,0.0261,-0.0442
1.35400,0.00000,0.00000,0.00000,0.0237,-0.0407
1.35600,0.00000,0.00000,0.00000,0.0214,-0.0370
1.35800,0.00000,0.00000,0.00000,0.0190,-0.0334
1.36000,0.00000,0.00000,0.00000,0.0166,-0.0297
1.36200,0.00000,0.00000,0.00000,0.0142,-0.0259
1.36400,0.00000,0.00000,0.00000,0.0118,-0.0221
1.36600,0.00000,0.00000,0.00000,0.0094,-0.0184
1.36800,0.00000,0.00000,0.00000,0.0069,-0.0146
1.37000,0.00000,0.00000,0.00000,0.0045,-0.0108
1.37200,0.00000,0.00000,0.00000,0.0021,-0.0071
1.37400,0.00000,0.00000,0.00000,-0.0002,-0.0033
1.37600,0.00000,0.00000,0.00000,-0.0025,0.0003
1.37800,0.00000,0.00000,0.00000,-0.0048,0.0040
1.38000,0.00000,0.00000,0.00000,-0.0071,0.0075
1.38200,0.00000,0.00000,0.00000,-0.0093,0.0111
1.38400,0.00000,0.00000,0.00000,-0.0114,0.0145
1.38600,0.00000,0.00000,0.00000,-0.0135,0.0178
1.38800,0.00000,0.00000,0.00000,-0.0155,0.0211
1.39000,0.00000,0.00000,0.00000,-0.0175,0.0242
1.39200,0.00000,0.00000,0.00000,-0.0194,0.0273
1.39400,0.00000,0.00000,0.00000,-0.0212,0.0302
1.39600,0.00000,0.00000,0.00000,-0.0229,0.0330
1.39800,0.00000,0.00000,0.00000,-0.0245,0.0357
1.40000,0.00000,0.00000,0.00000,-0.0261,0.0383
1.40200,0.00000,0.00000,0.00000,-0.0276,0.0407
1.40400,0.00000,0.00000,0.00000,-0.0289,0.0430
1.40600,0.00000,0.00000,0.00000,-0.0302,0.0451
1.40800,0.00000,0.00000,0.00000,-0.0314,0.0471
1.41000,0.00000,0.00000,0.00000,-0.0324,0.0489
1.41200,0.00000,0.00000,0.00000,-0.0334,0.0506
1.41400,0.00000,0.00000,0.00000,-0.0343,0.0521
1.41600,0.00000,0.00000,0.00000,-0.0350,0.0535
1.41800,0.00000,0.00000,0.00000,-0.0357,0.0547
1.42000,0.00000,0.00000,0.00000,-0.0362,0.0557
1.42200,0.00000,0.00000,0.00000,-0.0365,0.0565
1.42400,0.00000,0.00000,0.00000,-0.0366,0.0569
1.42600,0.00000,0.00000,0.00000,-0.0364,0.0571
1.42800,0.00000,0.00000,0.00000,-0.0360,0.0569
1.43000,0.00000,0.00000,0.00000,-0.0354,0.0562
1.43200,0.00000,0.00000,0.00000,-0.0345,0.0552
1.43400,0.00000,0.00000,0.00000,-0.0335,0.0539
1.43600,0.00000,0.00000,0.00000,-0.0323,0.0522
1.43800,0.00000,0.00000,0.00000,-0.0310,0.0504
1.44000,0.00000,0.00000,0.00000,-0.0296,0.0484
1.44200,0.00000,0.00000,0.00000,-0.0283,0.0463
1.44400,0.00000,0.00000,0.00000,-0.0269,0.0441
1.44600,0.00000,0.00000,0.00000,-0.0255,0.0419
1.44800,0.00000,0.00000,0.00000,-0.0241,0.0398
1.45000,0.00000,0.00000,0.00000,-0.0228,0.0376
1.45200,0.00000,0.00000,0.00000,-0.0215,0.0355
1.45400,0.00000,0.00000,0.00000,-0.0202,0.0335
1.45600,0.00000,0.00000,0.00000,-0.0189,0.0315
1.45800,0.00000,0.00000,0.00000,-0.0177,0.0295
1.46000,0.00000,0.00000,0.00000,-0.0166,0.0277
1.46200,0.00000,0.00000,0.00000,-0.0154,0.0258
1.46400,0.00000,0.00000,0.00000,-0.0143,0.0241
1.46600,0.00000,0.00000,0.00000,-0.0133,0.0224
1.46800,0.00000,0.00000,0.00000,-0.0122,0.0207
1.47000,0.00000,0.00000,0.00000,-0.0112,0.0191
1.47200,0.00000,0.00000,0.00000,-0.0102,0.0175
1.47400,0.00000,0.00000,0.00000,-0.0092,0.0159
1.47600,0.00000,0.00000,0.00000,-0.0082,0.0144
1.47800,0.00000,0.00000,0.00000,-0.0073,0.0128
1.48000,0.00000,0.00000,0.00000,-0.0063,0.0113
1.48200,0.00000,0.00000,0.00000,-0.0054,0.0098
1.48400,0.00000,0.00000,0.00000,-0.0044,0.0084
1.48600,0.00000,0.00000,0.00000,-0.0035,0.0069
1.48800,0.00000,0.00000,0.00000,-0.0026,0.0054
1.49000,0.00000,0.00000,0.00000,-0.0016,0.0040
1.49200,0.00000,0.00000,0.00000,-0.0008,0.0026
1.49400,0.00000,0.00000,0.00000,0.0001,0.0012
1.49600,0.00000,0.00000,0.00000,0.0010,-0.0002
1.49800,0.00000,0.00000,0.00000,0.0018,-0.0016
1.50000,0.00000,0.00000,0.00000,0.0027,-0.0029
1.50200,0.00000,0.00000,0.00000,0.0035,-0.0042
1.50400,0.00000,0.00000,0.00000,0.0042,-0.0054
1.50600,0.00000,0.00000,0.00000,0.0050,-0.0066
1.50800,0.00000,0.00000,0.00000,0.0057,-0.0078
1.51000,0.00000,0.00000,0.00000,0.0064,-0.0089
1.51200,0.00000,0.00000,0.00000,0.0070,-0.0099
1.51400,0.00000,0.00000,0.00000,0.0076,-0.0109
1.51600,0.00000,0.00000,0.00000,0.0082,-0.0119
1.51800,0.00000,0.00000,0.00000,0.0087,-0.0128
1.52000,0.00000,0.00000,0.00000,0.0092,-0.0136
1.52200,0.00000,0.00000,0.00000,0.0096,-0.0143
1.52400,0.00000,0.00000,0.00000,0.0100,-0.0150
1.52600,0.00000,0.00000,0.00000,0.0103,-0.0156
1.52800,0.00000,0.00000,0.00000,0.0106,-0.0161
1.53000,0.00000,0.00000,0.00000,0.0108,-0.0165
1.53200,0.00000,0.00000,0.00000,0.0109,-0.0168
1.53400,0.00000,0.00000,0.00000,0.0111,-0.0171
1.53600,0.00000,0.00000,0.00000,0.0111,-0.0173
1.53800,0.00000,0.00000,0.00000,0.0112,-0.0174
1.54000,0.00000,0.00000,0.00000,0.0111,-0.0174
1.54200,0.00000,0.00000,0.00000,0.0111,-0.0174
1.54400,0.00000,0.00000,0.00000,0.0110,-0.0173
1.54600,0.00000,0.00000,0.00000,0.0108,-0.0171
1.54800,0.00000,0.00000,0.00000,0.0107,-0.0169
1.55000,0.00000,0.00000,0.00000,0.0105,-0.0167
1.55200,0.00000,0.00000,0.00000,0.0103,-0.0164
1.55400,0.00000,0.00000,0.00000,0.0100,-0.0160
1.55600,0.00000,0.00000,0.00000,0.0098,-0.0156
1.55800,0.00000,0.00000,0.00000,0.0095,-0.0152
1.56000,0.00000,0.00000,0.00000,0.0092,-0.0148
1.56200,0.00000,0.00000,0.00000,0.0089,-0.0143
1.56400,0.00000,0.00000,0.00000,0.0086,-0.0139
1.56600,0.00000,0.00000,0.00000,0.0082,-0.0134
1.56800,0.00000,0.00000,0.00000,0.0079,-0.0129
1.57000,0.00000,0.00000,0.00000,0.0076,-0.0124
1.57200,0.00000,0.00000,0.00000,0.0072,-0.0118
1.57400,0.00000,0.00000,0.00000,0.0069,-0.0113
1.57600,0.00000,0.00000,0.00000,0.0066,-0.0108
1.57800,0.00000,0.00000,0.00000,0.0062,-0.0102
1.58000,0.00000,0.00000,0.00000,0.0059,-0.0097
1.58200,0.00000,0.00000,0.00000,0.0055,-0.0092
1.58400,0.00000,0.00000,0.00000,0.0052,-0.0086
1.58600,0.00000,0.00000,0.00000,0.0049,-0.0081
1.58800,0.00000,0.00000,0.00000,0.0045,-0.0076
1.59000,0.00000,0.00000,0.00000,0.0042,-0.0071
1.59200,0.00000,0.00000,0.00000,0.0039,-0.0066
1.59400,0.00000,0.00000,0.00000,0.0036,-0.0061
1.59600,0.00000,0.00000,0.00000,0.0033,-0.0056
1.59800,0.00000,0.00000,0.00000,0.0030,-0.0051
1.60000,0.00000,0.00000,0.00000,0.0027,-0.0046
1.60200,0.00000,0.00000,0.00000,0.0024,-0.0042
1.60400,0.00000,0.00000,0.00000,0.0021,-0.0037
1.60600,0.00000,0.00000,0.00000,0.0018,-0.0033
1.60800,0.00000,0.00000,0.00000,0.0016,-0.0029
1.61000,0.00000,0.00000,0.00000,0.0013,-0.0025
1.61200,0.00000,0.00000,0.00000,0.0011,-0.0021
1.61400,0.00000,0.00000,0.00000,0.0008,-0.0017
1.61600,0.00000,0.00000,0.00000,0.0006,-0.0013
1.61800,0.00000,0.00000,0.00000,0.0004,-0.0009
1.62000,0.00000,0.00000,0.00000,0.0002,-0.0006
1.62200,0.00000,0.00000,0.00000,-0.0000,-0.0003
1.62400,0.00000,0.00000,0.00000,-0.0002,0.0000
1.62600,0.00000,0.00000,0.00000,-0.0004,0.0003
1.62800,0.00000,0.00000,0.00000,-0.0006,0.0006
1.63000,0.00000,0.00000,0.00000,-0.0007,0.0009
1.63200,0.00000,0.00000,0.00000,-0.0009,0.0012
1.63400,0.00000,0.00000,0.00000,-0.0010,0.0014
1.63600,0.00000,0.00000,0.00000,-0.0012,0.0016
1.63800,0.00000,0.00000,0.00000,-0.0013,0.0018
1.64000,0.00000,0.00000,0.00000,-0.0014,0.0020
1.64200,0.00000,0.00000,0.00000,-0.0015,0.0022
1.64400,0.00000,0.00000,0.00000,-0.0016,0.0024
1.64600,0.00000,0.00000,0.00000,-0.0017,0.0025
1.64800,0.00000,0.00000,0.00000,-0.0018,0.0027
1.65000,0.00000,0.00000,0.00000,-0.0019,0.0028
1.65200,0.00000,0.00000,0.00000,-0.0019,0.0029
1.65400,0.00000,0.00000,0.00000,-0.0020,0.0030
1.65600,0.00000,0.00000,0.00000,-0.0020,0.0031
1.65800,0.00000,0.00000,0.00000,-0.0021,0.0032
1.66000,0.00000,0.00000,0.00000,-0.0021,0.0032
1.66200,0.00000,0.00000,0.00000,-0.0021,0.0033
1.66400,0.00000,0.00000,0.00000,-0.0022,0.0033
1.66600,0.00000,0.00000,0.00000,-0.0022,0.0034
1.66800,0.00000,0.00000,0.00000,-0.0022,0.0034
1.67000,0.00000,0.00000,0.00000,-0.0022,0.0034
1.67200,0.00000,0.00000,0.00000,-0.0022,0.0034
1.67400,0.00000,0.00000,0.00000,-0.0022,0.0034
1.67600,0.00000,0.00000,0.00000,-0.0021,0.0034
1.67800,0.00000,0.00000,0.00000,-0.0021,0.0033
1.68000,0.00000,0.00000,0.00000,-0.0021,0.0033
1.68200,0.00000,0.00000,0.00000,-0.0021,0.0033
1.68400,0.00000,0.00000,0.00000,-0.0020,0.0032
1.68600,0.00000,0.00000,0.00000,-0.0020,0.0032
1.68800,0.00000,0.00000,0.00000,-0.0020,0.0031
1.69000,0.00000,0.00000,0.00000,-0.0019,0.0031
1.69200,0.00000,0.00000,0.00000,-0.0019,0.0030
1.69400,0.00000,0.00000,0.00000,-0.0018,0.0029
1.69600,0.00000,0.00000,0.00000,-0.0018,0.0028
1.69800,0.00000,0.00000,0.00000,-0.0017,0.0028
1.70000,0.00000,0.00000,0.00000,-0.0017,0.0027
1.70200,0.00000,0.00000,0.00000,-0.0016,0.0026
1.70400,0.00000,0.00000,0.00000,-0.0016,0.0025
1.70600,0.00000,0.00000,0.00000,-0.0015,0.0024
1.70800,0.00000,0.00000,0.00000,-0.0014,0.0023
1.71000,0.00000,0.00000,0.00000,-0.0014,0.0022
1.71200,0.00000,0.00000,0.00000,-0.0013,0.0021
1.71400,0.00000,0.00000,0.00000,-0.0013,0.0020
1.71600,0.00000,0.00000,0.00000,-0.0012,0.0020
1.71800,0.00000,0.00000,0.00000,-0.0011,0.0019
1.72000,0.00000,0.00000,0.00000,-0.0011,0.0018
1.72200,0.00000,0.00000,0.00000,-0.0010,0.0017
1.72400,0.00000,0.00000,0.00000,-0.0009,0.0016
1.72600,0.00000,0.00000,0.00000,-0.0009,0.0015
1.72800,0.00000,0.00000,0.00000,-0.0008,0.0014
1.73000,0.00000,0.00000,0.00000,-0.0008,0.0013
1.73200,0.00000,0.00000,0.00000,-0.0007,0.0012
1.73400,0.00000,0.00000,0.00000,-0.0006,0.0011
1.73600,0.00000,0.00000,0.00000,-0.0006,0.0010
1.73800,0.00000,0.00000,0.00000,-0.0005,0.0009
1.74000,0.00000,0.00000,0.00000,-0.0005,0.0008
1.74200,0.00000,0.00000,0.00000,-0.0004,0.0008
1.74400,0.00000,0.00000,0.00000,-0.0004,0.0007
1.74600,0.00000,0.00000,0.00000,-0.0003,0.0006
1.74800,0.00000,0.00000,0.00000,-0.0003,0.0005
1.75000,0.00000,0.00000,0.00000,-0.0002,0.0004
1.75200,0.00000,0.00000,0.00000,-0.0002,0.0004
1.75400,0.00000,0.00000,0.00000,-0.0001,0.0003
1.75600,0.00000,0.00000,0.00000,-0.0001,0.0002
1.75800,0.00000,0.00000,0.00000,-0.0001,0.0002
1.76000,0.00000,0.00000,0.00000,-0.0000,0.0001
1.76200,0.00000,0.00000,0.00000,0.0000,0.0000
1.76400,0.00000,0.00000,0.00000,0.0000,-0.0000
1.76600,0.00000,0.00000,0.00000,0.0001,-0.0001
1.76800,0.00000,0.00000,0.00000,0.0001,-0.0001
1.77000,0.00000,0.00000,0.00000,0.0001,-0.0002
1.77200,0.00000,0.00000,0.00000,0.0002,-0.0002
1.77400,0.00000,0.00000,0.00000,0.0002,-0.0003
1.77600,0.00000,0.00000,0.00000,0.0002,-0.0003
1.77800,0.00000,0.00000,0.00000,0.0002,-0.0003
1.78000,0.00000,0.00000,0.00000,0.0003,-0.0004
1.78200,0.00000,0.00000,0.00000,0.0003,-0.0004
1.78400,0.00000,0.00000,0.00000,0.0003,-0.0004
1.78600,0.00000,0.00000,0.00000,0.0003,-0.0005
1.78800,0.00000,0.00000,0.00000,0.0003,-0.0005
1.79000,0.00000,0.00000,0.00000,0.0003,-0.0005
1.79200,0.00000,0.00000,0.00000,0.0003,-0.0005
1.79400,0.00000,0.00000,0.00000,0.0004,-0.0005
1.79600,0.00000,0.00000,0.00000,0.0004,-0.0006
1.79800,0.00000,0.00000,0.00000,0.0004,-0.0006
1.80000,0.00000,0.00000,0.00000,0.0004,-0.0006
1.80200,0.00000,0.00000,0.00000,0.0004,-0.0006
1.80400,0.00000,0.00000,0.00000,0.0004,-0.0006
1.80600,0.00000,0.00000,0.00000,0.0004,-0.0006
1.80800,0.00000,0.00000,0.00000,0.0004,-0.0006
1.81000,0.00000,0.00000,0.00000,0.0004,-0.0006
1.81200,0.00000,0.00000,0.00000,0.0004,-0.0006
1.81400,0.00000,0.00000,0.00000,0.0004,-0.0006
1.81600,0.00000,0.00000,0.00000,0.0004,-0.0006
1.81800,0.00000,0.00000,0.00000,0.0004,-0.0006
1.82000,0.00000,0.00000,0.00000,0.0004,-0.0006
1.82200,0.00000,0.00000,0.00000,0.0004,-0.0006
1.82400,0.00000,0.00000,0.00000,0.0004,-0.0006
1.82600,0.00000,0.00000,0.00000,0.0004,-0.0006
1.82800,0.00000,0.00000,0.00000,0.0004,-0.0006
1.83000,0.00000,0.00000,0.00000,0.0003,-0.0005
1.83200,0.00000,0.00000,0.00000,0.0003,-0.0005
1.83400,0.00000,0.00000,0.00000,0.0003,-0.0005
1.83600,0.00000,0.00000,0.00000,0.0003,-0.0005
1.83800,0.00000,0.00000,0.00000,0.0003,-0.0005
1.84000,0.00000,0.00000,0.00000,0.0003,-0.0005
1.84200,0.00000,0.00000,0.00000,0.0003,-0.0005
1.84400,0.00000,0.00000,0.00000,0.0003,-0.0005
1.84600,0.00000,0.00000,0.00000,0.0003,-0.0004
1.84800,0.00000,0.00000,0.00000,0.0003,-0.0004
1.85000,0.00000,0.00000,0.00000,0.0002,-0.0004
1.85200,0.00000,0.00000,0.00000,0.0002,-0.0004
1.85400,0.00000,0.00000,0.00000,0.0002,-0.0004
1.85600,0.00000,0.00000,0.00000,0.0002,-0.0004
1.85800,0.00000,0.00000,0.00000,0.0002,-0.0003
1.86000,0.00000,0.00000,0.00000,0.0002,-0.0003
1.86200,0.00000,0.00000,0.00000,0.0002,-0.0003
