# Velocity Control — Viewer
# STL,tablet_R6.0_AR1.50_CV0.14.stl,R_mm,6.0,AR,1.5,CV,0.14
# target_rpm,8.0,kv,14.920775914865189,forcelim,12.5
# density_kg_m3,1200.0
# F_Y_max,0.00000,F_Y_min,-889.18370,Impulse_Ns,-8498.639479

Time_s,Crank_deg,F_Y_N,Crank_RPM,ncon
0.50100,-89.950,0.00000,-0.2527,0
0.50200,-89.951,0.00000,-0.2603,0
0.50300,-89.953,0.00000,-0.2675,0
0.50400,-89.955,0.00000,-0.2743,0
0.50500,-89.956,0.00000,-0.2805,0
0.50600,-89.958,0.00000,-0.2864,0
0.50700,-89.960,0.00000,-0.2918,0
0.50800,-89.962,0.00000,-0.2967,0
0.50900,-89.963,0.00000,-0.3012,0
0.51000,-89.965,0.00000,-0.3052,0
0.51100,-89.967,0.00000,-0.3087,0
0.51200,-89.969,0.00000,-0.3118,0
0.51300,-89.971,0.00000,-0.3145,0
0.51400,-89.973,0.00000,-0.3167,0
0.51500,-89.975,0.00000,-0.3184,0
0.51600,-89.977,0.00000,-0.3197,0
0.51700,-89.979,0.00000,-0.3205,0
0.51800,-89.980,0.00000,-0.3210,0
0.51900,-89.982,0.00000,-0.3210,0
0.52000,-89.984,0.00000,-0.3205,0
0.52100,-89.986,0.00000,-0.3197,0
0.52200,-89.988,0.00000,-0.3184,0
0.52300,-89.990,0.00000,-0.3168,0
0.52400,-89.992,0.00000,-0.3147,0
0.52500,-89.994,0.00000,-0.3123,0
0.52600,-89.996,0.00000,-0.3094,0
0.52700,-89.997,0.00000,-0.3054,0
0.52800,-89.999,0.00000,-0.2966,0
0.52900,-90.001,0.00000,-0.2840,0
0.53000,-90.003,0.00000,-0.2711,0
0.53100,-90.004,0.00000,-0.2609,0
0.53200,-90.006,0.00000,-0.2544,0
0.53300,-90.007,0.00000,-0.2493,0
0.53400,-90.009,0.00000,-0.2441,0
0.53500,-90.010,0.00000,-0.2388,0
0.53600,-90.011,0.00000,-0.2332,0
0.53700,-90.013,0.00000,-0.2275,0
0.53800,-90.014,0.00000,-0.2215,0
0.53900,-90.015,0.00000,-0.2154,0
0.54000,-90.017,0.00000,-0.2091,0
0.54100,-90.018,0.00000,-0.2026,0
0.54200,-90.019,0.00000,-0.1959,0
0.54300,-90.020,0.00000,-0.1891,0
0.54400,-90.021,0.00000,-0.1821,0
0.54500,-90.022,0.00000,-0.1750,0
0.54600,-90.023,0.00000,-0.1678,0
0.54700,-90.024,0.00000,-0.1604,0
0.54800,-90.025,0.00000,-0.1530,0
0.54900,-90.026,0.00000,-0.1454,0
0.55000,-90.027,0.00000,-0.1378,0
0.55100,-90.028,0.00000,-0.1301,0
0.55200,-90.028,0.00000,-0.1223,0
0.55300,-90.029,0.00000,-0.1144,0
0.55400,-90.030,0.00000,-0.1066,0
0.55500,-90.030,0.00000,-0.0986,0
0.55600,-90.031,0.00000,-0.0907,0
0.55700,-90.031,0.00000,-0.0827,0
0.55800,-90.032,0.00000,-0.0748,0
0.55900,-90.032,0.00000,-0.0668,0
0.56000,-90.033,0.00000,-0.0589,0
0.56100,-90.033,0.00000,-0.0510,0
0.56200,-90.033,0.00000,-0.0431,0
0.56300,-90.033,0.00000,-0.0353,0
0.56400,-90.034,0.00000,-0.0276,0
0.56500,-90.034,0.00000,-0.0199,0
0.56600,-90.034,0.00000,-0.0122,0
0.56700,-90.034,0.00000,-0.0047,0
0.56800,-90.034,0.00000,0.0027,0
0.56900,-90.034,0.00000,0.0100,0
0.57000,-90.034,0.00000,0.0173,0
0.57100,-90.033,0.00000,0.0244,0
0.57200,-90.033,0.00000,0.0313,0
0.57300,-90.033,0.00000,0.0382,0
0.57400,-90.033,0.00000,0.0449,0
0.57500,-90.032,0.00000,0.0514,0
0.57600,-90.032,0.00000,0.0578,0
0.57700,-90.032,0.00000,0.0640,0
0.57800,-90.031,0.00000,0.0701,0
0.57900,-90.031,0.00000,0.0760,0
0.58000,-90.030,0.00000,0.0817,0
0.58100,-90.030,0.00000,0.0872,0
0.58200,-90.029,0.00000,0.0925,0
0.58300,-90.029,0.00000,0.0976,0
0.58400,-90.028,0.00000,0.1026,0
0.58500,-90.027,0.00000,0.1073,0
0.58600,-90.027,0.00000,0.1118,0
0.58700,-90.026,0.00000,0.1162,0
0.58800,-90.025,0.00000,0.1203,0
0.58900,-90.025,0.00000,0.1242,0
0.59000,-90.024,0.00000,0.1279,0
0.59100,-90.023,0.00000,0.1313,0
0.59200,-90.022,0.00000,0.1346,0
0.59300,-90.021,0.00000,0.1376,0
0.59400,-90.021,0.00000,0.1404,0
0.59500,-90.020,0.00000,0.1430,0
0.59600,-90.019,0.00000,0.1453,0
0.59700,-90.018,0.00000,0.1474,0
0.59800,-90.017,0.00000,0.1494,0
0.59900,-90.016,0.00000,0.1510,0
0.60000,-90.015,0.00000,0.1525,0
0.60100,-90.014,0.00000,0.1537,0
0.60200,-90.013,0.00000,0.1548,0
0.60300,-90.012,0.00000,0.1556,0
0.60400,-90.012,0.00000,0.1562,0
0.60500,-90.011,0.00000,0.1565,0
0.60600,-90.010,0.00000,0.1567,0
0.60700,-90.009,0.00000,0.1567,0
0.60800,-90.008,0.00000,0.1564,0
0.60900,-90.007,0.00000,0.1560,0
0.61000,-90.006,0.00000,0.1553,0
0.61100,-90.005,0.00000,0.1545,0
0.61200,-90.004,0.00000,0.1532,0
0.61300,-90.003,0.00000,0.1509,0
0.61400,-90.002,0.00000,0.1472,0
0.61500,-90.001,0.00000,0.1422,0
0.61600,-90.001,0.00000,0.1364,0
0.61700,-90.000,0.00000,0.1302,0
0.61800,-89.999,0.00000,0.1241,0
0.61900,-89.998,0.00000,0.1183,0
0.62000,-89.998,0.00000,0.1131,0
0.62100,-89.997,0.00000,0.1085,0
0.62200,-89.996,0.00000,0.1047,0
0.62300,-89.996,0.00000,0.1015,0
0.62400,-89.995,0.00000,0.0986,0
0.62500,-89.995,0.00000,0.0959,0
0.62600,-89.994,0.00000,0.0933,0
0.62700,-89.994,0.00000,0.0906,0
0.62800,-89.993,0.00000,0.0879,0
0.62900,-89.993,0.00000,0.0850,0
0.63000,-89.992,0.00000,0.0822,0
0.63100,-89.992,0.00000,0.0792,0
0.63200,-89.991,0.00000,0.0763,0
0.63300,-89.991,0.00000,0.0732,0
0.63400,-89.990,0.00000,0.0701,0
0.63500,-89.990,0.00000,0.0670,0
0.63600,-89.989,0.00000,0.0638,0
0.63700,-89.989,0.00000,0.0606,0
0.63800,-89.989,0.00000,0.0574,0
0.63900,-89.988,0.00000,0.0541,0
0.64000,-89.988,0.00000,0.0508,0
0.64100,-89.988,0.00000,0.0474,0
0.64200,-89.988,0.00000,0.0441,0
0.64300,-89.987,0.00000,0.0407,0
0.64400,-89.987,0.00000,0.0374,0
0.64500,-89.987,0.00000,0.0340,0
0.64600,-89.987,0.00000,0.0306,0
0.64700,-89.987,0.00000,0.0273,0
0.64800,-89.986,0.00000,0.0239,0
0.64900,-89.986,0.00000,0.0206,0
0.65000,-89.986,0.00000,0.0172,0
0.65100,-89.986,0.00000,0.0139,0
0.65200,-89.986,0.00000,0.0106,0
0.65300,-89.986,0.00000,0.0074,0
0.65400,-89.986,0.00000,0.0042,0
0.65500,-89.986,0.00000,0.0010,0
0.65600,-89.986,0.00000,-0.0022,0
0.65700,-89.986,0.00000,-0.0053,0
0.65800,-89.986,0.00000,-0.0083,0
0.65900,-89.986,0.00000,-0.0113,0
