# Velocity Control — Headless Diagnostic
# STL,tablet_R6.0_AR1.50_CV0.29.stl,R_mm,6.0,AR,1.5,CV,0.29
# target_rpm,8.0,kv,14.920775914865189,forcelim,12.5
# density_kg_m3,1200.0
# F_Y_max,0.00000,F_Y_min,-536.87678,Impulse_Ns,-2209.458591

Time_s,Crank_deg,F_Y_N,Crank_RPM,ncon
0.50100,-89.991,0.00000,-0.3254,0
0.50200,-89.993,0.00000,-0.3230,0
0.50300,-89.995,0.00000,-0.3201,0
0.50400,-89.997,0.00000,-0.3166,0
0.50500,-89.999,0.00000,-0.3089,0
0.50600,-90.001,0.00000,-0.2963,0
0.50700,-90.002,0.00000,-0.2828,0
0.50800,-90.004,0.00000,-0.2718,0
0.50900,-90.006,0.00000,-0.2648,0
0.51000,-90.007,0.00000,-0.2596,0
0.51100,-90.009,0.00000,-0.2543,0
0.51200,-90.010,0.00000,-0.2487,0
0.51300,-90.012,0.00000,-0.2430,0
0.51400,-90.013,0.00000,-0.2371,0
0.51500,-90.014,0.00000,-0.2309,0
0.51600,-90.016,0.00000,-0.2246,0
0.51700,-90.017,0.00000,-0.2181,0
0.51800,-90.018,0.00000,-0.2114,0
0.51900,-90.020,0.00000,-0.2045,0
0.52000,-90.021,0.00000,-0.1975,0
0.52100,-90.022,0.00000,-0.1903,0
0.52200,-90.023,0.00000,-0.1829,0
0.52300,-90.024,0.00000,-0.1754,0
0.52400,-90.025,0.00000,-0.1678,0
0.52500,-90.026,0.00000,-0.1601,0
0.52600,-90.027,0.00000,-0.1523,0
0.52700,-90.028,0.00000,-0.1444,0
0.52800,-90.029,0.00000,-0.1364,0
0.52900,-90.029,0.00000,-0.1283,0
0.53000,-90.030,0.00000,-0.1202,0
0.53100,-90.031,0.00000,-0.1120,0
0.53200,-90.031,0.00000,-0.1038,0
0.53300,-90.032,0.00000,-0.0956,0
0.53400,-90.033,0.00000,-0.0873,0
0.53500,-90.033,0.00000,-0.0790,0
0.53600,-90.033,0.00000,-0.0708,0
0.53700,-90.034,0.00000,-0.0626,0
0.53800,-90.034,0.00000,-0.0544,0
0.53900,-90.034,0.00000,-0.0462,0
0.54000,-90.035,0.00000,-0.0381,0
0.54100,-90.035,0.00000,-0.0300,0
0.54200,-90.035,0.00000,-0.0220,0
0.54300,-90.035,0.00000,-0.0141,0
0.54400,-90.035,0.00000,-0.0063,0
0.54500,-90.035,0.00000,0.0015,0
0.54600,-90.035,0.00000,0.0091,0
0.54700,-90.035,0.00000,0.0166,0
0.54800,-90.035,0.00000,0.0240,0
0.54900,-90.035,0.00000,0.0312,0
0.55000,-90.034,0.00000,0.0384,0
0.55100,-90.034,0.00000,0.0453,0
0.55200,-90.034,0.00000,0.0521,0
0.55300,-90.033,0.00000,0.0588,0
0.55400,-90.033,0.00000,0.0653,0
0.55500,-90.033,0.00000,0.0716,0
0.55600,-90.032,0.00000,0.0777,0
0.55700,-90.032,0.00000,0.0837,0
0.55800,-90.031,0.00000,0.0895,0
0.55900,-90.031,0.00000,0.0950,0
0.56000,-90.030,0.00000,0.1004,0
0.56100,-90.029,0.00000,0.1055,0
0.56200,-90.029,0.00000,0.1105,0
0.56300,-90.028,0.00000,0.1152,0
0.56400,-90.027,0.00000,0.1198,0
0.56500,-90.026,0.00000,0.1241,0
0.56600,-90.026,0.00000,0.1281,0
0.56700,-90.025,0.00000,0.1320,0
0.56800,-90.024,0.00000,0.1356,0
0.56900,-90.023,0.00000,0.1390,0
0.57000,-90.022,0.00000,0.1422,0
0.57100,-90.022,0.00000,0.1452,0
0.57200,-90.021,0.00000,0.1479,0
0.57300,-90.020,0.00000,0.1504,0
0.57400,-90.019,0.00000,0.1526,0
0.57500,-90.018,0.00000,0.1546,0
0.57600,-90.017,0.00000,0.1564,0
0.57700,-90.016,0.00000,0.1580,0
0.57800,-90.015,0.00000,0.1593,0
0.57900,-90.014,0.00000,0.1604,0
0.58000,-90.013,0.00000,0.1613,0
0.58100,-90.012,0.00000,0.1619,0
0.58200,-90.011,0.00000,0.1624,0
0.58300,-90.010,0.00000,0.1626,0
0.58400,-90.009,0.00000,0.1626,0
0.58500,-90.008,0.00000,0.1624,0
0.58600,-90.007,0.00000,0.1619,0
0.58700,-90.006,0.00000,0.1613,0
0.58800,-90.005,0.00000,0.1604,0
0.58900,-90.004,0.00000,0.1593,0
0.59000,-90.003,0.00000,0.1573,0
0.59100,-90.003,0.00000,0.1540,0
0.59200,-90.002,0.00000,0.1491,0
0.59300,-90.001,0.00000,0.1431,0
0.59400,-90.000,0.00000,0.1368,0
0.59500,-89.999,0.00000,0.1304,0
0.59600,-89.998,0.00000,0.1243,0
0.59700,-89.998,0.00000,0.1188,0
0.59800,-89.997,0.00000,0.1140,0
0.59900,-89.996,0.00000,0.1101,0
0.60000,-89.996,0.00000,0.1068,0
0.60100,-89.995,0.00000,0.1038,0
0.60200,-89.994,0.00000,0.1011,0
0.60300,-89.994,0.00000,0.0983,0
0.60400,-89.993,0.00000,0.0955,0
0.60500,-89.993,0.00000,0.0927,0
0.60600,-89.992,0.00000,0.0897,0
0.60700,-89.992,0.00000,0.0868,0
0.60800,-89.991,0.00000,0.0837,0
0.60900,-89.991,0.00000,0.0806,0
0.61000,-89.990,0.00000,0.0774,0
0.61100,-89.990,0.00000,0.0742,0
0.61200,-89.989,0.00000,0.0709,0
0.61300,-89.989,0.00000,0.0676,0
0.61400,-89.989,0.00000,0.0642,0
0.61500,-89.988,0.00000,0.0608,0
0.61600,-89.988,0.00000,0.0574,0
0.61700,-89.988,0.00000,0.0539,0
0.61800,-89.987,0.00000,0.0504,0
0.61900,-89.987,0.00000,0.0469,0
0.62000,-89.987,0.00000,0.0434,0
0.62100,-89.986,0.00000,0.0399,0
0.62200,-89.986,0.00000,0.0363,0
0.62300,-89.986,0.00000,0.0328,0
0.62400,-89.986,0.00000,0.0293,0
0.62500,-89.986,0.00000,0.0257,0
0.62600,-89.986,0.00000,0.0222,0
0.62700,-89.985,0.00000,0.0187,0
0.62800,-89.985,0.00000,0.0153,0
0.62900,-89.985,0.00000,0.0118,0
0.63000,-89.985,0.00000,0.0084,0
0.63100,-89.985,0.00000,0.0050,0
0.63200,-89.985,0.00000,0.0017,0
0.63300,-89.985,0.00000,-0.0016,0
0.63400,-89.985,0.00000,-0.0049,0
0.63500,-89.985,0.00000,-0.0081,0
0.63600,-89.985,0.00000,-0.0113,0
0.63700,-89.985,0.00000,-0.0144,0
0.63800,-89.986,0.00000,-0.0174,0
0.63900,-89.986,0.00000,-0.0204,0
0.64000,-89.986,0.00000,-0.0233,0
0.64100,-89.986,0.00000,-0.0261,0
0.64200,-89.986,0.00000,-0.0289,0
0.64300,-89.986,0.00000,-0.0316,0
0.64400,-89.987,0.00000,-0.0342,0
0.64500,-89.987,0.00000,-0.0367,0
0.64600,-89.987,0.00000,-0.0392,0
0.64700,-89.987,0.00000,-0.0415,0
0.64800,-89.988,0.00000,-0.0438,0
0.64900,-89.988,0.00000,-0.0460,0
0.65000,-89.988,0.00000,-0.0481,0
0.65100,-89.988,0.00000,-0.0501,0
0.65200,-89.989,0.00000,-0.0520,0
0.65300,-89.989,0.00000,-0.0538,0
0.65400,-89.989,0.00000,-0.0556,0
0.65500,-89.990,0.00000,-0.0572,0
0.65600,-89.990,0.00000,-0.0587,0
0.65700,-89.990,0.00000,-0.0602,0
0.65800,-89.991,0.00000,-0.0615,0
0.65900,-89.991,0.00000,-0.0627,0
0.66000,-89.992,0.00000,-0.0639,0
0.66100,-89.992,0.00000,-0.0649,0
0.66200,-89.992,0.00000,-0.0658,0
0.66300,-89.993,0.00000,-0.0667,0
0.66400,-89.993,0.00000,-0.0674,0
0.66500,-89.994,0.00000,-0.0680,0
0.66600,-89.994,0.00000,-0.0686,0
0.66700,-89.994,0.00000,-0.0690,0
0.66800,-89.995,0.00000,-0.0694,0
0.66900,-89.995,0.00000,-0.0696,0
0.67000,-89.996,0.00000,-0.0697,0
0.67100,-89.996,0.00000,-0.0696,0
0.67200,-89.996,0.00000,-0.0692,0
0.67300,-89.997,0.00000,-0.0685,0
0.67400,-89.997,0.00000,-0.0675,0
0.67500,-89.998,0.00000,-0.0662,0
0.67600,-89.998,0.00000,-0.0645,0
0.67700,-89.998,0.00000,-0.0626,0
0.67800,-89.999,0.00000,-0.0604,0
0.67900,-89.999,0.00000,-0.0581,0
0.68000,-89.999,0.00000,-0.0558,0
0.68100,-90.000,0.00000,-0.0533,0
0.68200,-90.000,0.00000,-0.0509,0
0.68300,-90.000,0.00000,-0.0485,0
0.68400,-90.001,0.00000,-0.0462,0
0.68500,-90.001,0.00000,-0.0439,0
0.68600,-90.001,0.00000,-0.0417,0
0.68700,-90.001,0.00000,-0.0395,0
0.68800,-90.002,0.00000,-0.0375,0
0.68900,-90.002,0.00000,-0.0355,0
0.69000,-90.002,0.00000,-0.0336,0
0.69100,-90.002,0.00000,-0.0318,0
0.69200,-90.002,0.00000,-0.0301,0
0.69300,-90.003,0.00000,-0.0285,0
0.69400,-90.003,0.00000,-0.0269,0
0.69500,-90.003,0.00000,-0.0254,0
0.69600,-90.003,0.00000,-0.0240,0
0.69700,-90.003,0.00000,-0.0226,0
0.69800,-90.003,0.00000,-0.0213,0
0.69900,-90.003,0.00000,-0.0200,0
0.70000,-90.004,0.00000,-0.0188,0
0.70100,-90.004,0.00000,-0.0175,0
0.70200,-90.004,0.00000,-0.0164,0
0.70300,-90.004,0.00000,-0.0152,0
0.70400,-90.004,0.00000,-0.0141,0
0.70500,-90.004,0.00000,-0.0130,0
0.70600,-90.004,0.00000,-0.0119,0
0.70700,-90.004,0.00000,-0.0108,0
0.70800,-90.004,0.00000,-0.0097,0
0.70900,-90.004,0.00000,-0.0086,0
0.71000,-90.004,0.00000,-0.0076,0
0.71100,-90.004,0.00000,-0.0066,0
0.71200,-90.004,0.00000,-0.0055,0
0.71300,-90.004,0.00000,-0.0045,0
0.71400,-90.004,0.00000,-0.0035,0
0.71500,-90.004,0.00000,-0.0026,0
0.71600,-90.004,0.00000,-0.0016,0
0.71700,-90.004,0.00000,-0.0007,0
0.71800,-90.004,0.00000,0.0003,0
0.71900,-90.004,0.00000,0.0012,0
0.72000,-90.004,0.00000,0.0021,0
0.72100,-90.004,0.00000,0.0030,0
0.72200,-90.004,0.00000,0.0038,0
0.72300,-90.004,0.00000,0.0047,0
0.72400,-90.004,0.00000,0.0055,0
0.72500,-90.004,0.00000,0.0063,0
0.72600,-90.004,0.00000,0.0071,0
0.72700,-90.004,0.00000,0.0078,0
0.72800,-90.004,0.00000,0.0085,0
0.72900,-90.004,0.00000,0.0092,0
0.73000,-90.004,0.00000,0.0099,0
0.73100,-90.004,0.00000,0.0105,0
0.73200,-90.004,0.00000,0.0111,0
0.73300,-90.004,0.00000,0.0116,0
0.73400,-90.004,0.00000,0.0122,0
0.73500,-90.004,0.00000,0.0127,0
0.73600,-90.004,0.00000,0.0131,0
0.73700,-90.004,0.00000,0.0135,0
0.73800,-90.003,0.00000,0.0139,0
0.73900,-90.003,0.00000,0.0142,0
0.74000,-90.003,0.00000,0.0145,0
0.74100,-90.003,0.00000,0.0148,0
0.74200,-90.003,0.00000,0.0150,0
0.74300,-90.003,0.00000,0.0152,0
0.74400,-90.003,0.00000,0.0153,0
0.74500,-90.003,0.00000,0.0154,0
0.74600,-90.003,0.00000,0.0155,0
0.74700,-90.003,0.00000,0.0155,0
0.74800,-90.003,0.00000,0.0154,0
0.74900,-90.002,0.00000,0.0154,0
0.75000,-90.002,0.00000,0.0153,0
0.75100,-90.002,0.00000,0.0152,0
0.75200,-90.002,0.00000,0.0150,0
0.75300,-90.002,0.00000,0.0149,0
0.75400,-90.002,0.00000,0.0147,0
0.75500,-90.002,0.00000,0.0144,0
0.75600,-90.002,0.00000,0.0142,0
0.75700,-90.002,0.00000,0.0140,0
