# Velocity Control — Viewer
# STL,tablet_R4.0_AR1.00_CV0.14.stl,R_mm,4.0,AR,1.0,CV,0.14
# target_rpm,8.0,kv,14.920775914865189,forcelim,12.5
# density_kg_m3,1200.0
# F_Y_max,0.00000,F_Y_min,0.00000,Impulse_Ns,0.000000

Time_s,Crank_deg,F_Y_N,Crank_RPM,ncon
0.50100,-90.000,0.00000,0.0109,0
0.50200,-90.000,0.00000,0.0103,0
0.50300,-90.000,0.00000,0.0098,0
0.50400,-90.000,0.00000,0.0093,0
0.50500,-90.000,0.00000,0.0087,0
0.50600,-90.000,0.00000,0.0083,0
0.50700,-90.000,0.00000,0.0078,0
0.50800,-90.000,0.00000,0.0073,0
0.50900,-90.000,0.00000,0.0069,0
0.51000,-90.000,0.00000,0.0064,0
0.51100,-90.000,0.00000,0.0060,0
0.51200,-90.000,0.00000,0.0056,0
0.51300,-90.000,0.00000,0.0052,0
0.51400,-90.000,0.00000,0.0048,0
0.51500,-89.999,0.00000,0.0044,0
0.51600,-89.999,0.00000,0.0041,0
0.51700,-89.999,0.00000,0.0037,0
0.51800,-89.999,0.00000,0.0034,0
0.51900,-89.999,0.00000,0.0030,0
0.52000,-89.999,0.00000,0.0027,0
0.52100,-89.999,0.00000,0.0024,0
0.52200,-89.999,0.00000,0.0021,0
0.52300,-89.999,0.00000,0.0019,0
0.52400,-89.999,0.00000,0.0016,0
0.52500,-89.999,0.00000,0.0013,0
0.52600,-89.999,0.00000,0.0011,0
0.52700,-89.999,0.00000,0.0008,0
0.52800,-89.999,0.00000,0.0006,0
0.52900,-89.999,0.00000,0.0004,0
0.53000,-89.999,0.00000,0.0002,0
0.53100,-89.999,0.00000,-0.0000,0
0.53200,-89.999,0.00000,-0.0002,0
0.53300,-89.999,0.00000,-0.0004,0
0.53400,-89.999,0.00000,-0.0006,0
0.53500,-89.999,0.00000,-0.0007,0
0.53600,-89.999,0.00000,-0.0009,0
0.53700,-89.999,0.00000,-0.0010,0
0.53800,-89.999,0.00000,-0.0012,0
0.53900,-89.999,0.00000,-0.0013,0
0.54000,-89.999,0.00000,-0.0014,0
0.54100,-89.999,0.00000,-0.0015,0
0.54200,-89.999,0.00000,-0.0016,0
0.54300,-89.999,0.00000,-0.0017,0
0.54400,-89.999,0.00000,-0.0018,0
0.54500,-89.999,0.00000,-0.0019,0
0.54600,-89.999,0.00000,-0.0020,0
0.54700,-89.999,0.00000,-0.0021,0
0.54800,-89.999,0.00000,-0.0022,0
0.54900,-89.999,0.00000,-0.0022,0
0.55000,-89.999,0.00000,-0.0023,0
0.55100,-89.999,0.00000,-0.0023,0
0.55200,-89.999,0.00000,-0.0024,0
0.55300,-90.000,0.00000,-0.0024,0
0.55400,-90.000,0.00000,-0.0024,0
0.55500,-90.000,0.00000,-0.0025,0
0.55600,-90.000,0.00000,-0.0025,0
0.55700,-90.000,0.00000,-0.0025,0
0.55800,-90.000,0.00000,-0.0025,0
0.55900,-90.000,0.00000,-0.0026,0
0.56000,-90.000,0.00000,-0.0026,0
0.56100,-90.000,0.00000,-0.0026,0
0.56200,-90.000,0.00000,-0.0026,0
