# Crusher Tablet Simulation — slide joint
# Generated,2026-06-05T14:11:10
# STL,tablet_R4.0_AR1.00_CV0.08.stl,R_mm,4.0,AR,1.0,CV,0.08
# density_kg_m3,1200.0,slide_damping_Nsm,10.0
# solref_tau_s,0.020000
# MOTOR_CTRL_Nm,-0.5,MOTOR_DELAY_s,3.0
# F_Y_max_N,0.02606,F_Y_min_N,-0.02480,Impulse_Ns,-0.000815,disp_max_mm,1.6544

Time_s,F_X_N,F_Y_N,F_Z_N,F_mag_N,Slider_Y_mm,Tablet_Y_mm,Gap_mm,Slide_disp_mm,Slide_vel_mms,Crank_vel_rads,Motor_dir,ncon
9.79200,0.000000,0.000000,0.000000,0.000000,226.9972,335.2411,108.2440,0.08212,-0.00000,-0.794114,CCW,0
9.79400,0.000000,0.000000,0.000000,0.000000,226.9685,335.2411,108.2726,0.08212,-0.00000,-0.794475,CCW,0
9.79600,0.000000,0.000000,0.000000,0.000000,226.9399,335.2411,108.3013,0.08212,-0.00000,-0.794837,CCW,0
9.79800,0.000000,0.000000,0.000000,0.000000,226.9112,335.2411,108.3300,0.08212,-0.00000,-0.795200,CCW,0
9.80000,0.000000,0.000000,0.000000,0.000000,226.8824,335.2411,108.3587,0.08212,-0.00000,-0.795563,CCW,0
9.80200,0.000000,0.000000,0.000000,0.000000,226.8536,335.2411,108.3875,0.08212,-0.00000,-0.795928,CCW,0
9.80400,0.000000,0.000000,0.000000,0.000000,226.8248,335.2411,108.4163,0.08212,-0.00000,-0.796293,CCW,0
9.80600,0.000000,0.000000,0.000000,0.000000,226.7959,335.2411,108.4452,0.08212,-0.00000,-0.796659,CCW,0
9.80800,0.000000,0.000000,0.000000,0.000000,226.7670,335.2411,108.4741,0.08212,-0.00000,-0.797026,CCW,0
9.81000,0.000000,0.000000,0.000000,0.000000,226.7380,335.2411,108.5031,0.08212,-0.00000,-0.797394,CCW,0
9.81200,0.000000,0.000000,0.000000,0.000000,226.7090,335.2411,108.5321,0.08212,-0.00000,-0.797763,CCW,0
9.81400,0.000000,0.000000,0.000000,0.000000,226.6800,335.2411,108.5611,0.08212,-0.00000,-0.798133,CCW,0
9.81600,0.000000,0.000000,0.000000,0.000000,226.6509,335.2411,108.5902,0.08212,-0.00000,-0.798503,CCW,0
9.81800,0.000000,0.000000,0.000000,0.000000,226.6218,335.2411,108.6193,0.08212,-0.00000,-0.798875,CCW,0
9.82000,0.000000,0.000000,0.000000,0.000000,226.5927,335.2411,108.6485,0.08212,-0.00000,-0.799247,CCW,0
9.82200,0.000000,0.000000,0.000000,0.000000,226.5635,335.2411,108.6777,0.08212,-0.00000,-0.799620,CCW,0
9.82400,0.000000,0.000000,0.000000,0.000000,226.5342,335.2411,108.7069,0.08212,-0.00000,-0.799994,CCW,0
9.82600,0.000000,0.000000,0.000000,0.000000,226.5050,335.2411,108.7362,0.08212,-0.00000,-0.800369,CCW,0
9.82800,0.000000,0.000000,0.000000,0.000000,226.4756,335.2411,108.7655,0.08212,-0.00000,-0.800745,CCW,0
9.83000,0.000000,0.000000,0.000000,0.000000,226.4463,335.2411,108.7948,0.08212,-0.00000,-0.801122,CCW,0
9.83200,0.000000,0.000000,0.000000,0.000000,226.4169,335.2411,108.8242,0.08212,-0.00000,-0.801499,CCW,0
9.83400,0.000000,0.000000,0.000000,0.000000,226.3875,335.2411,108.8537,0.08212,-0.00000,-0.801878,CCW,0
9.83600,0.000000,0.000000,0.000000,0.000000,226.3580,335.2411,108.8831,0.08212,-0.00000,-0.802257,CCW,0
9.83800,0.000000,0.000000,0.000000,0.000000,226.3285,335.2411,108.9127,0.08212,-0.00000,-0.802637,CCW,0
9.84000,0.000000,0.000000,0.000000,0.000000,226.2989,335.2411,108.9422,0.08212,-0.00000,-0.803018,CCW,0
9.84200,0.000000,0.000000,0.000000,0.000000,226.2693,335.2411,108.9718,0.08212,-0.00000,-0.803400,CCW,0
9.84400,0.000000,0.000000,0.000000,0.000000,226.2397,335.2411,109.0014,0.08212,-0.00000,-0.803783,CCW,0
9.84600,0.000000,0.000000,0.000000,0.000000,226.2100,335.2411,109.0311,0.08212,-0.00000,-0.804167,CCW,0
9.84800,0.000000,0.000000,0.000000,0.000000,226.1803,335.2411,109.0608,0.08212,-0.00000,-0.804551,CCW,0
9.85000,0.000000,0.000000,0.000000,0.000000,226.1505,335.2411,109.0906,0.08212,-0.00000,-0.804937,CCW,0
9.85200,0.000000,0.000000,0.000000,0.000000,226.1207,335.2411,109.1204,0.08212,-0.00000,-0.805323,CCW,0
9.85400,0.000000,0.000000,0.000000,0.000000,226.0909,335.2411,109.1502,0.08212,-0.00000,-0.805711,CCW,0
9.85600,0.000000,0.000000,0.000000,0.000000,226.0610,335.2411,109.1801,0.08212,-0.00000,-0.806099,CCW,0
9.85800,0.000000,0.000000,0.000000,0.000000,226.0311,335.2411,109.2100,0.08212,-0.00000,-0.806488,CCW,0
9.86000,0.000000,0.000000,0.000000,0.000000,226.0012,335.2411,109.2400,0.08212,-0.00000,-0.806878,CCW,0
9.86200,0.000000,0.000000,0.000000,0.000000,225.9712,335.2411,109.2699,0.08212,-0.00000,-0.807269,CCW,0
9.86400,0.000000,0.000000,0.000000,0.000000,225.9411,335.2411,109.3000,0.08212,-0.00000,-0.807661,CCW,0
9.86600,0.000000,0.000000,0.000000,0.000000,225.9111,335.2411,109.3301,0.08212,-0.00000,-0.808054,CCW,0
9.86800,0.000000,0.000000,0.000000,0.000000,225.8810,335.2411,109.3602,0.08212,-0.00000,-0.808447,CCW,0
9.87000,0.000000,0.000000,0.000000,0.000000,225.8508,335.2411,109.3903,0.08212,-0.00000,-0.808842,CCW,0
9.87200,0.000000,0.000000,0.000000,0.000000,225.8206,335.2411,109.4205,0.08212,-0.00000,-0.809237,CCW,0
9.87400,0.000000,0.000000,0.000000,0.000000,225.7904,335.2411,109.4507,0.08212,-0.00000,-0.809634,CCW,0
9.87600,0.000000,0.000000,0.000000,0.000000,225.7601,335.2411,109.4810,0.08212,-0.00000,-0.810031,CCW,0
9.87800,0.000000,0.000000,0.000000,0.000000,225.7298,335.2411,109.5113,0.08212,-0.00000,-0.810429,CCW,0
9.88000,0.000000,0.000000,0.000000,0.000000,225.6995,335.2411,109.5417,0.08212,-0.00000,-0.810828,CCW,0
9.88200,0.000000,0.000000,0.000000,0.000000,225.6691,335.2411,109.5720,0.08212,-0.00000,-0.811229,CCW,0
9.88400,0.000000,0.000000,0.000000,0.000000,225.6387,335.2411,109.6025,0.08212,-0.00000,-0.811629,CCW,0
9.88600,0.000000,0.000000,0.000000,0.000000,225.6082,335.2411,109.6329,0.08212,-0.00000,-0.812031,CCW,0
9.88800,0.000000,0.000000,0.000000,0.000000,225.5777,335.2411,109.6634,0.08212,-0.00000,-0.812434,CCW,0
9.89000,0.000000,0.000000,0.000000,0.000000,225.5471,335.2411,109.6940,0.08212,-0.00000,-0.812838,CCW,0
9.89200,0.000000,0.000000,0.000000,0.000000,225.5166,335.2411,109.7246,0.08212,-0.00000,-0.813243,CCW,0
9.89400,0.000000,0.000000,0.000000,0.000000,225.4859,335.2411,109.7552,0.08212,-0.00000,-0.813648,CCW,0
9.89600,0.000000,0.000000,0.000000,0.000000,225.4553,335.2411,109.7858,0.08212,-0.00000,-0.814055,CCW,0
9.89800,0.000000,0.000000,0.000000,0.000000,225.4246,335.2411,109.8165,0.08212,-0.00000,-0.814462,CCW,0
9.90000,0.000000,0.000000,0.000000,0.000000,225.3939,335.2411,109.8473,0.08212,-0.00000,-0.814871,CCW,0
9.90200,0.000000,0.000000,0.000000,0.000000,225.3631,335.2411,109.8780,0.08212,-0.00000,-0.815280,CCW,0
9.90400,0.000000,0.000000,0.000000,0.000000,225.3323,335.2411,109.9089,0.08212,-0.00000,-0.815690,CCW,0
9.90600,0.000000,0.000000,0.000000,0.000000,225.3014,335.2411,109.9397,0.08212,-0.00000,-0.816101,CCW,0
9.90800,0.000000,0.000000,0.000000,0.000000,225.2705,335.2411,109.9706,0.08212,-0.00000,-0.816513,CCW,0
9.91000,0.000000,0.000000,0.000000,0.000000,225.2396,335.2411,110.0015,0.08212,-0.00000,-0.816927,CCW,0
9.91200,0.000000,0.000000,0.000000,0.000000,225.2086,335.2411,110.0325,0.08212,-0.00000,-0.817341,CCW,0
9.91400,0.000000,0.000000,0.000000,0.000000,225.1776,335.2411,110.0635,0.08212,-0.00000,-0.817756,CCW,0
9.91600,0.000000,0.000000,0.000000,0.000000,225.1466,335.2411,110.0946,0.08212,-0.00000,-0.818171,CCW,0
9.91800,0.000000,0.000000,0.000000,0.000000,225.1155,335.2411,110.1256,0.08212,-0.00000,-0.818588,CCW,0
9.92000,0.000000,0.000000,0.000000,0.000000,225.0844,335.2411,110.1568,0.08212,-0.00000,-0.819006,CCW,0
9.92200,0.000000,0.000000,0.000000,0.000000,225.0532,335.2411,110.1879,0.08212,-0.00000,-0.819425,CCW,0
9.92400,0.000000,0.000000,0.000000,0.000000,225.0220,335.2411,110.2191,0.08212,-0.00000,-0.819844,CCW,0
9.92600,0.000000,0.000000,0.000000,0.000000,224.9907,335.2411,110.2504,0.08212,-0.00000,-0.820265,CCW,0
9.92800,0.000000,0.000000,0.000000,0.000000,224.9595,335.2411,110.2816,0.08212,-0.00000,-0.820687,CCW,0
9.93000,0.000000,0.000000,0.000000,0.000000,224.9282,335.2411,110.3130,0.08212,-0.00000,-0.821109,CCW,0
9.93200,0.000000,0.000000,0.000000,0.000000,224.8968,335.2411,110.3443,0.08212,-0.00000,-0.821533,CCW,0
9.93400,0.000000,0.000000,0.000000,0.000000,224.8654,335.2411,110.3757,0.08212,-0.00000,-0.821957,CCW,0
9.93600,0.000000,0.000000,0.000000,0.000000,224.8340,335.2411,110.4071,0.08212,-0.00000,-0.822383,CCW,0
9.93800,0.000000,0.000000,0.000000,0.000000,224.8025,335.2411,110.4386,0.08212,-0.00000,-0.822809,CCW,0
9.94000,0.000000,0.000000,0.000000,0.000000,224.7710,335.2411,110.4701,0.08212,-0.00000,-0.823236,CCW,0
9.94200,0.000000,0.000000,0.000000,0.000000,224.7395,335.2411,110.5017,0.08212,-0.00000,-0.823665,CCW,0
9.94400,0.000000,0.000000,0.000000,0.000000,224.7079,335.2411,110.5332,0.08212,-0.00000,-0.824094,CCW,0
9.94600,0.000000,0.000000,0.000000,0.000000,224.6763,335.2411,110.5649,0.08212,-0.00000,-0.824524,CCW,0
9.94800,0.000000,0.000000,0.000000,0.000000,224.6446,335.2411,110.5965,0.08212,-0.00000,-0.824955,CCW,0
9.95000,0.000000,0.000000,0.000000,0.000000,224.6129,335.2411,110.6282,0.08212,-0.00000,-0.825388,CCW,0
9.95200,0.000000,0.000000,0.000000,0.000000,224.5812,335.2411,110.6600,0.08212,-0.00000,-0.825821,CCW,0
9.95400,0.000000,0.000000,0.000000,0.000000,224.5494,335.2411,110.6917,0.08212,-0.00000,-0.826255,CCW,0
9.95600,0.000000,0.000000,0.000000,0.000000,224.5176,335.2411,110.7235,0.08212,-0.00000,-0.826690,CCW,0
9.95800,0.000000,0.000000,0.000000,0.000000,224.4857,335.2411,110.7554,0.08212,-0.00000,-0.827126,CCW,0
9.96000,0.000000,0.000000,0.000000,0.000000,224.4539,335.2411,110.7873,0.08212,-0.00000,-0.827563,CCW,0
9.96200,0.000000,0.000000,0.000000,0.000000,224.4219,335.2411,110.8192,0.08212,-0.00000,-0.828001,CCW,0
9.96400,0.000000,0.000000,0.000000,0.000000,224.3900,335.2411,110.8512,0.08212,-0.00000,-0.828440,CCW,0
9.96600,0.000000,0.000000,0.000000,0.000000,224.3580,335.2411,110.8832,0.08212,-0.00000,-0.828880,CCW,0
9.96800,0.000000,0.000000,0.000000,0.000000,224.3259,335.2411,110.9152,0.08212,-0.00000,-0.829321,CCW,0
9.97000,0.000000,0.000000,0.000000,0.000000,224.2939,335.2411,110.9473,0.08212,-0.00000,-0.829763,CCW,0
9.97200,0.000000,0.000000,0.000000,0.000000,224.2618,335.2411,110.9794,0.08212,-0.00000,-0.830206,CCW,0
9.97400,0.000000,0.000000,0.000000,0.000000,224.2296,335.2411,111.0115,0.08212,-0.00000,-0.830650,CCW,0
9.97600,0.000000,0.000000,0.000000,0.000000,224.1974,335.2411,111.0437,0.08212,-0.00000,-0.831095,CCW,0
9.97800,0.000000,0.000000,0.000000,0.000000,224.1652,335.2411,111.0759,0.08212,-0.00000,-0.831541,CCW,0
9.98000,0.000000,0.000000,0.000000,0.000000,224.1329,335.2411,111.1082,0.08212,-0.00000,-0.831987,CCW,0
9.98200,0.000000,0.000000,0.000000,0.000000,224.1006,335.2411,111.1405,0.08212,-0.00000,-0.832435,CCW,0
9.98400,0.000000,0.000000,0.000000,0.000000,224.0683,335.2411,111.1728,0.08212,-0.00000,-0.832884,CCW,0
9.98600,0.000000,0.000000,0.000000,0.000000,224.0359,335.2411,111.2052,0.08212,-0.00000,-0.833334,CCW,0
9.98800,0.000000,0.000000,0.000000,0.000000,224.0035,335.2411,111.2376,0.08212,-0.00000,-0.833785,CCW,0
9.99000,0.000000,0.000000,0.000000,0.000000,223.9711,335.2411,111.2700,0.08212,-0.00000,-0.834237,CCW,0
9.99200,0.000000,0.000000,0.000000,0.000000,223.9386,335.2411,111.3025,0.08212,-0.00000,-0.834690,CCW,0
9.99400,0.000000,0.000000,0.000000,0.000000,223.9061,335.2411,111.3350,0.08212,-0.00000,-0.835144,CCW,0
9.99600,0.000000,0.000000,0.000000,0.000000,223.8735,335.2411,111.3676,0.08212,-0.00000,-0.835599,CCW,0
9.99800,0.000000,0.000000,0.000000,0.000000,223.8409,335.2411,111.4002,0.08212,-0.00000,-0.836055,CCW,0
10.00000,0.000000,0.000000,0.000000,0.000000,223.8083,335.2411,111.4328,0.08212,-0.00000,-0.836511,CCW,0
10.00200,0.000000,0.000000,0.000000,0.000000,223.7756,335.2411,111.4655,0.08212,-0.00000,-0.836969,CCW,0
10.00400,0.000000,0.000000,0.000000,0.000000,223.7429,335.2411,111.4982,0.08212,-0.00000,-0.837428,CCW,0
10.00600,0.000000,0.000000,0.000000,0.000000,223.7102,335.2411,111.5309,0.08212,-0.00000,-0.837888,CCW,0
10.00800,0.000000,0.000000,0.000000,0.000000,223.6774,335.2411,111.5637,0.08212,-0.00000,-0.838349,CCW,0
10.01000,0.000000,0.000000,0.000000,0.000000,223.6446,335.2411,111.5965,0.08212,-0.00000,-0.838811,CCW,0
10.01200,0.000000,0.000000,0.000000,0.000000,223.6117,335.2411,111.6294,0.08212,-0.00000,-0.839274,CCW,0
10.01400,0.000000,0.000000,0.000000,0.000000,223.5789,335.2411,111.6623,0.08212,-0.00000,-0.839738,CCW,0
10.01600,0.000000,0.000000,0.000000,0.000000,223.5459,335.2411,111.6952,0.08212,-0.00000,-0.840203,CCW,0
10.01800,0.000000,0.000000,0.000000,0.000000,223.5130,335.2411,111.7281,0.08212,-0.00000,-0.840669,CCW,0
10.02000,0.000000,0.000000,0.000000,0.000000,223.4800,335.2411,111.7611,0.08212,-0.00000,-0.841136,CCW,0
10.02200,0.000000,0.000000,0.000000,0.000000,223.4470,335.2411,111.7942,0.08212,-0.00000,-0.841604,CCW,0
10.02400,0.000000,0.000000,0.000000,0.000000,223.4139,335.2411,111.8272,0.08212,-0.00000,-0.842074,CCW,0
10.02600,0.000000,0.000000,0.000000,0.000000,223.3808,335.2411,111.8603,0.08212,-0.00000,-0.842544,CCW,0
10.02800,0.000000,0.000000,0.000000,0.000000,223.3476,335.2411,111.8935,0.08212,-0.00000,-0.843015,CCW,0
10.03000,0.000000,0.000000,0.000000,0.000000,223.3145,335.2411,111.9267,0.08212,-0.00000,-0.843487,CCW,0
10.03200,0.000000,0.000000,0.000000,0.000000,223.2812,335.2411,111.9599,0.08212,-0.00000,-0.843960,CCW,0
10.03400,0.000000,0.000000,0.000000,0.000000,223.2480,335.2411,111.9931,0.08212,-0.00000,-0.844435,CCW,0
10.03600,0.000000,0.000000,0.000000,0.000000,223.2147,335.2411,112.0264,0.08212,-0.00000,-0.844910,CCW,0
10.03800,0.000000,0.000000,0.000000,0.000000,223.1814,335.2411,112.0597,0.08212,-0.00000,-0.845386,CCW,0
10.04000,0.000000,0.000000,0.000000,0.000000,223.1480,335.2411,112.0931,0.08212,-0.00000,-0.845864,CCW,0
10.04200,0.000000,0.000000,0.000000,0.000000,223.1146,335.2411,112.1265,0.08212,0.00000,-0.846342,CCW,0
10.04400,0.000000,0.000000,0.000000,0.000000,223.0812,335.2411,112.1599,0.08212,0.00000,-0.846822,CCW,0
10.04600,0.000000,0.000000,0.000000,0.000000,223.0478,335.2411,112.1934,0.08212,0.00000,-0.847302,CCW,0
10.04800,0.000000,0.000000,0.000000,0.000000,223.0143,335.2411,112.2269,0.08212,0.00000,-0.847784,CCW,0
10.05000,0.000000,0.000000,0.000000,0.000000,222.9807,335.2411,112.2604,0.08212,0.00000,-0.848266,CCW,0
10.05200,0.000000,0.000000,0.000000,0.000000,222.9472,335.2411,112.2940,0.08212,0.00000,-0.848750,CCW,0
10.05400,0.000000,0.000000,0.000000,0.000000,222.9135,335.2411,112.3276,0.08212,0.00000,-0.849235,CCW,0
10.05600,0.000000,0.000000,0.000000,0.000000,222.8799,335.2411,112.3612,0.08212,0.00000,-0.849720,CCW,0
10.05800,0.000000,0.000000,0.000000,0.000000,222.8462,335.2411,112.3949,0.08212,0.00000,-0.850207,CCW,0
10.06000,0.000000,0.000000,0.000000,0.000000,222.8125,335.2411,112.4286,0.08212,0.00000,-0.850695,CCW,0
10.06200,0.000000,0.000000,0.000000,0.000000,222.7788,335.2411,112.4623,0.08212,0.00000,-0.851184,CCW,0
10.06400,0.000000,0.000000,0.000000,0.000000,222.7450,335.2411,112.4961,0.08212,0.00000,-0.851674,CCW,0
10.06600,0.000000,0.000000,0.000000,0.000000,222.7112,335.2411,112.5299,0.08212,0.00000,-0.852165,CCW,0
10.06800,0.000000,0.000000,0.000000,0.000000,222.6773,335.2411,112.5638,0.08212,0.00000,-0.852657,CCW,0
10.07000,0.000000,0.000000,0.000000,0.000000,222.6434,335.2411,112.5977,0.08212,0.00000,-0.853150,CCW,0
10.07200,0.000000,0.000000,0.000000,0.000000,222.6095,335.2411,112.6316,0.08212,0.00000,-0.853645,CCW,0
10.07400,0.000000,0.000000,0.000000,0.000000,222.5756,335.2411,112.6656,0.08212,0.00000,-0.854140,CCW,0
10.07600,0.000000,0.000000,0.000000,0.000000,222.5416,335.2411,112.6996,0.08212,0.00000,-0.854636,CCW,0
10.07800,0.000000,0.000000,0.000000,0.000000,222.5075,335.2411,112.7336,0.08212,0.00000,-0.855134,CCW,0
10.08000,0.000000,0.000000,0.000000,0.000000,222.4735,335.2411,112.7676,0.08212,0.00000,-0.855632,CCW,0
10.08200,0.000000,0.000000,0.000000,0.000000,222.4394,335.2411,112.8017,0.08212,0.00000,-0.856132,CCW,0
10.08400,0.000000,0.000000,0.000000,0.000000,222.4052,335.2411,112.8359,0.08212,0.00000,-0.856632,CCW,0
10.08600,0.000000,0.000000,0.000000,0.000000,222.3711,335.2411,112.8700,0.08212,0.00000,-0.857134,CCW,0
10.08800,0.000000,0.000000,0.000000,0.000000,222.3369,335.2411,112.9042,0.08212,0.00000,-0.857637,CCW,0
10.09000,0.000000,0.000000,0.000000,0.000000,222.3026,335.2411,112.9385,0.08212,0.00000,-0.858141,CCW,0
10.09200,0.000000,0.000000,0.000000,0.000000,222.2684,335.2411,112.9727,0.08212,0.00000,-0.858646,CCW,0
10.09400,0.000000,0.000000,0.000000,0.000000,222.2341,335.2411,113.0071,0.08212,0.00000,-0.859152,CCW,0
10.09600,0.000000,0.000000,0.000000,0.000000,222.1997,335.2411,113.0414,0.08212,0.00000,-0.859659,CCW,0
10.09800,0.000000,0.000000,0.000000,0.000000,222.1654,335.2411,113.0758,0.08212,0.00000,-0.860167,CCW,0
10.10000,0.000000,0.000000,0.000000,0.000000,222.1310,335.2411,113.1102,0.08212,0.00000,-0.860676,CCW,0
10.10200,0.000000,0.000000,0.000000,0.000000,222.0965,335.2411,113.1446,0.08212,0.00000,-0.861186,CCW,0
10.10400,0.000000,0.000000,0.000000,0.000000,222.0620,335.2411,113.1791,0.08212,0.00000,-0.861698,CCW,0
10.10600,0.000000,0.000000,0.000000,0.000000,222.0275,335.2411,113.2136,0.08212,0.00000,-0.862210,CCW,0
10.10800,0.000000,0.000000,0.000000,0.000000,221.9930,335.2411,113.2481,0.08212,0.00000,-0.862724,CCW,0
10.11000,0.000000,0.000000,0.000000,0.000000,221.9584,335.2411,113.2827,0.08212,0.00000,-0.863239,CCW,0
10.11200,0.000000,0.000000,0.000000,0.000000,221.9238,335.2411,113.3173,0.08212,0.00000,-0.863754,CCW,0
10.11400,0.000000,0.000000,0.000000,0.000000,221.8892,335.2411,113.3520,0.08212,0.00000,-0.864271,CCW,0
10.11600,0.000000,0.000000,0.000000,0.000000,221.8545,335.2411,113.3866,0.08212,0.00000,-0.864789,CCW,0
10.11800,0.000000,0.000000,0.000000,0.000000,221.8198,335.2411,113.4214,0.08212,0.00000,-0.865308,CCW,0
10.12000,0.000000,0.000000,0.000000,0.000000,221.7850,335.2411,113.4561,0.08212,0.00000,-0.865828,CCW,0
10.12200,0.000000,0.000000,0.000000,0.000000,221.7502,335.2411,113.4909,0.08212,0.00000,-0.866350,CCW,0
10.12400,0.000000,0.000000,0.000000,0.000000,221.7154,335.2411,113.5257,0.08212,0.00000,-0.866872,CCW,0
10.12600,0.000000,0.000000,0.000000,0.000000,221.6806,335.2411,113.5605,0.08212,0.00000,-0.867396,CCW,0
10.12800,0.000000,0.000000,0.000000,0.000000,221.6457,335.2411,113.5954,0.08212,0.00000,-0.867920,CCW,0
10.13000,0.000000,0.000000,0.000000,0.000000,221.6108,335.2411,113.6303,0.08212,0.00000,-0.868446,CCW,0
10.13200,0.000000,0.000000,0.000000,0.000000,221.5758,335.2411,113.6653,0.08212,0.00000,-0.868973,CCW,0
10.13400,0.000000,0.000000,0.000000,0.000000,221.5409,335.2411,113.7003,0.08212,0.00000,-0.869501,CCW,0
10.13600,0.000000,0.000000,0.000000,0.000000,221.5059,335.2411,113.7353,0.08212,0.00000,-0.870030,CCW,0
10.13800,0.000000,0.000000,0.000000,0.000000,221.4708,335.2411,113.7703,0.08212,0.00000,-0.870560,CCW,0
10.14000,0.000000,0.000000,0.000000,0.000000,221.4357,335.2411,113.8054,0.08212,0.00000,-0.871091,CCW,0
10.14200,0.000000,0.000000,0.000000,0.000000,221.4006,335.2411,113.8405,0.08212,0.00000,-0.871623,CCW,0
10.14400,0.000000,0.000000,0.000000,0.000000,221.3655,335.2411,113.8756,0.08212,0.00000,-0.872157,CCW,0
10.14600,0.000000,0.000000,0.000000,0.000000,221.3303,335.2411,113.9108,0.08212,0.00000,-0.872691,CCW,0
10.14800,0.000000,0.000000,0.000000,0.000000,221.2951,335.2411,113.9460,0.08212,0.00000,-0.873227,CCW,0
10.15000,0.000000,0.000000,0.000000,0.000000,221.2598,335.2411,113.9813,0.08212,0.00000,-0.873764,CCW,0
10.15200,0.000000,0.000000,0.000000,0.000000,221.2246,335.2411,114.0165,0.08212,0.00000,-0.874302,CCW,0
10.15400,0.000000,0.000000,0.000000,0.000000,221.1893,335.2411,114.0519,0.08212,0.00000,-0.874841,CCW,0
10.15600,0.000000,0.000000,0.000000,0.000000,221.1539,335.2411,114.0872,0.08212,0.00000,-0.875381,CCW,0
10.15800,0.000000,0.000000,0.000000,0.000000,221.1186,335.2411,114.1226,0.08212,0.00000,-0.875922,CCW,0
10.16000,0.000000,0.000000,0.000000,0.000000,221.0832,335.2411,114.1580,0.08212,0.00000,-0.876465,CCW,0
10.16200,0.000000,0.000000,0.000000,0.000000,221.0477,335.2411,114.1934,0.08212,0.00000,-0.877008,CCW,0
10.16400,0.000000,0.000000,0.000000,0.000000,221.0122,335.2411,114.2289,0.08212,0.00000,-0.877553,CCW,0
10.16600,0.000000,0.000000,0.000000,0.000000,220.9767,335.2411,114.2644,0.08212,0.00000,-0.878099,CCW,0
10.16800,0.000000,0.000000,0.000000,0.000000,220.9412,335.2411,114.2999,0.08212,0.00000,-0.878646,CCW,0
10.17000,0.000000,0.000000,0.000000,0.000000,220.9056,335.2411,114.3355,0.08212,0.00000,-0.879194,CCW,0
10.17200,0.000000,0.000000,0.000000,0.000000,220.8701,335.2411,114.3711,0.08212,0.00000,-0.879743,CCW,0
10.17400,0.000000,0.000000,0.000000,0.000000,220.8344,335.2411,114.4067,0.08212,0.00000,-0.880293,CCW,0
10.17600,0.000000,0.000000,0.000000,0.000000,220.7988,335.2411,114.4424,0.08212,0.00000,-0.880845,CCW,0
10.17800,0.000000,0.000000,0.000000,0.000000,220.7631,335.2411,114.4781,0.08212,0.00000,-0.881397,CCW,0
10.18000,0.000000,0.000000,0.000000,0.000000,220.7273,335.2411,114.5138,0.08212,0.00000,-0.881951,CCW,0
10.18200,0.000000,0.000000,0.000000,0.000000,220.6916,335.2411,114.5495,0.08212,0.00000,-0.882506,CCW,0
10.18400,0.000000,0.000000,0.000000,0.000000,220.6558,335.2411,114.5853,0.08212,0.00000,-0.883062,CCW,0
10.18600,0.000000,0.000000,0.000000,0.000000,220.6200,335.2411,114.6211,0.08212,0.00000,-0.883619,CCW,0
10.18800,0.000000,0.000000,0.000000,0.000000,220.5841,335.2411,114.6570,0.08212,0.00000,-0.884177,CCW,0
10.19000,0.000000,0.000000,0.000000,0.000000,220.5483,335.2411,114.6929,0.08212,0.00000,-0.884737,CCW,0
10.19200,0.000000,0.000000,0.000000,0.000000,220.5123,335.2411,114.7288,0.08212,0.00000,-0.885298,CCW,0
10.19400,0.000000,0.000000,0.000000,0.000000,220.4764,335.2411,114.7647,0.08212,0.00000,-0.885859,CCW,0
10.19600,0.000000,0.000000,0.000000,0.000000,220.4404,335.2411,114.8007,0.08212,0.00000,-0.886422,CCW,0
10.19800,0.000000,0.000000,0.000000,0.000000,220.4044,335.2411,114.8367,0.08212,0.00000,-0.886986,CCW,0
10.20000,0.000000,0.000000,0.000000,0.000000,220.3684,335.2411,114.8727,0.08212,0.00000,-0.887552,CCW,0
10.20200,0.000000,0.000000,0.000000,0.000000,220.3323,335.2411,114.9088,0.08212,0.00000,-0.888118,CCW,0
10.20400,0.000000,0.000000,0.000000,0.000000,220.2962,335.2411,114.9449,0.08212,0.00000,-0.888685,CCW,0
10.20600,0.000000,0.000000,0.000000,0.000000,220.2601,335.2411,114.9810,0.08212,0.00000,-0.889254,CCW,0
10.20800,0.000000,0.000000,0.000000,0.000000,220.2239,335.2411,115.0172,0.08212,0.00000,-0.889824,CCW,0
10.21000,0.000000,0.000000,0.000000,0.000000,220.1877,335.2411,115.0534,0.08212,0.00000,-0.890395,CCW,0
10.21200,0.000000,0.000000,0.000000,0.000000,220.1515,335.2411,115.0896,0.08212,0.00000,-0.890967,CCW,0
10.21400,0.000000,0.000000,0.000000,0.000000,220.1153,335.2411,115.1259,0.08212,0.00000,-0.891540,CCW,0
10.21600,0.000000,0.000000,0.000000,0.000000,220.0790,335.2411,115.1621,0.08212,0.00000,-0.892115,CCW,0
10.21800,0.000000,0.000000,0.000000,0.000000,220.0427,335.2411,115.1985,0.08212,0.00000,-0.892691,CCW,0
10.22000,0.000000,0.000000,0.000000,0.000000,220.0063,335.2411,115.2348,0.08212,0.00000,-0.893267,CCW,0
10.22200,0.000000,0.000000,0.000000,0.000000,219.9700,335.2411,115.2712,0.08212,0.00000,-0.893845,CCW,0
10.22400,0.000000,0.000000,0.000000,0.000000,219.9336,335.2411,115.3076,0.08212,0.00000,-0.894424,CCW,0
10.22600,0.000000,0.000000,0.000000,0.000000,219.8971,335.2411,115.3440,0.08212,0.00000,-0.895005,CCW,0
